Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=4&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,3.301,ECOMODICO,Nuevo  |  +50mil vendidos,(1746 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=7&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,2.065,ECOMODICO,Nuevo  |  +10mil vendidos,(567 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=3&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,6.540,Ecomodico,Nuevo  |  +10mil vendidos,(33 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=2&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,3.199,TAP GROCERY,Nuevo  |  +10mil vendidos,(176 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1157686873,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Oliva Green Olive Sabor Extra Virgen Intenso X5lts,https://www.mercadolibre.com.ar/oliva-green-olive-sabor-extra-virgen-intenso-x5lts/p/MLA28836598?pdp_filters=category:MLA114008#searchVariation=MLA28836598&position=5&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,37.074,GREEN.OLIVE,Nuevo  |  +1000 vendidos,(1862 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398954615,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=6&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Natura 100% Maravilla botella 1,5L",https://www.mercadolibre.com.ar/aceite-natura-100-maravilla-botella-15l/p/MLA25576932?pdp_filters=category:MLA114008#searchVariation=MLA25576932&position=1&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,3.228,ENOGARAGE,Nuevo  |  +500 vendidos,(7 disponibles),Nuevo  |  +500 vendidos,No disponible,#1410899163,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Caja Aceite Girasol Molinos Cañuelas Vitamina E Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1387125576-caja-aceite-girasol-molinos-canuelas-vitamina-e-mejor-precio-_JM#position=28&search_layout=stack&type=item&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,41.439,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(36 disponibles),Nuevo  |  +500 vendidos,No disponible,#1387125576,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Green Olive - 8 Litros - 1 Unidad,https://www.mercadolibre.com.ar/aceite-de-girasol-green-olive-8-litros-1-unidad/p/MLA19931067?pdp_filters=category:MLA114008#searchVariation=MLA19931067&position=16&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,14.353,GREEN.OLIVE,Nuevo  |  +500 vendidos,(71 disponibles),Nuevo  |  +500 vendidos,No disponible,#1291954252,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Lira Oliva Y Girasol 1,5 Lt",https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-15-lt/p/MLA23689710?pdp_filters=category:MLA114008#searchVariation=MLA23689710&position=18&search_layout=stack&type=product&tracking_id=88bc92a1-6f12-496a-a986-ae13f1805b6c,7.065,Ecomodico,Nuevo  |  +1000 vendidos,(272 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372848003,2024-03-13 18:04:00,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
