Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=1&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,12.952,Ecomodico,Nuevo  |  +5mil vendidos,(352 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1658654866,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=2&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,7.399,CAPSULANDIA,Nuevo  |  +10mil vendidos,(753 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1277672398,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Intermezzo X 250 G Segafredo Zanetti,https://www.mercadolibre.com.ar/cafe-molido-intermezzo-x-250-g-segafredo-zanetti/p/MLA20025887?pdp_filters=category:MLA409407#searchVariation=MLA20025887&position=3&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,7.399,CAPSULANDIA,Nuevo  |  +10mil vendidos,(330 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1280709825,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508?pdp_filters=category:MLA409407#searchVariation=MLA19944508&position=6&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,9.886,LUIS MICHELUCCI,Nuevo  |  +10mil vendidos,(618 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1399285005,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331?pdp_filters=category:MLA409407#searchVariation=MLA20026331&position=4&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,11.899,AVFX1,Nuevo  |  +5mil vendidos,(286 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Super Cabrales Tostado Molido 500g,https://articulo.mercadolibre.com.ar/MLA-1625147448-cafe-super-cabrales-tostado-molido-500g-_JM#position=46&search_layout=stack&type=item&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,12.190,AVFX1,Nuevo  |  +1000 vendidos,(524 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1625147448,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Doypack X100gr,https://articulo.mercadolibre.com.ar/MLA-1659944572-cafe-instantaneo-nescafe-gold-doypack-x100gr-_JM#position=47&search_layout=stack&type=item&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,9.954,Nestlé,Nuevo  |  +1000 vendidos,(1880 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1659944572,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Torrado Molido Intenso La Morenita X 500g Sin Tacc,https://www.mercadolibre.com.ar/cafe-torrado-molido-intenso-la-morenita-x-500g-sin-tacc/p/MLA19937595?pdp_filters=category:MLA409407#searchVariation=MLA19937595&position=5&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,6.334,Ecomodico,Nuevo  |  +5mil vendidos,(122 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1295581556,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe instantaneo sustentable Arlistán mediano,https://www.mercadolibre.com.ar/cafe-instantaneo-sustentable-arlistan-mediano/p/MLA19754817?pdp_filters=category:MLA409407#searchVariation=MLA19754817&position=9&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,4.799,TAP GROCERY,Nuevo  |  +5mil vendidos,(101 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1227952712,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Café Illy Molido Espresso Tostado Clásico Blend 100% Arábica,https://www.mercadolibre.com.ar/cafe-illy-molido-espresso-tostado-clasico-blend-100-arabica/p/MLA19937587?pdp_filters=category:MLA409407#searchVariation=MLA19937587&position=8&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,10.427,CONFECTIONERY FINE FOODS,Nuevo  |  +5mil vendidos,(27 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286885126,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA409407#searchVariation=MLA23792131&position=7&search_layout=stack&type=product&tracking_id=45272795-576f-45cc-813b-ee0d7ac52ef5,7.260,Cafe Martinez,Nuevo  |  +1000 vendidos,(413 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-03-24 19:32:28,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
