Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA409407#searchVariation=MLA20721602&position=1&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(246 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437?pdp_filters=category:MLA409407#searchVariation=MLA19958437&position=2&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,13.121,ECOMODICO,Nuevo  |  +5mil vendidos,(5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286562737,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA409407#searchVariation=MLA20026019&position=8&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,12.777,Cafe Martinez,Nuevo  |  +1000 vendidos,(140 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Nescafé Gold Espresso 100gr,https://www.mercadolibre.com.ar/nescafe-gold-espresso-100gr/p/MLA16112984?pdp_filters=category:MLA409407#searchVariation=MLA16112984&position=3&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,8.457,Nestlé,Nuevo  |  +10mil vendidos,(1844 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581909988,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=14&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(331 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=13&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,8.457,Nestlé,Nuevo  |  +1000 vendidos,(6910 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397928537,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508?pdp_filters=category:MLA409407#searchVariation=MLA19944508&position=4&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,10.078,ECOMODICO,Nuevo  |  +5mil vendidos,(132 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286549775,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez Molido Tostado Tipo Italiano Fuerte 250g,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-250g/p/MLA21766728?pdp_filters=category:MLA409407#searchVariation=MLA21766728&position=6&search_layout=stack&type=product&tracking_id=a34f290d-00f3-4386-bbea-83bff489bda5,6.602,Cafe Martinez,Nuevo  |  +1000 vendidos,(176 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1406139580,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Tostado Italiano Luggiani Rosso - 2 Kilos ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=rnA3XBym6IWh%2F8DI9oRV4Q4XCrJ39XB8qguhxPZKf1cQsGIcocCIAYzdPhcINBUYKTJGmph3VZDOj4yRHdPbe50VOY5s5X4nfqJETUXKTSqbjQ6sXVMSav98sBBvHD8o%2B7Sugxucl7b9Aranssw0qSwTTJi2oCrlxNWPrAX54KqOZYpuf9iXjejqG7sAlgKEu4b2S3nykRWJQrGU4PiQ%2BQoiZmyZGsww7bqsJlNVzhNgG6iYMhIZGpzn4eBZ4IdyT6fXvG7Rn%2BqXoP4B37r4iDvYhTOpAn0d9qE99LXRGPfIRC9GAwRh55bpD6poV6WlhIPxtE1DXn9SQp0Cii81BAOfNFOGfvClGxowEib8HwHFlPCZ29ERFzHj45xXHO4q8OO%2BLiAD8NqS7umiUU%2BVl9bLOx%2BavPMkpFf%2Fru%2BYChBSnyMXTJgp7lEgJFwKMtMl9N6gDmB2bRWStcHkEwOF0kuGygdrE%2BQIeKlaslwnBaJ66r76Xap%2BHI5GdDxcgFLr5HHwi910iZw3IPW7LP69yEPR%2Bt0tQPrAmiVeVfp0dbxRaVcsx8SRTvdvYZR67tg4HnlH3uHGgpA2pkVZd2vHrHfPhxUeE1fmvGbpIO%2BbdAOhnl%2FLT5NG8dHUwdOxdI2GfsZiSeyyqiAWq6EyPFbE9VNEylGpErOjZ6xDbSBt94RKqfubot8WyZ2IHyseIBiZSgWkSQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,64.819,CENTRAL DECAFE,Nuevo  |  +100 vendidos,(956 disponibles),Nuevo  |  +100 vendidos,No disponible,#867612399,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Penguin Coffee De Especialidad Brasil Minas Gerais 1 Kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=QRe6wzMqTYbSWCwyX26TuaTF14Ju4rxkxAOmiCJp7Vx8YcIkxw8mgSs0FNC028CvGHqhkumQQai8j9rqF7%2FR0bC9qGEUb%2BSR3THGdfxjGDTR79mHMAPAWoXYFzhvYzEDzLuI4xfTH0BjNGywfQNzbktoXyYa%2B7CzDRGPFFEShyg5oqgnX%2Bf4dMq2BKpdHTbPmrD30SaobAVeXK7QO5FTIY9Mch1yW8GoTA6hJinvwhtZjKd5jM8qNjan1Q6mFlmnqsYH8iAcmWvuwGgjM2e6Dv0MQPn5HrmxRif7JUp5j4Hw%2B2cRKhFWvMhRvpWVB2ocFEtuzf8F4aSdVv%2BJi7yyVechhjMHDXJw6m62CD0E2WF%2FnAuhURCPKL34yQvy34o1%2Fsh9y9NCNq8FFsv2K6Lak%2BtEaQLLYXcUwp3v%2Bx5GSDWJxT03MfpbQTSIjyPxLrrGpFh%2F0E1Q3CMh7VzguAC4wO1qa9iIqebbDvJCdjTO0t6TWHyrTqGDazlSVH80Y3YPPERwF440Wz04V9%2F6mmFpW7vt%2FechgF29zX3EIb0ioxbpItzoUnr2XLPc6NTTjWKwcKDaGsg8DchtTzB5hP1kafQW5%2BaaTGdcw5kBZ4i4TycqurdlGBx7%2Fe67YB9zSsCiZWJFMqPdCVHcrgchPLEtGkardGpN2x%2BRxmLRDefWXZfqdNGMg7JZ3fsb7FLVCLGFAcFWPk1FeH%2FrKogxkOPJKE5HIcRtLVHuXA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,30.000,PENGUINCOFFEE,Nuevo  |  +50 vendidos,(47 disponibles),Nuevo  |  +50 vendidos,No disponible,#1216208982,2024-01-26 12:07:40,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
