Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=13&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,1.204,Mayorista Masivos,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=5&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,1.739,CAPSULANDIA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Blanca La Tikay Común Tipo A - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1124577963-azucar-blanca-la-tikay-comun-tipo-a-mejor-precio-_JM#position=40&search_layout=stack&type=item&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,1.069,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1124577963,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=7&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,15.035,OfiShop,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=8&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,3.232,TIENDA-EL PORTUGUÉS,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1344571299,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=4&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,3.450,TIENDAMAIVA,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1298859515,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Comun Tipo A Azucel X 1 Kg,https://www.mercadolibre.com.ar/azucar-comun-tipo-a-azucel-x-1-kg/p/MLA20730347?pdp_filters=category:MLA1423#searchVariation=MLA20730347&position=3&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,1.077,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1379268179,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Hileret Light 50% Menos Calorias Paquete 250 Grs,https://www.mercadolibre.com.ar/azucar-hileret-light-50-menos-calorias-paquete-250-grs/p/MLA19942386?pdp_filters=category:MLA1423#searchVariation=MLA19942386&position=2&search_layout=stack&type=product&tracking_id=a505d100-77f9-4758-a564-3a22ff5cb2e8,1.349,CAPSULANDIA,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1281033555,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Bolsa X 25kg Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=5UxQLQ9qfxHJmPznLrxe4ATFG74DGppoSpGD8U9IRxGmv5OjMijsX143ASShiw7QHTWhHelo7%2F5ZRMG%2Fah1ntcpDvDBv2N1aBm4XKX5Vv3jn1gccMtysmPgUdhQn%2BzJyTUJBErTUXZk8K1q88nmju8ynbsKkQ3m3E2wcr8gHmastMzZH8oZrBXr8G4h09jEzAOPVv%2FRrKMpGVc0fGhROFw%2FmDJ36QlKrP6r7cMtYYQLc2akjw7v9bWmDWIoRvBwAHsPGGzD3AFibuZ1k7Q3hNSbJe2gldfYMWTKUoyF32aO0HBq43e2WVKSwDe3VCyZwaKv%2FDTmu9jc%2FnfZGoyBjxRx%2B1gi0lz754C8jVORX1GWUTYYmfEuwQAs%2FTRTcytHMOoF900zkvcr%2BQbVWMrG7vXrKpGgFC9pXqtQM3v526beUewY61vfLbuGRwq7TYbFYrCZ0xDCe0XS3uCCJ8%2F4r7wSHqq8%2F34KN4hxpf43LUVEnZJNzNsJ2goP4NhbutLQWSObavffjcLlI9oY8J3mYiY%2F%2B8eztHVHVu53QEH%2FH4sZyReZsU8FsN7E7dFPGLIfJr0XlDigF8JIhKGC1iW3Y%2FubF7qzdTH0ux0xhLDZKCc33jcbKpgJJV5tGhSp25G0aPMWr3pxmBg4%2FqNOopmqZtYNrFSVnVCecCzYE9BwxrFO3H5CZFUH9K1Bh2PpfUw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,44.995,ROXYRO68,Nuevo  |  +500 vendidos,(+5 disponibles),Nuevo  |  +500 vendidos,No disponible,#850839035,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Light Bsx 400 G X 24 Unidades Caja Cerrada ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=RoF8oFDT7WlF0DfKjVkSQjSeSxkJlhJAGt%2BBxLwngugr1qdJ%2Bgj9tBIo%2BuT0wYv%2BpffX0z5uW6CA%2BBHJ%2FTSmQNRd390iwXWhFoTCcE9w87hMCFzkDZDhA2P32U6IYWqvL4d3ZRbnUKLXW%2BfMf4skQSzBAtYXlVhhNCx2egEyH2LJniDdV4n3Q2QD4KdOT66%2FE0u%2BZR6F6PM6FuMIyPhaj82yL5qbjMD74Ij3sEki%2BqgCjlgYThKouABQ7jpbvsDn1b4MWCfI8AWEs4soy8mRCIoIGhLev2DemH7icIm8BsvOdbfhaxVRUDcjceJthkMlU7d3Z57ULBvkPQEM6cVWIqw1ukwromF9DJo8J4UogMHDyLT4efWgmXDeRCPgP%2BhzXP7IhtGAdI4RakQNKTQy8UIsjMOeJVMHTpz0btipMJ9RNbOn%2BOS%2BhJiCWuHm%2Fvm1SJYYX9wZCO0nEeZlsQQyVdoZrDITWnBzAqItrd9iv7JvgDO%2FjFfAOMia%2BE%2F%2Fi%2BhYpXfwYx0hV1pI3Ko3ISVycD%2FiAcaLLuH68EO8Cu4sirlAYwKPp4nlaeE%2FD1ucuiBhv%2BC%2Bj5jj%2Fm2pwPmKH%2Fjgrt4lPnwTDVeePW4vVf%2FvtVGa3Kf%2BadxRhjIzoWiHpvvWOzd4f37Ef%2BxG33PiYtaQedHwLZM6jiV34DUwz6Xe8V4OCktllgSCW5X73NMRiAX5A5DrfXUuZr6AoowNdyA%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,34.200,SUPLEMENTOS PARATODOS,Nuevo  |  3 vendidos,(+50 disponibles),Nuevo  |  3 vendidos,No disponible,#1422603893,2024-05-20 17:36:50,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
