Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=1&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,2.779,Ecomodico,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 900 ml ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=2&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,1.755,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=3&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,5.700,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Oliva Green Olive Sabor Extra Virgen Intenso X5lts,https://www.mercadolibre.com.ar/oliva-green-olive-sabor-extra-virgen-intenso-x5lts/p/MLA28836598?pdp_filters=category:MLA114008#searchVariation=MLA28836598&position=4&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,17.150,GREEN.OLIVE,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398954615,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella 900 ml,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella-900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=7&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,1.994,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1130294110,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=8&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,10.168,COMPRAR MARKET,Nuevo  |  +10mil vendidos,(+5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1389047487,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Natura aceite 100% maravilla botella 1,5l",https://www.mercadolibre.com.ar/natura-aceite-100-maravilla-botella-15l/p/MLA25576932?pdp_filters=category:MLA114008#searchVariation=MLA25576932&position=5&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,2.974,ENOGARAGE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1410899163,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=6&search_layout=stack&type=product&tracking_id=a500c285-efa4-45a7-9ffc-345a71c1d447,3.293,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1155991556,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Orgánico - Campo Claro X 1000cc (pack X2),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=p8UL1%2BJYJ5%2FqbPj2t5mHDcb%2FFOQwwZciR4qF61JAk07IJGptqmwYrrgjei%2BSBorxrtYjvUW9AcYRDlb8%2B50QWiLYqy7k1bKPCufxyovQkahE1ULpiMTU%2FMotGb0TpJXRThUoIS3QBEol%2Fzipse%2FPSDAwY55kYoJ0dNljRgqNF6nCntOH%2B6GOQO%2FaUwn0myQeIfW8X6HYdpB3xR07ng1UVf%2BTaOTpXyE3lN71MCKOl2EvXgPPXc9DDQfMF7%2BujRDIjC5H%2BCZG3xFeMc%2BhEyGS%2F1WDEMUwKOr0VC2Yr1aBTV86XPGEwCAA50txRhCDJTTJQC7gsfCIUGyLDz6FqOPmfb4YOI5idO6%2F8DGf22MNjUuS37Xpn8xx3QBkpofif7y2XRJ6DmZVcSvSVnHulSV17G2IBdHe%2FW0Jwp7OvUli0n0CE6S8MewmkFb6FpxzfKIjOlE%2FuC%2Btm4cYowxxqr88JRLQA%2FkWemFRWqcJ7JrJhoqeCrLj%2FOhWrUoEnnonKygMEkGYwFSyOGqijNPKTN7Wl6XWkNDcVV2bkP4mZiSoslVNxkZTkt7yU2k6PcMiOrUDc42%2FHVjth9HHSiWCJck5azQGd%2B5GifGpXszQorV9BWBNF6J1IEeNIH2cKObd8f7JplQoEviOIzAltpDDSXT4etiKInurWf7QegoHoEgQ3Hx2Zp6z1F9IAkJUDeu46wiqrfAfgvgkNQbm3Gzje3Sb8aLv&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,18.952,MULTIORGANICA,Nuevo  |  +25 vendidos,(5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1116788264,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Oliva Virgen Gourmet Premium Crisari X 1 Lt,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1ICuv%2B1y2%2BfCt2OLHYYCk8syEwekL01GdniWEAViDNoQrAZANi06MLvxSfj0Qpf3PpG1UD3wTx5lz2Wv%2FS0AOI23gerngnb8%2B%2BcEGN80aKRXx%2FM%2B77M%2Fsh9PcfR5CuyydrWttEB%2FsrWpzGnmNowkiIMTuB655CZSKaQb4io%2BtFrXxMYh8Ic2vz8wBhp0eBEMqpwQqvmFkpvB%2FTD7B5q32RFH6XLCXIuOgQRBikOSRgvPIyzR18J9BNKViCdBMjX7uecYADlTj5DoGM1%2FxpI5xC21pg4X81mlD6%2BWwfDNk2lbyZiD7hp5Hk3xdqOU5ukTOZ%2B3dtf0o%2BBuOnlI7iQBBvLcOy6PpQiS1XZZQpymYppjfotaJNwMVf%2FfvGALLqqYVKe0%2Fsc1b%2FY%2B3bgEu6c0aqUS3aPLwX43LaB4%2FECmg5fyVgJiAOw24oh3K%2BJF8AvSM7EBo%2Fxp2TdKxi8%2F6YIx3OxGnchJk1nEgeCfsMdgNcDKfIPzXdodiDCvFvo3o0Q8MTr0Bnzel11zBtxMg6CFVCql9ybbKoYiukj7OfZiMBIraYwz2yRkclkB3ajosK6x826K1VzyN7WBzy60o7ngnq%2BMkG4UmAbktM0rVSgxu%2FKEKPLwD2ZQjsct4iexTSi9Zz1nbldpB9OD5I%2BoVv1VU3ObdT%2FJXNuiXcazaTRxPEMpAWJIete7nPdsiYysrt7KAi9yANG6jtP7mG%2F9SGbxUbcdJg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,49.800,DISTRIBUIDORAONLINEOK,Nuevo  |  4 vendidos,(+20 disponibles),Nuevo  |  4 vendidos,No disponible,#1215018840,2024-04-30 19:25:59,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
