Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Spaghetti libre de gluten sin tacc Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-libre-de-gluten-sin-tacc-matarazzo-500g/p/MLA20949980?pdp_filters=category:MLA1423#searchVariation=MLA20949980&position=2&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,2.837,ECOMODICO,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1591960492,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=3&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,2.610,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581448696,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Verizzia 500gr,https://articulo.mercadolibre.com.ar/MLA-1284845345-fideos-tirabuzon-verizzia-500gr-_JM#position=49&search_layout=stack&type=item&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,879,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1284845345,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-tallarin-matarazzo-500g/p/MLA19937131?pdp_filters=category:MLA1423#searchVariation=MLA19937131&position=4&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,1.314,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1410407141,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=5&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,1.341,TAP GROCERY,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286443752,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti integral Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-integral-matarazzo-500g/p/MLA21089520?pdp_filters=category:MLA1423#searchVariation=MLA21089520&position=6&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,1.887,TAP GROCERY,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1309783597,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=7&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,1.402,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1580969844,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Sin Tacc De Arroz Tradicional Soyarroz X 300 Gr.,https://www.mercadolibre.com.ar/fideos-sin-tacc-de-arroz-tradicional-soyarroz-x-300-gr/p/MLA21807572?pdp_filters=category:MLA1423#searchVariation=MLA21807572&position=8&search_layout=stack&type=product&tracking_id=d3f7427b-aac9-423b-940d-ccb4cda847fa,2.280,PURAVIDA STORE,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1372544783,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Fusilli Colavita 500 Gr.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Z3sAA%2B75%2BbgGHtnfHh95CHPy%2Bhx6F0VqJIK1w43OMYPkYgj5BIbz9sl9OGE0VgUBgtTAbATnzwbjGYRJcO%2FZhOrmCviRRcupwQh%2FrJIeuSMgg%2F2Jt%2F8QJGUv9DSERpm%2BSHiDGjxhhSJOzMp%2BEQlZD4Om%2Bmf4nwfOe7Vz8nkQJya9Xtu6lNBiNATuEKpPHVEMI49PAPDzkznybnc29rXTtp%2Buo0gghLcFQhMTJi9rFOkk%2Bast8NPRAr%2BFJLy511OvjRtLGNb8o0RL1A1Cn5PrNpPn7%2FrtfXIxqJ8%2BzMKHI%2BzHLGzPZr7SNTbxQp58bCd6%2FoKiFOZViAIFqwbJzLYmpi%2BhxopIOQOYvcM%2BIs0PFdFnfbDZeti%2Ffy2FH4LJAzqGxEgCVDH8aRvC1L9gkw2XxecgZega4G80UpRnFg2SgCSwCqP9jHU1fFcuHf%2BQrG7Sw8o3VmAuJANHzyu72KJS6ndeB3L8BtDyJZxrzS%2Brq8rLA2ZShZyvNRkBl8DzZdlwpewrIz82PF%2BOTYQE3vpIodJJiCR70P4oNTM0PmXoZYs5B4zZtdXN5mDp6F6v9QDQpeMChGCjUMEKLlInBTvMYxK0AwXhCS4UkMgffOAZtJsxe7inSBhHPzStygG1z%2FpnQ8zBNm8J18Ug3EOoKBaWtS3liI0CIl9%2FCQpMOPuz9EeGhNmkEZyrL%2Fc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,6.407,MERCADOGOURMET ONLINE,Nuevo  |  +50 vendidos,(+10 disponibles),Nuevo  |  +50 vendidos,No disponible,#1211415513,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen Nissin Pollo 85 Gr. Pack X6 U. Fideos En 3 Minutos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=BCd%2F0NmPP0lidF7cZ%2FPYnozmUBsx5rJ%2BfVwRE1VxSuIEy7laIB008tWWClvjZs9Q65%2FhLvH2BS8rAIOhX30L%2FmY5ZJ7X6q42J69q5ADQGeqYnJl2nijT7Vwv9%2FuR%2BqGfWDtPXHKHPwxOpw%2BT6LE8Oi%2BgbKIX1fOc3Ediwh7wBuW6qF6qAdWTvVwrgsv9QGId29G0bSsIz2H0YAY5ZrPSqhLYaeh%2BEt4AkH70XkjT8GZ3qiFRmAGiJxQIDgZVw3p5o1cjW96yUs2q2NX30h3YhG5JxsMrUpYfOjXBehL3S9KiChxAm%2BKOD%2BZufrbUs1H6RZywYecjbFZ%2F54Z80jE%2F60Q4Kbod3YRArdToXrDFIE%2BcVcnioWd70uYLiWXpsB0hPF6zBvp0HzLv7BjzOd%2Ff1S%2BDDmoLakA%2F%2FibCCic5GC%2F6E1KcT8MKO9UcVLsFIDPIzpfuuFBaMFJsWsamhlpcteiuS6vDoZk0LyUSIdwnKWqB7u0i9iH%2BynVuEVnqgWv0RL6Oz6MhayBTaOnQShRFh4M5ppj3du2OfSjq9bENUpxcatxS976l3IIJ4Ocs9eN1u054hsSeA3ps3zd0DA%2FsecjUVJqn2nlD6TeaV0%2B4u3h69CGLXfC%2BFNb1SRkAlOvrguYCE1ElDJy5w7ZFq8Idp1HI1qqkEgU%2Bx%2BRkZkV5SWd7qf4Ls9PniL8Zw8BBO7qBLvrjWKBkzLqslSCD18cwn%2BlN&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,9.905,MERCADOGOURMET ONLINE,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#870735990,2024-04-30 19:39:11,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
