Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Barra Cereal Flow Almendras Enteras Caja X 20un,https://www.mercadolibre.com.ar/barra-cereal-flow-almendras-enteras-caja-x-20un/p/MLA29423266?pdp_filters=category:MLA1423#searchVariation=MLA29423266&position=47&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,13.090,OPEN25HS ,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1401011975,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereales Rellenos Frutilla Bocadito Granix Bolsa X 180 Gr,https://www.mercadolibre.com.ar/cereales-rellenos-frutilla-bocadito-granix-bolsa-x-180-gr/p/MLA19943725?pdp_filters=category:MLA1423#searchVariation=MLA19943725&position=42&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,1.916,01MERCADO,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1279491793,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Muecas Caja X16 Barritas Cereal Pasas Y Arandanos Sin Azucar,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-pasas-y-arandanos-sin-azucar/p/MLA19846786?pdp_filters=category:MLA1423#searchVariation=MLA19846786&position=45&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,13.446,Market Nutritivo,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1628173084,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-snuks-sin-tacc-240-gr/p/MLA35373878?pdp_filters=category:MLA1423#searchVariation=MLA35373878&position=44&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,3.207,BLIP,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1731939968,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Banana Y Nuez Integra 44 Gr Caja X 10 Unidades,https://www.mercadolibre.com.ar/barra-banana-y-nuez-integra-44-gr-caja-x-10-unidades/p/MLA21622803?pdp_filters=category:MLA1423#searchVariation=MLA21622803&position=46&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,7.573,PUNTONUEZ,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1337183704,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Sabor Chocolate Zucaritas Kelloggs 240g,https://www.mercadolibre.com.ar/cereal-sabor-chocolate-zucaritas-kelloggs-240g/p/MLA28055227?pdp_filters=category:MLA1423#searchVariation=MLA28055227&position=43&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,1.999,CAPSULANDIA,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1395259285,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
20 Barras Wik Taste Quinoa Y Chocolate Kosher Vegan Sin Tacc,https://www.mercadolibre.com.ar/20-barras-wik-taste-quinoa-y-chocolate-kosher-vegan-sin-tacc/p/MLA21972238?pdp_filters=category:MLA1423#searchVariation=MLA21972238&position=50&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,11.466,DIETETICANUEVAVIDA,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1361993239,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Zucaritas Copos de maíz Azucarados Grande,https://www.mercadolibre.com.ar/zucaritas-copos-de-maiz-azucarados-grande/p/MLA20024005?pdp_filters=category:MLA1423#searchVariation=MLA20024005&position=49&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,4.251,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1410529656,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bocaditos Cereal Granix Avena Y Trigo Relleno Crema De Mani,https://www.mercadolibre.com.ar/bocaditos-cereal-granix-avena-y-trigo-relleno-crema-de-mani/p/MLA26444846?pdp_filters=category:MLA1423#searchVariation=MLA26444846&position=48&search_layout=stack&type=product&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,1.948,01MERCADO,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1384710607,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Cacao Datiles + 3 Claras Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1353859098-ki-bar-barrita-proteica-cacao-datiles-3-claras-sin-tacc-_JM#position=52&search_layout=stack&type=item&tracking_id=852498a4-0f25-4e68-b0fc-4a73c0015b8d,1.399,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1353859098,2024-04-10 12:18:23,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas De Chocolate X 1kg - Marca Lasfor,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=eUUpF%2Fl%2BWrULuJN4k2RVe%2FKnYwKrEGpwCxcIyVR5Orm5RC6pLOKfBF7ctUq2n4mQBJzbabqjEE3okqvuBgLISBvTcJ7eg1h7aZHT4lwhiNdNup%2FJL9zJr3MQNCM4Y%2FR5DrgbVszD52qG1mU7JU3kaPooDYrjUcMJMCX%2BZcVDzG0McZkIsOTvC%2BzHaaxgoFPR9YvY4A8znekGU0kltS9Nv5mMYiI1ATEYKCy6tnx3mIot%2FQzb%2BBJkkYJupKSl5ur5SJ16uxRmJuhfLMozjyweoYSF3uhb2YWW6rw0sO73WvInp1sVB5jNXZ4CzJ4lQSWuNQCe7LAtuga%2BP5f4uodnCY0CZ2u3miSq56tLaOt7dIdmGarq6c061fnX%2FSLxLegQVc%2Fvk6iFLb8sk7HQGKTBdVfTeShMFBwmlifFdC328GkvUID9L0Ega2cnY8XlDqY7w5BHlGHQYC1PwFFbQO6Fr%2BfKQ5AHfFnN11t0nuDI61iJxiwCntSjDn5cTRvuNxs4CJar7XK09ht3bjDDDcLbMBlZ8FozA%2FACzyCZq1VUDd2ARIEh4c9HemzrHaEoKhGrD85T%2F%2BNdY5NHcluOIKpjhPt2EN90n7ATbxkPqmjXwDCLkXmUHQB70lQ8p923yCltgv29u%2BMvlFZ9za7VnE5fDwkEziHJ35W30GI%2BL8IOD2jZyhaUV%2BZk1YSLHOHoK8ERPSyYIlZ4swVUHukMIJFpsUli&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,7.620,POSITIVA,Nuevo  |  +25 vendidos,(+5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1169054699,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas De Frutilla X 1 Kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=b384S8Sm16c8KZ8FMsZcpV9qdbB63IiqEJKPD7mJgbgSsTcNkeDKa3Z%2FMIxGkIoelv7RHcfcj6i%2B09K3bk4YbCPPKmb%2BQ2d4snmXsaTVkURmJkPZitjv%2B%2FIn9oBvlHqUo8%2FGsiHdv3jmwRnb%2B2LDbQiNNK%2BkU1bzpJY%2Be%2B6QI%2FI5iTEaCsjZ46ezpln080yV7qDfHTewDoT8wg5UEFXI%2BT0Vckg1y6d8hhmJ1OIaJ8HDPxvfZAcMsf0NSS8ieUhTGnHESMuChUkRjHdPNTcYh05RuGWzDY7Cau2HYfy0KQ2p%2F9bk5X0GnoMmM8zCmoSQz4Yr1m0TVJKRlJ7jfDLs1SqsD%2FeVMGwLrxB8ZX4mY8ZPqbdFwK8h9zhS0Ei3RQZi002E%2FxSKEDrk%2FVkXY0J2oEqCoGKO6ahCXTC80oyPcutkqpBM%2FSLk3shJuzeKmyH1x%2BAxsxX%2B3Dj4w67CCrgf8zmQGCiVj1BzrJuASfX4byN31PHms7mq1iOj79q8hzChP7Evu7nwy9dG7krgOVpI3Wn5dDadMzqSvcepEQyw%2BBkoM%2BXoArvuyQtTxSAUrk8ih6DAA4Aabl0fEwKjrqZFyGigQP8dxX5YjJk93BdEtPTZS2fJY0kIsALwVbPpBdH5lvEnx7aB9vFvfkqQjCvWxcIwCq%2BNPsgmnJc%2FtWriUIDe7RugeUOMmaU%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,7.088,NEWGARDEN,Nuevo  |  +100 vendidos,(+5 disponibles),Nuevo  |  +100 vendidos,No disponible,#870388680,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Copos De Maíz Natural 1kg 3 Arroyos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=atWuO7bDF88qzbAWoEoJiVQeLnlNMLtv1QxC1M6Y7vRTcgM4tDWVTNdxYWQb%2Fk%2BNlp84inMUrhKgT26HrqLlRiugaxYKW6kysaAOIKpUsMe%2BYyVdsgoLUFaR2EsDY6dnqyw%2FkO1ulCp%2FKJL6Qf1Gj81Q2GulsldomtdCqCGWR85%2FPyfwSqo1YzHGR8QdD3A5qaibHsF0nXSCwi%2FZcdnPFMhn9oQUlbcLv0MYvzaBdC5cEdYpyuYicBgNrQJ6Xr1hR%2Bz%2FJ7uRkkC1btWOqAitEKg7SEkBufWnQey%2Bq%2Br%2BX8t7bnTV8BrAaHOujGyJnnmJnqj%2BBOmaHWKzNIzFnzvCIrxy3QcJEcCPvKCq6eL4fyzKLpdhC%2FcaqkVwIQ4l7FO8tXP%2FT%2B4GWQkuCijQAv5A%2FSdKZ%2BVrTzEoKztUorH9qe25nfDCLYzs5wMjyFLLHjMJUegaJm2l6TPd6Eevf1Vqo%2FZE5rJe4arih%2BdVJG8pOLQSsmor7wLqFpGr8ImdLm32ZVdIbf%2BiHOtE5Yl3QRSGq1vvSmCi2DakAK1o3%2FM%2BcXRbrfKBAke1mhdPDJMzNtC7s2drFwBCExspNDAPqmLMmBWZJhzLS8iwdb3XEu780rtB4RNjBGjykB9%2BfJuH%2FtXeLfN6ssPVe1pLifH%2FCQYZmt2aplRkGyXdFIN7jTqxLtdkXju6OCVr32EHEqkpKAM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,3.823,PUERTOGOURMETSRL,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1123799734,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Copos De Maiz Con Azucar 3.4 Kilos !,https://www.mercadolibre.com.ar/copos-de-maiz-con-azucar-34-kilos-/p/MLA22255870?pdp_filters=category:MLA1423#searchVariation=MLA22255870&position=5&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,14.750,LENTEI,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1410010444,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Display  Vegana Laddubar Coco 30 G X 12 U,https://www.mercadolibre.com.ar/barra-display-vegana-laddubar-coco-30-g-x-12-u/p/MLA19735179?pdp_filters=category:MLA1423#searchVariation=MLA19735179&position=6&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,5.230,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376540609,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas De Limon Snuks 240 G Sin Tacc Snucks Almohaditas - Limón - Unidad - 1 - Caja,https://www.mercadolibre.com.ar/almohaditas-de-limon-snuks-240-g-sin-tacc-snucks-almohaditas-limon-unidad-1-caja/p/MLA23486433?pdp_filters=category:MLA1423#searchVariation=MLA23486433&position=7&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,2.833,NEWGARDEN,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1428160018,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Cereal Quaker Chispas De Chocolate 156 Gr Desayuno,https://www.mercadolibre.com.ar/barra-de-cereal-quaker-chispas-de-chocolate-156-gr-desayuno/p/MLA19966863?pdp_filters=category:MLA1423#searchVariation=MLA19966863&position=8&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,3.801,PepsiCo,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1282411033,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Bocaditos Cereal Granix Avena Y Trigo Relleno Crema De Mani,https://www.mercadolibre.com.ar/bocaditos-cereal-granix-avena-y-trigo-relleno-crema-de-mani/p/MLA26444846?pdp_filters=category:MLA1423#searchVariation=MLA26444846&position=11&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.948,01MERCADO,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1384710607,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bolitas De Chocolate Granix X 3 Kilos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=K8LUSn%2BGv%2F33wmPNLo9sBXV91tAezV3yBKpugJxiaQqNDMy0J7Cdhj7%2BQBDm6HXE3FCLYNVi3ub9EBEFsf1F8Xv6bFLYCiyDDCmra2tqARjpDdeanOZ3krdYqKQfYenqL7oPk89UymZSNxw%2FhO88RPIfWhSu7UvgiVFkSVICiikroUX0Zn4Y9tHZ2GebxFtvwMui9xgi%2BMqsaUeKlbkcUvVEFNUAmvRaCo4ZCsnUbWGbnH%2Byfl9VD66oBMto6RPSKg3iVFGgsAONKU07x7YCtwWWmi4lGc8nLqVNZ3gZKmUyAQzFJouXF5BSBVRzZfEuKdpVxt7zQhgFwpmk%2F6DyMyLkmwbMbfmgX0kGYPnrHhs8Tp4Yfl1UKZV6o903rLhdihr%2FtWXJ9ifP%2BIFQ3U5qE%2FE%2BPR9dHvhyzZJQgWYRY0%2FZsWFaxazKiA67b8x7s1OJL%2B5D%2F%2BUY%2BP4qVjN8FkrWMl%2FyJ94FMd9CiApwbFzN7m5EnwEbmjCrb1bg5VpiBJc%2B9RWW%2Bu0YqK%2BuGoO%2BVIqIoRokQN3CtE%2F1cQO3v1rNTigr2HxEr5Bp0K5EHN1lP4CeUuVxtjzGEcYHo3heteiXBaHKMPRE0nAl23ptRTdF%2FbZ8PkZrObFzGo3Rp9HBnVEfb1Sx1%2Fgy%2BAwN5OSUlEcyKoCb3aValeRW5sb5e6B63ZUyaGKbOHi%2Bb7BI2kxNElZw&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,16.901,POSITIVA,Nuevo  |  +5 vendidos,(5 disponibles),Nuevo  |  +5 vendidos,No disponible,#919418468,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Bolitas De Chocolate X 1 Kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vcTZNswPDQ8gU0hhYiUKc5zosoWOPsLXLfw7ShNZmA5UzGFxBAhvQXIk1N9ilAGRxUqHXU71hcVjz2UwW3j7SvHjxgxjUbvuCwh9Jr%2FQYEHkaBQp5xgd%2Bmn71l8jRytTVdeMF8K6Z7f4or1gcnBRe%2FgpUNOviadrjmsOrfq9UyTeQYdtJ0pHhw2Dk54%2FUHNHXsV%2FASIu%2F%2B7ZEkf8ni30jYH1OjbocNe3xdI377Quzn05SaDaGQNRy6FuYBLcMefARlNUDFksWjIjFevw3ywSB2JrKhKP4erImQrPH%2FqETuIZKrarGeGlwoNhR3vNi2iXXFpbORiAd%2BWteSIalhNYuYY6O9V56771WpmPmmpUdLFakxTbsBsOHQ5O6rlG8uMfcL7f43l6qQuE9B1TyoorKhs%2BhG5N9D04uHdVKIfWurggcaIs6Ey4sZcm73YF90Qc2yc53kjSN4UKeu420TLeyRTByx5vc%2BgfaiwdAR4nCLs9O3L8w3GovF57deOGPPQMbRt5h8erWyY5VECKjd6gSbjG3gbGBLa8WqjhCkFqycny8uLRxrP6WWFrnLvB4cHDFfTOELKcC6SHAbT1mHkUAJ%2BjODOGc2WevvyjzrHpaTL5UMMtQrM5t%2Farsgehb2f8b5ROaFdql16Aw3ZGCyGSJCNoQ1D3fWurdrwL8H%2Fg%2F9JIJcZqCG1psw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,6.808,NEWGARDEN,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#813719123,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Flow 24grs Frutos Del Bosque  Pack 20 Barritas,https://www.mercadolibre.com.ar/barra-cereal-flow-24grs-frutos-del-bosque-pack-20-barritas/p/MLA23974459?pdp_filters=category:MLA1423#searchVariation=MLA23974459&position=12&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,8.746,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1446822890,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos Frutales Snuks Sin Tacc 200 Gr,https://www.mercadolibre.com.ar/aritos-frutales-snuks-sin-tacc-200-gr/p/MLA21852205?pdp_filters=category:MLA1423#searchVariation=MLA21852205&position=13&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,2.490,BLIP,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1362112931,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas De Crema De Avellanas Lasfor 200 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-crema-de-avellanas-lasfor-200-gr/p/MLA21790731?pdp_filters=category:MLA1423#searchVariation=MLA21790731&position=14&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.999,BLIP,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1376237671,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Semillas Y Arandanos Integra Sin Tacc X 10 Unidades,https://www.mercadolibre.com.ar/barra-semillas-y-arandanos-integra-sin-tacc-x-10-unidades/p/MLA20027381?pdp_filters=category:MLA1423#searchVariation=MLA20027381&position=15&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,9.197,Integra,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1346178096,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Aritos Con Miel Granix Bajo En Sodio Y En Grasas,https://www.mercadolibre.com.ar/cereal-aritos-con-miel-granix-bajo-en-sodio-y-en-grasas/p/MLA20959200?pdp_filters=category:MLA1423#searchVariation=MLA20959200&position=16&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.891,01MERCADO,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1300059047,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Cereal Girasol Y Arandanos Integra X 10 Unidades,https://www.mercadolibre.com.ar/barra-cereal-girasol-y-arandanos-integra-x-10-unidades/p/MLA21645852?pdp_filters=category:MLA1423#searchVariation=MLA21645852&position=17&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,7.039,PUNTONUEZ,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1338599186,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana Snuks Sin Tacc 240 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-snuks-sin-tacc-240-gr/p/MLA35373878?pdp_filters=category:MLA1423#searchVariation=MLA35373878&position=18&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,3.207,BLIP,Nuevo  |  +500 vendidos,(+20 disponibles),Nuevo  |  +500 vendidos,No disponible,#1731939968,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Muecas Caja X16 Barritas De Cereal Banana Y Dulce De Leche,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-de-cereal-banana-y-dulce-de-leche/p/MLA19846788?pdp_filters=category:MLA1423#searchVariation=MLA19846788&position=19&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,11.623,PUNTONUEZ,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1403855701,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Aritos Frutales Granix Cereal Bajo En Sodio,https://www.mercadolibre.com.ar/aritos-frutales-granix-cereal-bajo-en-sodio/p/MLA25677571?pdp_filters=category:MLA1423#searchVariation=MLA25677571&position=20&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.846,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467791944,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Gallo Chocobar de arroz por 24 unidades,https://www.mercadolibre.com.ar/gallo-chocobar-de-arroz-por-24-unidades/p/MLA21971863?pdp_filters=category:MLA1423#searchVariation=MLA21971863&position=21&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,10.450,TUTTO DOLCE,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1376968377,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas
Almohaditas Rellenas De Mousse De Limón Lasfor 200 Gr,https://www.mercadolibre.com.ar/almohaditas-rellenas-de-mousse-de-limon-lasfor-200-gr/p/MLA21827053?pdp_filters=category:MLA1423#searchVariation=MLA21827053&position=22&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.999,BLIP,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1361952741,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Copos Azucarados X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-azucarados-x-1kg-envios-todo-el-pais/p/MLA25809158?pdp_filters=category:MLA1423#searchVariation=MLA25809158&position=23&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,4.327,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467357562,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barritas Integra almendra y nuez caja con 10 unidades de 42g,https://www.mercadolibre.com.ar/barritas-integra-almendra-y-nuez-caja-con-10-unidades-de-42g/p/MLA21256154?pdp_filters=category:MLA1423#searchVariation=MLA21256154&position=24&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,8.722,SOMOS BUHA,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1317273445,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas De Chocolate Cereales Sanos Eatwell X 100grs,https://www.mercadolibre.com.ar/almohaditas-de-chocolate-cereales-sanos-eatwell-x-100grs/p/MLA29000385?pdp_filters=category:MLA1423#searchVariation=MLA29000385&position=25&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.101,AEH MALL,Nuevo  |  +25 vendidos,(3 disponibles),Nuevo  |  +25 vendidos,No disponible,#1600414444,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletas Redondas C/sal De Arroz Integral Sin Tacc X1u 100g,https://www.mercadolibre.com.ar/galletas-redondas-csal-de-arroz-integral-sin-tacc-x1u-100g/p/MLA28863428?pdp_filters=category:MLA1423#searchVariation=MLA28863428&position=26&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,1.040,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1600427732,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Galletitas,nan
Almohaditas De Avena Y Trigo X 2 Kgs.,https://www.mercadolibre.com.ar/almohaditas-de-avena-y-trigo-x-2-kgs/p/MLA21857126?pdp_filters=category:MLA1423#searchVariation=MLA21857126&position=27&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,10.193,NEWGARDEN,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1381650700,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra De Avena Banana Integra 40 Gr Caja X 10 Unidades,https://www.mercadolibre.com.ar/barra-de-avena-banana-integra-40-gr-caja-x-10-unidades/p/MLA28082296?pdp_filters=category:MLA1423#searchVariation=MLA28082296&position=28&search_layout=stack&type=product&tracking_id=52695247-015a-4b1c-9f64-89c7cbdacd1b,8.490,Integra,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1396710175,2024-04-10 12:19:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
