Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Quinoa Pop Inflado Yin Yang,https://articulo.mercadolibre.com.ar/MLA-1141531811-quinoa-pop-inflado-yin-yang-_JM#position=50&search_layout=stack&type=item&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,438,VÍVET MARKET,Nuevo  |  +5mil vendidos,(198 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1141531811,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=3&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,1.782,GREENANDML,Nuevo  |  +1000 vendidos,(55 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Vainilla Datiles Mani + 3 Claras 40g,https://www.mercadolibre.com.ar/ki-bar-barrita-proteica-vainilla-datiles-mani-3-claras-40g/p/MLA23024429?pdp_filters=category:MLA1423#searchVariation=MLA23024429&position=8&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,1.199,CAPSULANDIA,Nuevo  |  +1000 vendidos,(381 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1369823337,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
 Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-chocolate-avellanas-y-coco/p/MLA19875119?pdp_filters=category:MLA1423#searchVariation=MLA19875119&position=15&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,9.000,PUNTONUEZ,Nuevo  |  +10mil vendidos,(233 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1640273046,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=17&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,4.990,ALIMENTOSFUENTES,Nuevo  |  +5mil vendidos,(72 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Cereales Quaker Honey Nut Oats X 190 Gr Desayuno Merienda,https://www.mercadolibre.com.ar/cereales-quaker-honey-nut-oats-x-190-gr-desayuno-merienda/p/MLA19957869?pdp_filters=category:MLA1423#searchVariation=MLA19957869&position=21&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,2.762,PepsiCo,Nuevo  |  +1000 vendidos,(59 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1282862986,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
20 Barras Wik Taste Quinoa Y Chocolate Kosher Vegan Sin Tacc,https://www.mercadolibre.com.ar/20-barras-wik-taste-quinoa-y-chocolate-kosher-vegan-sin-tacc/p/MLA21972238?pdp_filters=category:MLA1423#searchVariation=MLA21972238&position=1&search_layout=stack&type=product&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,10.800,DIETETICANUEVAVIDA,Nuevo  |  +1000 vendidos,(56 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1361993239,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Quinoa Pop Inflado Con Algarroba Yin Yang,https://articulo.mercadolibre.com.ar/MLA-1141504199-quinoa-pop-inflado-con-algarroba-yin-yang-_JM#position=51&search_layout=stack&type=item&tracking_id=6927ed00-7f0b-467e-900c-70b970f93e22,495,VÍVET MARKET,Nuevo  |  +1000 vendidos,(208 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1141504199,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barras De Cereal Muecas Surtidas Por 16u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ONprU2JyYaaxUvRbESPTTd%2BUF92xQuOpkfklnoRnXyZfejfSkAY5ZejYQPadG9383pP3bcIH3pTPyWLPwr3rczpz%2BGGVlYnHsw9LYQvTFlS63T2xNuPd94P%2BzmWTD3gcV5hGItLNgHfd8F%2FNpGoR1ZdI8DRBbeixIf6CzD09C1%2FB4IaVuZepTrl%2F8GadLVYUROKK163aFTV1%2BCIvsa0PUDIaNpL3hSMV5F59RJd7hXWtuE51uAGMr%2F1ojsMqRhhyMeKsfRwPecaq4R92ZB7iliPdP%2BqcrS15uDV9K5KwlCCywMESMbYv6L0KVlyq2sZXAq%2FFSFKY4riLsXUcwx%2BioK5sK86EwjOGDnngJUm8fPXS6nMDkPB9yma6JOP7EOJI1kTHFGphVJCDNA6CQnz0JA8%2Ft%2FD%2BaPd1dkr4TLZYJyjXpC8UQoRdtTb%2Byiveca%2BMeLp9oeSmiKItN%2BXd7zAbIRSiACf1dUhngc6%2Fe%2BPvAcm%2FOHf%2FIoSaTDVdEyhnS5AIPmiyUQDMEq%2BJCQiyxVvTufGYCRuQzRkSvNxUHb5bcrumlAwuLivxnmpGf9LHFwrZEFrrLS84%2B%2Bp8VQl4jFNjtl2VE5zXL3UPTJszI5I1AK%2BRiKDrQ%2FC2aUZzbCKvb51%2BcaeACpTmAgpS2y09Vx31dlvVE4NVzQDZdkhc37BdFlzFnY2icjRp2flbIDq1aFBF%2BJcn&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,9.981,PUNTONUEZ,Nuevo  |  +1000 vendidos,(88 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1307408724,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Tutucas Dulces X 6kg | Primera Calidad | 100% Natural,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=VFaPIOG4RPssSQFPoeQXfSA72UPlXBJ4uFDX79pDdI3syboOtLeC4SLPudrpqwpwtmfsy3xa5pc1QMbbjNUOuzgAor9a9gI%2FLHufuTdV9JwP6GL0M3rEOg0uFIpNEg%2FYekRL8RFiptsOcRemNikJJhGnRxvh3CbiS0kjDnGDjIC2hu2Ug%2BWdfCTFOXHG%2FNb8qdRBfauMIeqK4wN1usoJ98KZV44HVA34trAXJqJCYxcBv0wU1ut6dieTnKAV38zEy4YrsK7HsOyPFCwNQxdfb2w%2FdFOXEQtI3XlT%2BXPGE9JCSe1AiXPZOPRRlTd%2Bwh1Oman%2BeQSlLXhmkCbl3QYE%2BA5HYo8F%2F69uq8XKx0GisQqkQCx0%2FlXFnqeuNVBn%2BmISZ0Y8A9KarRpZGZXvRs7oe0UdF5QsTQzS1PkH%2FUX99rIssBnk0DoW9kyVLcaOB%2BKOqMc%2F2IqiB039WRzMMxYAK27qyAaPbb7Cm37qkO9cEyiltM3rPHnxptxUsaexGVw%2FsHBFhmBd%2FEDMineBcAObOQNP2iWCisp71%2FlVuPhiLlz206uRUGQHsoEG6pUIN%2FWQW0W%2B2RInKGsejbUDtsEhgbC7KHScW6vQcekj%2BYkDfExvpF0rIkkAosi4CsaaiEmzECw9NAdBrCGLls%2BNlORR5%2Fq5gNzFqBwcfFG2zSD%2BFaNfBPmUC3FGpLV0P1wdY7AqCaIqEnKvdFn4%2BLel&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,20.206,POSITIVA.ARG,Nuevo  |  +25 vendidos,(3 disponibles),Nuevo  |  +25 vendidos,No disponible,#1222718064,2024-01-26 12:30:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
