Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=2&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,1.431,Mayorista Masivos,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1281963999,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=4&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,1.322,Mayorista Masivos,Nuevo  |  +50mil vendidos,No disponible,Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=8&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,3.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=14&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,15.344,PATRICIALUZ67,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1411088947,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=18&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,3.299,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Croppers Sin Azucar 305gr,https://www.mercadolibre.com.ar/pasta-de-mani-croppers-sin-azucar-305gr/p/MLA28710918?pdp_filters=category:MLA1423#searchVariation=MLA28710918&position=23&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,2.533,MORASHOP,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1599555802,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=1&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,17.575,POSTA LOCALES,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=12&search_layout=stack&type=product&tracking_id=cbefef00-b8a5-4654-9c54-40fccd914017,4.964,PLANTMARKET,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar De Coco Orgánica Sin Refinar 350g X 3u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=HTEC9CUlHsOijmgV3RtkQ2Tc2hTbCNtQY%2BZ3wEm5v%2FEqQzQZxMH5jQVBkODNgdB6nJDbKRJnaZC7QjAkSfXRcW93T4SNtA07QefIV%2F2YKwk%2B5yZuLGzBn6KSFe%2BXiQedzaX3J0RQoY%2FSWG%2BFRwdSvAJZlgjNsDx5lMbuCb96r77BDsey5NOASGdZWfReiC51l28olC7Gb0gANycG491vMcA4xjTejWF4DIepEnTUkKPtbNuUD0WjjlWfdFobc00gkMfGO2GrscNQOW%2B6g1rAUz05PUTfgK2YIfboOFdRe0k23xvgeHLdTcY7fCVa5ltqsfP622vaAQ9itaME%2FsiBi7%2Bz5EKMeh2WkP6Yfx5qwx%2B9lWQ7U3VXoEPe86uf%2FOvkszHvPLQXPeP2l0%2BhDqp2i1BTcYGHJfsqRlIBmyEmYtVD4CVn0k62gn4Y8wyXwB0Ey%2BPYN%2BNTD7gmq8nMlTxLrN1R1XFyzSnYBGJOzRaF4foPOwEXoM6y3weW%2BVx4%2BnU3934ArcnNa4seWq%2FRu9Gsa4SikSAXkzAIgdoGlYWkCOvUQt2qh5teEZmUwCMlcI4UFlgCzb2KZ1PKQ0NnpgcSUY682VmQqLuK5Bl3Gx100PCVh%2BXIwGPjSOszvqMQ8%2FO2nj6o0V7NH6qt0vtP3v9d6OqOqRRQzNTQYVOnm4AAB2WrJhLytT3l5k1zG4JqG4wuyrcsVok6k2Wx&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,42.480,CHEESYSHOP,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1233472098,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Negra X1kg.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=qos6rRU6lN9HE8AWYOTijXb91tbMYmMXXSIR62u7q4F4XtSktl%2F76ME8%2F9EKUYJzz2z0s%2F4v7RnXYvu9TLFaEIB38S0tGXUVX9xekCADk4jpBmsTdryB%2F98DZhqEU3WSUuDj1dU2xOlhMSWHZvcPmd%2B8C696G5EFM8stVDjVB1sdPFlUOze1v323u62rzzZF0kJVUYdoKGEieSgfo%2FC1R17JpkNm2r4I9TH5rbbRaCe9Dl%2Bl3FhePAjaTFpnuNwBjhW1%2F2mMXKqtCrp5gDI01NtIsj2H2d2WtBBjFz9zCMf%2BX6FRMuSNWnJc2HhE7iRIFhF7kdQYxYLEZ0Gnk%2FuDhFuA16%2BVzE7nePOwbISKjfXpIOvfe%2BnwkuFBN0LlfXEqblK%2F%2FcftMKkgfpFYyJrrPfPXjyQgNN616lhYDEpFpg5ge1GaGJCJo7CJc%2B2QuenakVhzmhLEaizpquagSTsNVpUShpchCRfebl5VQ8zBibd6zRjLLKNJ0uHvMXgVCE0k5JNxX%2FBEmzeCwT226TddsVXfgxoCWZtRyc6EEkuKQA7Mw18PMl%2F%2B3bHJJih80Yo58vxU1tEEzlBC8Z0REcNt7vnZxQZ6fyDXWwE585TjC2RLoTOUyLxZCeeFfSnDKYdkdLi8kIkSUPvCPv2rWIStBKBOH35bKOq6%2B%2FDFPQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,4.990,COTIWORLDCOTILLON,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,No disponible,#785893883,2024-04-30 19:33:51,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
