Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=28&search_layout=stack&type=item&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,1.989,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(3092 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=2&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,16.124,Mayorista Masivos,Nuevo  |  +1000 vendidos,(63 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1629372090,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Fugaz Tipo A 1kg,https://articulo.mercadolibre.com.ar/MLA-1373744849-azucar-fugaz-tipo-a-1kg-_JM#position=29&search_layout=stack&type=item&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,1.590,GRUPO ELNENE,Nuevo  |  +1000 vendidos,(551 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1373744849,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=3&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,2.958,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1423#searchVariation=MLA20721602&position=1&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(265 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1308505910,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar rubia Chango en sobres 100 unidades por 5g,https://www.mercadolibre.com.ar/azucar-rubia-chango-en-sobres-100-unidades-por-5g/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=5&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,2.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=6&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,15.190,POSTA LOCALES,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=4&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(337 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Humo Líquido 1 Litro San Giorgio Condimento Ahumado Pack X2,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=X90HXfs5fS7QCLSEWuMXUFzt5LV3HA9Dj0I%2Fx2zW%2FB1ZNzOEkkIt5XexTLVYM%2FyjNQ4tteUR%2B5Ug9AijDUMoeJtguyufD6yo4Oazwf2sZxB4SgxEB0Z7Ob4xs2OKpZpvHzFe468m4G5VNGa9ISAsc2PgnuMrguiod0W1Gde%2BUx0UPXJUD28295y%2FTuRwLNV3XTlznRwDlu7TY8o2ap1LTBZndDko1RG6rlxLHV6jk7T6gubKS%2B8x1cSRWEYpPy42qBLuQHi6hWJRO0s1Hj1MDry4X71kPUkICEuna4UpyTbyjOJj5Kbg7xJTlJfdKwgEswUxVvHozG0o0oC6glHjgaov77jVSjW%2FE1aoCqD0mcAV5OIV304Me0crQWqIaaO72Ao2ISMkZT0wVB6heyGV2nwZj3RYGh%2F%2FeGzQxzp6KTcV2JPUdegat5OBjetdkd5lX84wlbVkXbQ2fSiPRltzZkN%2BOunAY9l0%2BgbuhenlwlZyACv8lVkDcQRLBLvdOm%2FKGss0SiuJzBLdqbqpm0XQq4X5KJJcHd0V3AQnDonWihkH3wY5F7gWbnyk%2Fpfa49dgrI7FFbiDvQwRhr%2FKJeLne6K%2B%2FrbzqTX%2BXvbCYZ0RZxxsfU70uJ5ZR3dwzt6bj5ErnwT1SvsT3GBnvQfwV%2BNVYA2k9WCzV6A%2B65QYbNTO2zImfFd6ZXmZiEaZEbMWwEyeKXVw9e35bhQ1%2Bny1ijRHDx1IKHqHc%2Bc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,24.183,PUNTOCUC MARKET,Nuevo  |  +50 vendidos,(7 disponibles),Nuevo  |  +50 vendidos,No disponible,#1437361320,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Salsas y Condimentos,Caldos y Sabores,Esencia de Humo
Café Tostado Colombia  Premium X 500gr. En Grano O Molido X,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=nX0edm%2BeorEFfS%2FZQPOZj3bysTWOFsH06rMIsK4Be9PiGDE8v2So5tED93rdcmd53GVpPqdrTJ5WqLH%2Fehh%2F%2BHawdIPXMaC7TXe8oeXXdWrJeYO4M9RQCssgXKRYgKO4rnnxYfRDj6nojeWxyuDh0b33eoiTOpXdpjVuCNQBt8Z5CFpmKtUOezgDJOG4pY8M65APVWUIpvmlcSBdCrJLG5YswiqOaZFMjf0mc7iydvRPlMlFQyh6NlMH3tPQ96pm02JnL1AH55M0wfjhqBQrQrSJ3hTHbtCOUBpMxtmTZYhoDv031iTyHfHgCF0xL%2FgCDEd4u9ht4PgbyNKLpFoLOq6PnqdIFiMLMtHJ3nDk1i9WZ%2F2DX7MHUaRD8156FIZIOU5Zqe2EQ0fc5wIEkLnU74RXztSrtlVlueKj7%2FFiBlvLef8f4hJASPAFxlnLhSE3ej%2BCJWPW%2F%2FgPQ6NETlMlUw0Ztv33TPZ4dNDMV5XjYlbr67W2a%2BlOysOTiaP18DA2t%2F8NpHhXhVzrF16bSvmW9nIWs2%2FzRTQ7D%2F%2FtZO1V6Cy0la2sjBYGfAomvQyXj06BWCim1EdWs6xiyiU9tHlZWXhkFcOFEU9%2F72k0lfERuwCJFxQm49KBS0QYvWMcbuhqiae4jKlPXDtHhAdCnmMmaB0Qmsd6%2FYSxkF8P09uyzEhx0WxWmFNGfohofjhKLxmFi2O2h75IBNVcQlnc5jkA81wM%2B1Gwuw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,18.040,CAFE GROUPP,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1373979133,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Blanca Común Tipo A La Muñeca Dulce - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1432303300-azucar-blanca-comun-tipo-a-la-muneca-dulce-mejor-precio-_JM#position=30&search_layout=stack&type=item&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,1.280,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(210 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1432303300,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=8&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,1.991,Mayorista Masivos,Nuevo  |  +50mil vendidos,(1097 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=7&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,4.119,NEWGARDEN.COM.AR,Nuevo  |  +5mil vendidos,(82 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1378618712,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=11&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,3.000,TAOYQITIENDA,Nuevo  |  +10mil vendidos,(3 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1643208916,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar De Coco God Bless You Doypack de 250gr,https://www.mercadolibre.com.ar/azucar-de-coco-god-bless-you-doypack-de-250gr/p/MLA20011148?pdp_filters=category:MLA1423#searchVariation=MLA20011148&position=12&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,10.689,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(24 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1280091650,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Mascabo Red Cañera 500 Grs,https://www.mercadolibre.com.ar/azucar-mascabo-red-canera-500-grs/p/MLA21362119?pdp_filters=category:MLA1423#searchVariation=MLA21362119&position=13&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,2.375,Alma Nativa,Nuevo  |  +1000 vendidos,(64 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1532558964,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Chango 1kg X Unidad -,https://www.mercadolibre.com.ar/azucar-chango-1kg-x-unidad-/p/MLA20011142?pdp_filters=category:MLA1423#searchVariation=MLA20011142&position=14&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,1.999,Mayorista Masivos,Nuevo  |  +10mil vendidos,(22 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1610703614,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Dicomere Azucar Organica 1000g,https://www.mercadolibre.com.ar/dicomere-azucar-organica-1000g/p/MLA20011121?pdp_filters=category:MLA1423#searchVariation=MLA20011121&position=15&search_layout=stack&type=product&tracking_id=bcfcc3f2-6104-4fee-8651-5742ddf1d02d,4.890,GREENANDML,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1301668270,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Mascabo Rubia X 5 Kilos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=tlW8zOS2V34LjCWsgaVFAlCTAd6lZ9DSUQJbhS6T%2FqJXsHYG%2Fkl8xZawrU7mSX1qgDL6CWfE%2BlDybEpWDt2mASAROQEdPfqT2xUcDvOYm3HK0UlDczhH5aqlQlelyCecGiNm6Ai2fozElpE%2Fsh3hJQM5y6JV0N7FGaf9JxooSGsVxXKtwfMC5Rbzn5sHZM6jFF9OUMZnx4TjpNgHUZXiNmOcsHgB7KWLU41U5Z2ef16gOIei7PHRymYqxYMoiUeJVBN8Vzjqm2DRWjLClPJEbOLnArgN2wWtWEKCnpYmB%2FCP7QKIS6J2GVV84DgjyNGmr%2BxB9kYxlGD0y1NAbb0zB%2BqXT%2FK5fDaT4lY6QKJ41k18IoQ7%2FjoMJBZuf1jkMEvtHEHiVL%2BgQnBGwkV%2FEKsCmqO0WLoarn1q0XRV7rItIgUXVVfCa9aoQ0pMBa5nTTsQVbgSWhsqny9pCrg3XDLHsVwU9a%2B9fZS4X3AQ8pwmWcKHqqDkK1Jxq4bUT8dfxzP%2F%2FQIlzsgPiYt%2FEwmOdAJDfigRjL3wOLJmmCkxuKidHLwVVsoL1ZnINeZ5%2Bw%2FF%2F%2Ffanl4rwF1PHAsEcx135QS1E03SeqxxdQW6WifxS1LZWVK%2BfQnTBNhUjTdsUiVA2pWCX4yE4WufZa6O7yO4lTSDsLA%2BUy6QaVYGR%2FTCmggE3xypwS5L3BOAPpA%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,13.535,POSITIVA.ARG,Nuevo  |  +50 vendidos,(19 disponibles),Nuevo  |  +50 vendidos,No disponible,#914225828,2024-01-25 21:10:11,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
