Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=2&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,1.204,Mayorista Masivos,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=3&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,1.739,CAPSULANDIA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Blanca La Tikay Común Tipo A - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1124577963-azucar-blanca-la-tikay-comun-tipo-a-mejor-precio-_JM#position=40&search_layout=stack&type=item&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,1.069,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1124577963,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=4&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,15.035,OfiShop,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=5&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,3.232,TIENDA-EL PORTUGUÉS,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1344571299,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=6&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,3.450,TIENDAMAIVA,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1298859515,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Coco God Bless You Doypack de 250gr,https://www.mercadolibre.com.ar/azucar-de-coco-god-bless-you-doypack-de-250gr/p/MLA20011148?pdp_filters=category:MLA1423#searchVariation=MLA20011148&position=7&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,9.628,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1280091650,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Dicomere Azucar Organica 1000g,https://www.mercadolibre.com.ar/dicomere-azucar-organica-1000g/p/MLA20011121?pdp_filters=category:MLA1423#searchVariation=MLA20011121&position=8&search_layout=stack&type=product&tracking_id=70891ce8-e1c0-4276-9b8f-51ae9fb14baa,5.185,GREENANDML,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1301668270,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Bolsa X 25kg Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=WFZHNfLI3ZIyxl52txqFrsxKkmAdDlbWR2hYLjBYX%2FtpvC%2B9DNOT9kceqWhczhk3rPgoYXkjUfC2OwttzXJE3u6JZgwa0jAXWrFrhz3FN7RBhZs%2FC%2Ff3ioUxkMH09mBE4Cf%2FrGYcAWIWECKZOezL2tRg5SxXO7HeURfRgs6S4WfudFGcKT2pP5BlX5fBxGJ6lPH%2BUQ8eXU%2Buq%2B1NfMAQBzq%2Bexjs69%2BbzUcMexUypK%2Bmx2Rq3g8Fm%2Fd%2BIIfyo74gBJIHuqcTMijt6Pwm4QjYwsPpWtqE%2BCi8pBJ5rlrs1l9LF8lhAEEj4ZXEIoKfLPNZme2e8RSvctIsNukidrOIQkUUYVy%2BKx5RVHCizTLDjJa8nvk4GiaVNBZVH5oSK%2F4%2BlN8EZxLFVd7stGRXlRn%2Bd6G7CdfBkaIc9NL93%2BHubLkpP%2F050ji%2BvtG8Zo1XE7dykqwUCuDBVMx22RHlNNkqEUh9I6X%2FRm3MOmc9ii%2BioA3tlEDfX%2B9S7dXjlykRKEf7zBoKEDgXAw6VmYR5p0wPGlD7SHNOJ7cJqjEpkMdgMqVhNYKHhDMYGRf6K0PTqemAIiTeIVlu3pCTapXy1k9DuD%2FllyEtdlVgksn%2FMR0FetQcs76aDos0qd2EaLHIzdAf4bC23lCQbvKsaoZEC0IRDbbYHKPNCQbyZX%2BFVUnFP4Fzj6SrCJ0aw5jaZ%2BBd&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,44.995,ROXYRO68,Nuevo  |  +500 vendidos,(+5 disponibles),Nuevo  |  +500 vendidos,No disponible,#850839035,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Imp Dewey Talco E.blanca 10 Kg X 1 Kg Ciudad Cotillón,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vfCfCsW7IN5N9INKeS%2Bjo%2Bn2dTiGZ8yI5nVL7Qx%2BLimDWc%2FJY3GjzBvKl3nJb25S%2Bo8RMn1yHnsCgdHREPUfitpQ%2FRQwbdRFa5SscPey%2FDZ8kmugQCWVURx7uoK4NjiAZ73dFReLjvJ9bOv4EPoBEdZpSQfkj1Cn%2Bnbn%2F%2FAfitvzafVvzOMlYFiBUEpSSS1XW5TnxtsQq9VSa3WEzKm8x3JdscfzIW6yBnOdqYH0juH2kTmJs5v9P6EvFgymz8m7HAifpH8nwc4d8OyJwTvuO%2Fg8P%2Bj%2FaL1bRzodeNwimMzFW8m2Ar3FqMB%2BNkw39%2F%2BEF%2BQVhmv8iOPLxwgo4xjpF82fsox23wtNU6sJ1DTi26l55oAZTgNvpvMt0vmKJVBz4ZTH7PbpQvv%2BEaQ6PwPaXlR%2FL8FC6A%2F3SGjZTNRg6ym%2Bk%2BEqxUicLcqDPhn%2F7Lu8Tqgl1EHIpN2W8dwDmONg8KT41FRArD3TM2MBCzOggUB2L%2FspV9czXNLvolHh78pSDdyjhWE2kUSRz%2F6Vrx9fOYR9tvTyFgEXxNBvVBICEGALJ8wOeCLPmWXAI2ew%2BxajdbAvltXZctUgw2FNB9YLsJUkXl%2BDgphY5jy79ZQ89ZBNsmWAmaenVlYhTql8F8O7zZW2HG2jDrXKbV7vOu6vyELOuAzu%2B47PTEDVqzXOZ0Wah2oUBpijw2%2BVS%2Fm4bzk6f1HzPmn3t2cVQT2K6oqGqcuocgIjd04%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,36.849,SHOWPARTY SRL,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#613800326,2024-05-20 10:06:23,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
