Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA417098#searchVariation=MLA19939007&position=2&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,1.048,TAP GROCERY,Nuevo  |  +50mil vendidos,(8253 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA417098#searchVariation=MLA27864781&position=3&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,12.653,TAP GROCERY,Nuevo  |  +5mil vendidos,(97 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA417098#searchVariation=MLA24750643&position=1&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,2.964,Ecomodico,Nuevo  |  +5mil vendidos,(92 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-02-26 10:49:17,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=13&search_layout=stack&type=item&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,11.932,Ecomodico,Nuevo  |  +500 vendidos,(128 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Caja leche en polvo descremada en sobrecitos por 100 unidades,https://www.mercadolibre.com.ar/caja-leche-en-polvo-descremada-en-sobrecitos-por-100-unidades/p/MLA21268135?pdp_filters=category:MLA417098#searchVariation=MLA21268135&position=10&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,15.000,LENTEI,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1390107977,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Veronica Entera Larga Vida 12u X 1lt Pack.,https://www.mercadolibre.com.ar/leche-veronica-entera-larga-vida-12u-x-1lt-pack/p/MLA21805380?pdp_filters=category:MLA417098#searchVariation=MLA21805380&position=9&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,12.790,RISTRETTO MARKET,Nuevo  |  +100 vendidos,(120 disponibles),Nuevo  |  +100 vendidos,No disponible,#1678811830,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida X 1 L Tregar X 2 Unidades,https://articulo.mercadolibre.com.ar/MLA-1398749337-leche-descremada-larga-vida-x-1-l-tregar-x-2-unidades-_JM#position=14&search_layout=stack&type=item&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,2.054,TAP GROCERY,Nuevo  |  +1000 vendidos,(35 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398749337,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=15&search_layout=stack&type=item&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,41.000,JUMBALAY,Nuevo  |  +100 vendidos,(24 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA417098#searchVariation=MLA29911624&position=11&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,1.348,Mayorista Masivos,Nuevo  |  +500 vendidos,(48 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Larga Vida Liviana Sin Tacc 1 Litro,https://www.mercadolibre.com.ar/leche-la-serenisima-larga-vida-liviana-sin-tacc-1-litro/p/MLA21767101?pdp_filters=category:MLA417098#searchVariation=MLA21767101&position=12&search_layout=stack&type=product&tracking_id=1f060e0c-7c37-4bf6-86d4-7844bf2e22eb,2.500,JUMBALAY,Nuevo  |  +10mil vendidos,(36 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1506998880,2024-02-26 10:49:17,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
