Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=33&search_layout=stack&type=item&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,1.492,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(4 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=1&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,1.799,CAPSULANDIA,Nuevo  |  +10mil vendidos,(16 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=2&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,2.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(109 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=9&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,3.600,TIENDAMAIVA,Nuevo  |  +10mil vendidos,(9 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1298859515,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Avena Arrollada Instantanea X 500gr | Yin Yang | Premium,https://www.mercadolibre.com.ar/avena-arrollada-instantanea-x-500gr-yin-yang-premium/p/MLA22846086?pdp_filters=category:MLA1423#searchVariation=MLA22846086&position=4&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,1.548,VÍVET MARKET,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1368945997,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Cereales y Barras,Avena,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=6&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,1.819,CAPSULANDIA,Nuevo  |  +50mil vendidos,(88 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1495494430,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=3&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,15.190,POSTA LOCALES,Nuevo  |  +1000 vendidos,(10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=5&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,4.202,VÍVET MARKET,Nuevo  |  +5mil vendidos,(70 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=8&search_layout=stack&type=product&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,6.290,FOODIESSABORESUNICOS,Nuevo  |  +10mil vendidos,(168 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280807763,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Fugaz Tipo A 1kg,https://articulo.mercadolibre.com.ar/MLA-1373744849-azucar-fugaz-tipo-a-1kg-_JM#position=34&search_layout=stack&type=item&tracking_id=7727aa94-5869-4aac-ad0e-a2e39ff178f1,954,GRUPO ELNENE,Nuevo  |  +1000 vendidos,(165 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1373744849,2024-02-28 11:07:04,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
