Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=6&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,3.260,Ecomodico,Nuevo  |  +50mil vendidos,(1528 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=9&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,2.086,Mayorista Masivos,Nuevo  |  +10mil vendidos,(357 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1123869889,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=5&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,6.371,Ecomodico,Nuevo  |  +10mil vendidos,(95 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Oliva Green Olive Sabor Extra Virgen Intenso X5lts,https://www.mercadolibre.com.ar/oliva-green-olive-sabor-extra-virgen-intenso-x5lts/p/MLA28836598?pdp_filters=category:MLA114008#searchVariation=MLA28836598&position=3&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,17.150,GREEN.OLIVE,Nuevo  |  +1000 vendidos,(169 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398954615,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella 900 ml,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella-900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=7&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,1.943,Ecomodico,Nuevo  |  +10mil vendidos,(876 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1130294110,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=10&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,10.379,COMPRAR MARKET,Nuevo  |  +10mil vendidos,(30 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1389047487,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=1&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,3.580,Ecomodico,Nuevo  |  +10mil vendidos,(378 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1155991556,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=4&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Natura aceite 100% maravilla botella 1,5l",https://www.mercadolibre.com.ar/natura-aceite-100-maravilla-botella-15l/p/MLA25576932?pdp_filters=category:MLA114008#searchVariation=MLA25576932&position=8&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,3.228,ENOGARAGE,Nuevo  |  +500 vendidos,(265 disponibles),Nuevo  |  +500 vendidos,No disponible,#1410899163,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Caja Aceite Girasol Molinos Cañuelas Vitamina E Mejor Precio,https://www.mercadolibre.com.ar/caja-aceite-girasol-molinos-canuelas-vitamina-e-mejor-precio/p/MLA26108923?pdp_filters=category:MLA114008#searchVariation=MLA26108923&position=11&search_layout=stack&type=product&tracking_id=2fe1bca1-c083-43a0-8d5c-326052714b01,27.400,RISTRETTO MARKET,Nuevo  |  +100 vendidos,(115 disponibles),Nuevo  |  +100 vendidos,No disponible,#1417923311,2024-04-01 00:29:15,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
