Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Villavicencio Sport Cap 750 Cc,https://www.mercadolibre.com.ar/agua-villavicencio-sport-cap-750-cc/p/MLA19737992?pdp_filters=category:MLA413907#searchVariation=MLA19737992&position=1&search_layout=stack&type=product&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,1.199,TAP GROCERY,Nuevo  |  +1000 vendidos,(59 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1223027468,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua De Mesa Nihuil 2 Lt,https://articulo.mercadolibre.com.ar/MLA-1183171187-agua-de-mesa-nihuil-2-lt-_JM#position=23&search_layout=stack&type=item&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,730,GRUPO ELNENE,Nuevo  |  +500 vendidos,(52 disponibles),Nuevo  |  +500 vendidos,No disponible,#1183171187,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Sierra De Los Padres Mineral Sin Gas Botellon 6,25 L",https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-mineral-sin-gas-botellon-625-l/p/MLA26525770?pdp_filters=category:MLA413907#searchVariation=MLA26525770&position=2&search_layout=stack&type=product&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,3.052,Mayorista Masivos,Nuevo  |  +100 vendidos,(2 disponibles),Nuevo  |  +100 vendidos,No disponible,#1482856460,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack X48  600 Cc Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1428057050-agua-sierra-de-los-padres-pack-x48-600-cc-zetta-bebidas-_JM#position=24&search_layout=stack&type=item&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,22.449,ZETTA BEBIDAS,Nuevo  |  +500 vendidos,(346 disponibles),Nuevo  |  +500 vendidos,No disponible,#1428057050,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Delineador De Ojos Líquido Rimmel Exaggerate Wtprf X 2,5 Ml",https://www.mercadolibre.com.ar/delineador-de-ojos-liquido-rimmel-exaggerate-wtprf-x-25-ml/p/MLA19774673?pdp_filters=category:MLA413907#searchVariation=MLA19774673&position=3&search_layout=stack&type=product&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,13.500,PERFUMERÍA FIORANI,Nuevo  |  +1000 vendidos,(12 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1379749445,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Smart Water Sin Gas Pack X24 U 591ml Zetta Bebidas ,https://articulo.mercadolibre.com.ar/MLA-1363190682-agua-smart-water-sin-gas-pack-x24-u-591ml-zetta-bebidas-_JM#position=25&search_layout=stack&type=item&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,15.532,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(98 disponibles),Nuevo  |  +100 vendidos,No disponible,#1363190682,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Botella Plastico San Pellegrino Gasificada X750 Italia,https://www.mercadolibre.com.ar/agua-botella-plastico-san-pellegrino-gasificada-x750-italia/p/MLA20728088?pdp_filters=category:MLA413907#searchVariation=MLA20728088&position=5&search_layout=stack&type=product&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,5.200,VINOTECA BARI,Nuevo  |  +5mil vendidos,(225 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380881845,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Soda Sierra De Los Padres Sifón X  1,75 Litros",https://www.mercadolibre.com.ar/soda-sierra-de-los-padres-sifon-x-175-litros/p/MLA19737990?pdp_filters=category:MLA413907#searchVariation=MLA19737990&position=7&search_layout=stack&type=product&tracking_id=210c603e-0753-4be7-bb45-3ff630c31ee4,1.192,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(364 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397225087,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Eco De Los Andes Sin Gas 500ml X12 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=FoWWTitWG4o3dyaYaM277JDojKSHuKWQXPssDGfu5nvyljc12ZR%2FzJ9mX%2Bq%2B5Axo2C3xz0VfSO8RD272HE%2Bbp4LiA2xe9pDF0mtxIwiYp3sFkk8tE4aVOePA5nOLGG4wR4yP3TbFUwITEguXAywv7hzNgnQqvcvQmY1WWHT1MytdPySsKQ%2BvrQgigaOyz%2Bu42%2Fijs2JejCbUicJ608I6RJhNXGXoqkv3q9OxHEL9gKxkycM5hjzj8TtVWrNt4HHpJxU%2BX1Ut1zbT8FZbL9bMdJG%2Bi9Uex%2FKIjbiLxcgwnn2qAtzyRmAX998hDGhmqi28K2XYpK5mbzUcLwGtEtefBZB1jsmZLZNpNEQu3t0bRWIZXmaPkRfaMsaMiQTxYE1LNqsJ4M%2FaBFpD1EaXRNtpdt4n1Vv8DkNLxRk3jWnsVO%2B3Zj2o2%2BGTrg%2FujyUekraKJJxrF4Dh2MRg%2Fzg6D2FiVBjGlUiKK3U%2BqDRdierMsm%2Fi8w1b5PRafVcbqCLiE5vZEQA50Cjcpw09HkiUkH%2F1%2BsGAlqDQNFcvK5TJGJPXsz%2BZjOFNXgvnwcnMR6HaFdGm%2BS0za3xKSRrkq78dnlMU%2BD7GJQUwLXQM77CXXGr6%2FQ0GR6DvzrfhsOTB9eUm2SLuSZiiqJh4Fj2jIjwwUWaigwc4ypjYHlk5dHt%2BHk11%2BwoDtIBXOMZZ8j1uFqWCuubhpj50%2FtdM5s7dVtrJ&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,9.309,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(180 disponibles),Nuevo  |  +100 vendidos,No disponible,#1172484561,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack X36  600 Cc Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=gh7N4HOsuM7lUno3DAcQ5stOCeGnXKvzB1Z9qAL8cK2qoc7PZR8hYeGBXUnEcezdZepexp4MeLwHRk9nqsgnU3zab1CbKp4bHAVZcWfFR9lUqwQWpj6I7kOJ3WuEX2%2BIwaCGk8mjXDxmy2UamhWh9LrL4alAMJbCOpMVIwE2w2g7q6hywuTFAxWmnZeB6qfMiWjpu1ye3HaH%2BeAYbhC0WcP%2Fos59e5x3GArNkqWMwIbTY%2FPEoNg0V1ivhGJ31Y0GvYKc0VMtADExOckQ9vxuOk%2FMX1qmB0zJldGvrg%2B2PbDV8UZ49bz5uOHp0y6ikiliG1rO32adjUsaNzYw6BRHSomu8YbJbDFZJMKQO251NxDNnF%2FqwgInEunR2Udav9erBLkLpYH0SEIp7nwUBnuFs46fMxA%2F77%2FsUf3VyVYw2hCyE9OWFGqNzV0jmZLyZNHp5twb4Bzl56ImpHf78O9FgmTteCGU9vSfoczyBze4HATQuN%2F9Ed0a5AFKJSA1FjdUlYcT5tX7WwrG%2FgsOS7zdPaaHIxQdqv7t3H1uWC6T0vwbRDkzmK32jlk0KiE%2F7dkeVRZ7B1xLQgpKwRd0vvUB5%2B7zrIqq0bcal88LCKPVr5ar6mCeddw3Zaq3TjNNUrZKLBMd%2FoeEQXv5zgTPkI%2BDDLcCCU5299ep0GsQ9BAdm%2FV5JF6v4%2BHXIvwBdDetj7F%2FA1NAZCNTBtjzIhT9hfeUUMCtCQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,17.511,ZETTA BEBIDAS,Nuevo  |  +50 vendidos,(462 disponibles),Nuevo  |  +50 vendidos,No disponible,#1371910921,2024-02-28 11:27:00,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
