Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=16&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,3.260,Ecomodico,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=12&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,2.086,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella 900 ml,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella-900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=4&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,1.907,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1130294110,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=3&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,10.379,Mayorista Masivos,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1283575073,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Lira Oliva Y Girasol 1,5 Lt",https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-15-lt/p/MLA23689710?pdp_filters=category:MLA114008#searchVariation=MLA23689710&position=6&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,6.120,Ecomodico,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372848003,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=8&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,3.114,Ecomodico,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1155991556,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=1&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Cañuelas Girasol Botellon 5 Litros,https://www.mercadolibre.com.ar/aceite-canuelas-girasol-botellon-5-litros/p/MLA19784591?pdp_filters=category:MLA114008#searchVariation=MLA19784591&position=5&search_layout=stack&type=product&tracking_id=3f0605cc-49b0-43d0-aa44-48f85adc3aaa,11.560,MATIASHERNANL,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272810353,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Girasol Natura 5lt Caja De 4 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=PnuxR4lj1IXMbAMxlvSbJK6ixuLym4bWNrHBShHguxRSx5qS3AtI3Bo774yjSEu%2BrxBdTqIabkNOdkRdk4SqJT%2FCNkBjTSnk9dGpxJG6O7ypkYuI2QQ%2BAfFKHBu3JQe1FpL4D7zHL0UgVyLPUPiCrQMNY7M60KU%2Bb%2B%2B44TrRaMhWxYfr9Afe4MbZ2Mu2ALJGk%2Fd7GxwzO0OhqbAzTTlRuucsIgy4Irz0R37F6b2ihE8aofE9PhjxC27tcxAPd5P3%2FQnFzJBaCoV6aunfv%2FuW07djg1rt0cMFIPdcIAUqc%2FhDxZIqG%2FpdNAB%2BLaagHwGBB9dCYfXPvpIp6NpdGAYOjLk1tg2xSnrwh0s3daGb9JvXSRD%2F5rQUweA%2BTVrt6APCV6mK8eA8N8jyMf79MMADPFjhOn3lf%2BLCD2x47G%2BwICjhpsP%2Bij4%2F3lwzRzJochwpGBs60MxxS%2B1H56IIQbiyfYFY4xlrkbMRO%2FINu6ZnSCaTM36qfZjP85kmAMKcZSZsil2NmVCAzTEP87vCJwLuFkVkvOki1f6SComMsTDb9u4w7cCRpAP%2FHkRTpJLJE4qdjRfknVmmVa3JI4mA1BcuASHmNjlDjMLuI5Vyj5CAU4LKG9FadCc51%2BcacQaiXoNNKS8HIBrX9gPFfnXCiWm%2BjG5WXnNJQPhQM3NfbOFrM91nsyeSKCIEc6Sm0OYuAO%2F3XmGw1drIinnJ&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,55.055,POSTA LOCALES,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1110774237,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite 100%girasol Legitimo 5 Litros X 4 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=G8HvlnnvEfdBtZ1PqR6%2FjnFddZOiI0eifcLvUUidgLjKulVGYcfJb06wL%2BnYId8A8Ow0uF%2FqCzN%2FdSGlCa7CtD0GUvM%2BZOJUJStfX%2FHOJeBMjw6pnK0cELP%2BPZs3SAdoqadAi%2FWH7NByvUIWRoCPraCMekpzKjhUTO7esKf%2BDGmWkOA27PvAc2JVgrWEkyUSkO6r75YFNCZtWlyeHW6gqAIkHYTSF%2BzleGNFomQmQuURvn9sSDyl%2F%2BRQH1KhHFgawOZHyKEqi08GAD6GCtieQzGZ7IjygyOj9S%2BdoQcyKjO4D%2Fg2%2FmEl9%2FIs1XZLJAyUNiI9aSLEYMmHUHMSs4mwzOWrkw4yPsqY4orUONrcwwQO9qLXxHqCDtOnr5JFEy0bZZNI66NkpiN0W9Xy3j6nOQBRq%2FoUXgwoZz6iRefiK5Ljm%2B2T7bVlOXIiPTVPXE3IdX%2BiIoUo%2Fh%2FzdwQTZLZmhQn3qfAjrIqM6lCUKULDtCQKfc3HahQtB4EuVP9Syot80CY0W2wvMv7hcPTCur%2F8BAFIJeuImb599eWdIEw1WPN%2BC%2BWXeidfzjN9Fh9kBkXBeQFcaInxS2iRNXk%2Fr0Eq%2BYz%2FP6BvIGdPJss2A6NEXty%2Bgy3M0znZmTs2Bsk%2B6qoEHEE7dBlY4Ko8LKSzRKrK%2FLfrAQoNWxSC7mXBqrNzQ4wL5ajo2ui0g%2FkbaZ%2BV1nQtnLOowIySyCdUO%2FVRCQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,57.999,M A S Papel,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1598275308,2024-04-16 13:10:06,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
