Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=1&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(39 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=3&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,6.600,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(56 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Combo La Virginia Te Negro Clasico 3 Cajas X25 Sobres C/u,https://www.mercadolibre.com.ar/combo-la-virginia-te-negro-clasico-3-cajas-x25-sobres-cu/p/MLA27022950#searchVariation=MLA27022950&position=2&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,1.876,ECOMODICO,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1510273240,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=34&search_layout=stack&type=item&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(404 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-30 12:07:53,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=4&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,10.239,Mi Farma,Nuevo  |  +10mil vendidos,(14 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1219893419,2024-01-30 12:07:53,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=5&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(15 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-01-30 12:07:53,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Té Té Guaraní plan 30 días en saquitos Natural 180 g 60 u,https://www.mercadolibre.com.ar/te-te-guarani-plan-30-dias-en-saquitos-natural-180g-60u/p/MLA21722196#searchVariation=MLA21722196&position=7&search_layout=stack&type=product&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,11.090,TELARART,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1344823552,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=35&search_layout=stack&type=item&tracking_id=26f1b3a5-fdb2-44a3-8c37-4aa685d060b8,6.800,TIENDA-SANA,Nuevo  |  +1000 vendidos,(10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Adelgazante Hierba Detox Green Dtox Plan 30 Dias,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Dzmaj9kLm3GlH0k24uKzrQYdQDXUar2nYnLdMXMaxBukHvGtUSkX4UFGkePZkGCgDtUMC%2F352EUwLk0CMINuN9UWFKYJyIiThhjCxUKUem6ym57p6%2BX4HXtFGCADV5xroC1aWpN%2FhWZE79OQ9f5EGOCxt%2B51ggeaVGKYvTbXry4ERiiKQInr4p7QOWX%2Bni8K3kg7Fsaitc%2F8ENKTbt%2F3VsIlVfVOliOeNp7v%2Bp%2BFGlkXLwj2%2BWw4WT2A77Kd1C7Vn%2BkqCGb7CCqSHnwSlqzTnKap0zKk59Ow6wd1ZekSAhQbM5YO2DgN8OPmSnBs5rTqq9%2FDkZUXmcxzQxGLj0vEj7tBcmodBY2pS0tYPsjauaTQifM231YALjIDpYGWu0IOYH%2FAADyjpDVzXKf5FZvWhCEllJmCm1tF64d%2FGjBWIBWgEe%2BN1V2hzGLYI5BMeQp15JhOrNjFb1ErlvM0K8Haw%2BqWJMuBxbO2gAaG%2BGQNleU%2F7Kq1U1NfQb2PCqMWV2WD24l9jH0%2FUztS8x702n5fkixYFOcp4MaC8rYS4uXh7a5Nnfhk2PmlSsTrTlemWsDf94cbfVUqPMHN1q1hqo4b9qzEN78ZAv1AfYZALTblxc4FTTOiFB79l%2BKtWRpkRxw97bTf7i0moQLam8hiSOWJTEH8r0hO07EDGtqLBgKZAF4L%2Be9ctNgprwDbMsBhzBlYO4c6K2FeXtnYlFi6iTE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,3.499,ARMONIANATURAL11,Nuevo  |  +100 vendidos,(12 disponibles),Nuevo  |  +100 vendidos,No disponible,#1456485092,2024-01-30 12:07:53,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=EdlHeTVBRPSNxUlkCdVLct8AR%2BLSh%2BLBnnHSyQutEZaUyWlqSasWoEtpWSb0lJqVOzbqodsCY2aGnIykcP4j0RmGf5qqWK%2BrAiUuWQqAiQTXIRYyqQ0WTBDnAEFHshUpxxLRExbZAh7ZhFYKZzbM8SDBEFNm8dO9i7nHFM%2Fv4Yjexx3NhzCzlz4bGLQ54kGSt5nE%2FN0%2BzXITOAIwTbqWjH6wIgvYV%2F1xEmanEU46BJht0%2BJcEaaN1p3YfxIC4UfSepsU45e2m31yXTGm48eKX4D%2Fu9tWq3VYyblDLVREYm160akTdBJA25vXL4bvN3ebyFmBnL2tcF30a2UxQ5VKn32m3wo1nPWcAa6OLZcFrldXGTpBpfCieAtSpOQaYB%2BpxBLAPpgAIbyh%2B%2FMOyvemsrBoyiqnW4FIb%2BjTR6LELuzGIraJIBsMVYNSaJK9VgPLiC1a1du2kVQ5bZN%2F3eURIYYdjKRNYxxQunwBRl453w3rLP5D%2Bs0vJF9%2Bwn%2FSmVJYw%2FeG5Hys5nyMBgbG2aqt7dizbEAN5FYH8XTmR0gyEhvIml8MNjwSRTUNtnYMehMuOiiNCE2a03dRbuSttCUc5n8vrBBxq%2Bfv7E8u%2FcQu2M9CNlzwjN4rnpoPf8ebWkXWCmNSlhxPyI602%2By28P6wJBGWWy95T01MPDDu4JQeKi5HmqHvUkgLj5zUCG%2FNLzaltNMOT0M%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(404 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-30 12:07:53,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
