Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=2&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,792,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(2326 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=3&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,1.374,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(637 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Bizcochos 9 De Oro Agridulces Galletitas,https://www.mercadolibre.com.ar/bizcochos-9-de-oro-agridulces-galletitas/p/MLA19531322?pdp_filters=category:MLA1423#searchVariation=MLA19531322&position=4&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,779,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(117 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156522788,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=5&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,1.422,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(321 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Pretzels Autenta Foods Horneados X 150 Grs.,https://www.mercadolibre.com.ar/pretzels-autenta-foods-horneados-x-150-grs/p/MLA19943874?pdp_filters=category:MLA1423#searchVariation=MLA19943874&position=6&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,3.952,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(49 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1368842965,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados,nan
Madalena Don Satur de vainilla 200 g,https://www.mercadolibre.com.ar/madalena-don-satur-de-vainilla-200g/p/MLA16176119?pdp_filters=category:MLA1423#searchVariation=MLA16176119&position=7&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,1.393,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(81 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1131389165,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De La Fortuna A Granel X 250 U,https://www.mercadolibre.com.ar/galletas-de-la-fortuna-a-granel-x-250-u/p/MLA22939864?pdp_filters=category:MLA1423#searchVariation=MLA22939864&position=8&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,21.050,LEPOTMARKET,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1378254855,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Macrobioticas Galletas De Arroz Integral Con Sal Sesamo 102g,https://www.mercadolibre.com.ar/macrobioticas-galletas-de-arroz-integral-con-sal-sesamo-102g/p/MLA20941264?pdp_filters=category:MLA1423#searchVariation=MLA20941264&position=9&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,1.190,CAPSULANDIA,Nuevo  |  +1000 vendidos,(7 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1297548558,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas Redondas C/sal De Arroz Integral Sin Tacc X1u 100g,https://www.mercadolibre.com.ar/galletas-redondas-csal-de-arroz-integral-sin-tacc-x1u-100g/p/MLA28863428?pdp_filters=category:MLA1423#searchVariation=MLA28863428&position=10&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,975,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(148 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1600427732,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Tostadas de Arroz Molinos Del Bosque Clasicas sabor original sin TACC 150 g,https://www.mercadolibre.com.ar/tostadas-de-arroz-molinos-del-bosque-clasicas-sabor-original-sin-tacc-150g/p/MLA16176351?pdp_filters=category:MLA1423#searchVariation=MLA16176351&position=11&search_layout=stack&type=product&tracking_id=5d63ed14-f8a8-4636-9611-73cc3d9f46e2,1.599,CAPSULANDIA,Nuevo  |  +10mil vendidos,(356 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1151534762,2024-03-24 19:45:08,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
