Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA1403#searchVariation=MLA27864781&position=1&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,7.514,TAP GROCERY,Nuevo  |  +5mil vendidos,(20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA1403#searchVariation=MLA19939007&position=3&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,799,TAP GROCERY,Nuevo  |  +50mil vendidos,(15610 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=17&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,11.716,ECOMODICO,Nuevo  |  +500 vendidos,(300 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA1403#searchVariation=MLA24750643&position=2&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,3.370,MRENTREGAS,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1382040541,2024-01-30 11:56:43,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=18&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,33.000,JUMBALAY,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA1403#searchVariation=MLA29911624&position=4&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,875,Mayorista Masivos,Nuevo  |  +500 vendidos,(76 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Larga Vida Parcialmente Descremada La Serenisima 1l,https://www.mercadolibre.com.ar/leche-larga-vida-parcialmente-descremada-la-serenisima-1l/p/MLA29551212?pdp_filters=category:MLA1403#searchVariation=MLA29551212&position=7&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,1.867,POSITIVA.ARG,Nuevo  |  +1000 vendidos,(6 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1641130570,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
16 Cápsulas Dolce Gusto Cafe Au Lait Skinny Descremado Light,https://www.mercadolibre.com.ar/16-capsulas-dolce-gusto-cafe-au-lait-skinny-descremado-light/p/MLA19752327?pdp_filters=category:MLA1403#searchVariation=MLA19752327&position=5&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,9.999,CAPSULANDIA,Nuevo  |  +10mil vendidos,(520 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1505081250,2024-01-30 11:56:43,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Leche En Polvo Descremada Purisima Sobres 5g X 600 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NlJiGSNGWocH7aaWkCDY0ZQc3s%2FwrxqIVDvM7%2B9mXEOi5ggb3lCj7Ev%2F903nHaiJ2Tc77nnGG1cC5Go%2BFinvKzQLdvyGBxDJcFb%2BSKla%2Fo5i%2Bnrd%2BrwCHSGqC7%2FGhxUGpJ3KgK500rSl%2B%2BJXXan%2BVyV9CHpSLm5sxDLvydh%2B4xEPJ9dBJS2nhif7zPmgKz1nZqwXLizlM5Rm8jOB4SKce9LP483bhY8Q1F4x%2FjfeOKBSA8DSQjBg37hMzSqKEKR5J9T7XDP41xJe1eEQbzW5trCJYfzpHqZCcCU%2F%2FLYP85L4N%2FsDxL0pxq3ot3Pj%2BvZXhOFA8T8iCTA%2FE0qod3RpvwTwpkv8kY0BK%2B9tk7JC1qCVnJQcOXbfVjw8Z8s2lWOkPEJS3AAEkaShRjlGlPa%2BDO01OL6SjzVgZzESOvP8kY04A2ozmQs4DPzYnzNy0iwVXVh9Bc0eRG6Wzw1bU2YqaVWPc%2BL7oyx3z9%2BbvK%2BaCFXIaUv%2BVO70KPqicK9Ay80gm4BxqMuOk21ZG2VHU7IOpy2yZvph6WTEcHc8JSK2NU%2BR5jIpM4dtJ%2B9O5lPuRlLVJMgAbzX%2F7idATGJ4RjX8nKDRf5v%2FC40FX%2FGHRl2OWW8YLbFerqdiF%2BqL0fm5fCu3ygSYkpzRhfBy13CCHolqwnHaj3zQbFHm5y3uDsPEJ%2Byhr%2ByzQuFqM1LZTOj34tbhJ2ywX%2B1XYIrhtCZAtGFp3HaeJm5T&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,56.999,PURÍSIMA OFICIAL,Nuevo  |  +5 vendidos,(991 disponibles),Nuevo  |  +5 vendidos,No disponible,#1315064433,2024-01-30 11:56:43,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
Leche En Polvo Descremada Purisima Sticks 5gr (600 Sobres),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1v9TDQUDaJCiIw6eKj7TUsxhsC54hrZiYZi6VQJWYxJ7BrmSDzDTQzMOMTMvAR%2BIT2koP1SH6NZC22bpPSG%2FETJrOarQhiUeN%2Bb0a%2ByqrvRPt%2FASxte3GDwfptD%2F%2BY2J6KhSL35EegFAvBmfXmyzAinpE7eZiWIn7rmNpgnu3S8Erd5oQiMRL%2FpuOEOtwCSXfHqQGJKWErmr7GGlWk2Ln1TQid2dm%2BbeaGJkaTWgcUfNw7R9httpZeKveYEo19vd%2BZHavIWPFx7bRl84ivANVNYmGDGdWiyws6%2FQfXI2vTbF6pJD3VQQpAkUp35fJcHMZxtffrp2V7WMKIz3gOy6rtxvebU84QdPCfhPTRjKUnoWmNZeYCujc%2BE2oc6%2FBKupbz1m4DhR7Eh7Z8FgdSZ0UY4DPaxz1PMq5e5W5JYekQKvz1qkiWHZD%2Fzt5OzMZyH0mf0EMRknSZ%2F4oBaQVW%2BprjpLcpFyROF%2BL2AEOhy9HVpH8yfzLwMW5CW6%2FVNeGOKOmnEP3By%2F%2B2fT6S2K2ukg9PJKnqvcFsi%2BYJjvQlzVnDysw5s1BeZmFt%2Fl%2B5suX4ZAKGqkFbrg1HlBu2p996KijO4pVaO%2FeMXFaM62scuMUKC8WwVq%2BHpm14jJYtUx3d6vCpMmc7j%2Ba8vnWdytfxycxtLi1qFWinO7KrpwlU5dNt4PNf35%2FdpNw1Bk5CbVjA04cJuPAI6%2BnlQQoOcBYczZsnBmPg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,51.799,PURÍSIMA OFICIAL,Nuevo  |  +100 vendidos,(980 disponibles),Nuevo  |  +100 vendidos,No disponible,#1106607909,2024-01-30 11:56:43,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=21&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(2 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Veronica Larga Vida 1 Lt X 12 Unidades,https://articulo.mercadolibre.com.ar/MLA-1390395463-leche-descremada-veronica-larga-vida-1-lt-x-12-unidades-_JM#position=22&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,15.999,GRUPO ELNENE,Nuevo  |  +100 vendidos,(63 disponibles),Nuevo  |  +100 vendidos,No disponible,#1390395463,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1154272526-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=23&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,11.716,ECOMODICO,Nuevo  |  +500 vendidos,(203 disponibles),Nuevo  |  +500 vendidos,No disponible,#1154272526,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Milkaut X 1lt X 2 Unidades,https://articulo.mercadolibre.com.ar/MLA-1398830411-leche-parcialmente-descremada-milkaut-x-1lt-x-2-unidades-_JM#position=24&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,2.449,TAP GROCERY,Nuevo  |  2 vendidos,(10 disponibles),Nuevo  |  2 vendidos,No disponible,#1398830411,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Ilolay Instantanea Sin Tacc 400 Gr,https://www.mercadolibre.com.ar/leche-en-polvo-descremada-ilolay-instantanea-sin-tacc-400-gr/p/MLA21904395?pdp_filters=category:MLA1403#searchVariation=MLA21904395&position=13&search_layout=stack&type=product&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,2.772,ECOMODICO,Nuevo  |  +1000 vendidos,(17 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360522950,2024-01-30 11:56:43,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Uat Proteina La Serenisima X 1 L Pack X 6u Descremada,https://articulo.mercadolibre.com.ar/MLA-1508638436-leche-uat-proteina-la-serenisima-x-1-l-pack-x-6u-descremada-_JM#position=25&search_layout=stack&type=item&tracking_id=ed94f841-aa1c-47b3-b09e-33875633ba8a,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#1508638436,2024-01-30 11:56:43,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
