Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Capelettini Lucchetti Lucchettinis Jamon Y Queso X 500g,https://www.mercadolibre.com.ar/capelettini-lucchetti-lucchettinis-jamon-y-queso-x-500g/p/MLA21459203?pdp_filters=category:MLA1403#searchVariation=MLA21459203&position=2&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,2.658,Ecomodico,Nuevo  |  +10mil vendidos,(4 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1518066486,2024-05-18 15:26:10,Alimentos y Bebidas,Almacén,Pastas,nan
Doritos flamin' hot dinamita X 70 Gr snacks pepsico,https://www.mercadolibre.com.ar/doritos-flamin-hot-dinamita-x-70-gr-snacks-pepsico/p/MLA24712108?pdp_filters=category:MLA1403#searchVariation=MLA24712108&position=3&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,1.608,PepsiCo,Nuevo  |  +100 vendidos,(+50 disponibles),Nuevo  |  +100 vendidos,OFERTA DEL DÍA,#1381100439,2024-05-18 15:26:10,Alimentos y Bebidas,Almacén,Snacks,Snacks Salados
El Enemigo vino tinto malbec botella 750ml,https://www.mercadolibre.com.ar/el-enemigo-vino-tinto-malbec-botella-750ml/p/MLA20021380?pdp_filters=category:MLA1403#searchVariation=MLA20021380&position=4&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,20.853,VINOLOGOS,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1532557872,2024-05-18 15:26:10,Alimentos y Bebidas,Bebidas,Vinos y Espumantes,Vinos
Fondue De Queso Santa Rosa Sin Tacc X 400 Gramos,https://articulo.mercadolibre.com.ar/MLA-865460454-fondue-de-queso-santa-rosa-sin-tacc-x-400-gramos-_JM#position=37&search_layout=stack&type=item&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,12.000,LESPECIALITA2010,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#865460454,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado X 1 Kg La Quesera,https://www.mercadolibre.com.ar/queso-rallado-x-1-kg-la-quesera/p/MLA24833708?pdp_filters=category:MLA1403#searchVariation=MLA24833708&position=5&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,13.895,Provifood,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1379232893,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual (100 Unid. X 8 Gr C/una) La Quesera,https://articulo.mercadolibre.com.ar/MLA-932572679-queso-rallado-individual-100-unid-x-8-gr-cuna-la-quesera-_JM#position=38&search_layout=stack&type=item&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,16.843,Provifood,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#932572679,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado La Quesera Bolsa x 3 Kg,https://www.mercadolibre.com.ar/queso-rallado-la-quesera-bolsa-x-3-kg/p/MLA24748688?pdp_filters=category:MLA1403#searchVariation=MLA24748688&position=6&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,39.636,Provifood,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1404377091,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Queso Rallado Individual 100 Sobres De 8 G,https://www.mercadolibre.com.ar/queso-rallado-individual-100-sobres-de-8-g/p/MLA24833707?pdp_filters=category:MLA1403#searchVariation=MLA24833707&position=7&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,15.210,GABY_ROVEGNOSICA,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#1461443468,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
Vino Tinto Finca La Azul Malbec 750ml Botella - Gobar®,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=kl3csmS471XDzD2XmFR4i9u1P4jCYgFusjLk3dw3O6mf2IppTqbAd6iW%2FOUmjaB4%2FczE%2FM0bxAvOp9%2BlKYGEVFNTtQpTO4k6qDuCyzRjLbTMU4%2FbQ7QMRxqBGYEt9KBLD47VUdz3%2FwrLzJwfqSFhJBG23fBPmTtLk4LRWySYDO3QjuWQtlGLrWBsQn7M0aX5%2BTDkIa0ccJrnTNx6cIdcEV5Rxo%2Ff2%2Br9sBn06QqJyrEPTxUpsnq8z4BUneiVxcq6dL%2FSiQFQ0sL8DNR0TbSzOM%2F%2FihLESfO98xovSkDQBqUuPr9AIR%2FA4SshJaTUyyGTNVtSjc0iYDM5kL02JsCuv%2F1yYWh%2BkpislPXPIlbnIUNRUjFsaRApKdw8%2BEbcjlA6WERn6fAgqJ5kzIkmncpQQ9iPhZn9dhvB%2FaZBrzcGZ8w%2FhM5AehdXcyc6j961z%2B%2Bbi%2BHLQPCSXJQetwRmXOa4NZXmeH9NT5j7cvl3MBhZ%2BATg4501wfSUmtk3AvcvumSNftrojmkUnjS8LZmQSS6wERgr4qv3233rk12ehT%2F%2B2gosjpmwcFwclyq5qFsDLeYEGTP4M37mA9Rcna%2FvfX%2BcTkBO5G7iMZaYUpw0YtRQYOPaknIUVLTi5tw5xlf7JiNaKEorQIEbW%2BFJJJkjrokDkQIoqfbQqTf26%2Fcr4koEHCDNrqFECpcWHNW66%2FRuQ760OCoWcQkJA6YNvzqK6G1g&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,5.031,GOBAR E-COMM,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1190167028,2024-05-18 15:26:10,Alimentos y Bebidas,Bebidas,Vinos y Espumantes,Vinos
La Linda Cabernet Caja X6 Unidades Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=s%2BuiKTuPepd6PG0%2BpeghikF1Un2lR8K7ehtdXvTa58FRla3MHvHDXPpuReqx4u1JF1b7VkIZj2qyGbLzKXs6ISsL0k589mRrSHI6PSe6lW1LP20BIBE%2FjrczOUKSrtTZps25ITEt5yFLZ94r%2BU9rCjLaAgjkoabLQ8%2Foexxtp44DBijoTvfkBr884YiL7CO3koOQJOQUbT50JXto8RBON8hyD4SCJnvngeoJ2pK9W0mCJG1UIpnwqXKWQjNxmI%2BIt2OR7ChiXID6zh7RPhMBy4QgKvfE%2F%2FMUUwQNRM0qo8z7vNbigOHFETgAKu%2FWJRpOWhKXq3pv2gBqhbmh7xrfNDhS12DfFvSiiyzOFShdUPJbTY8Y4YxP%2B0EAuXSX48QtVlfiNWOjkuLbCoeWPSYD54mjJ1H1pMahMdXShMQxK9JqqAiQz%2Bgrnfo5Xv3cP7OI4sqf1enWNOEom%2Fa%2FY6fntnEO43fWQublbHrPzK3ECOIFfpNjb8oKDbigubSH4W6Q1NfVmDo3JovHC2G%2FvXB4lu9M4Gvvs5GuccWfZR4%2B%2Ba6Bsl5%2Bvaj04J515n1SNSnhgoLn02s4JkhS82NmeqZuHcnCPkIbVYKtdzT%2F84N7pOCSp%2FQkpjMSXLSbo9daBnBE2DZmxL0ewc3pKMHA2w%2Beum0QEC3RcXeX3G7%2FFe8w3bsR7m31nJJe9OjonQfKj3a50M%2F4SFJlmrWwTA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,29.172,ZETTA BEBIDAS,Nuevo  |  +5 vendidos,(2 disponibles),Nuevo  |  +5 vendidos,No disponible,#874493065,2024-05-18 15:26:10,Alimentos y Bebidas,Bebidas,Vinos y Espumantes,Vinos
Aceite De Oliva Zuelo Clasico 500ml Extra Virgen Sin Taac,https://www.mercadolibre.com.ar/aceite-de-oliva-zuelo-clasico-500ml-extra-virgen-sin-taac/p/MLA19686645?pdp_filters=category:MLA1403#searchVariation=MLA19686645&position=8&search_layout=stack&type=product&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,11.400,DISFIT,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1727174092,2024-05-18 15:26:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Queso Rallado Reggianito La Serenisima 35gr Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1632849542-queso-rallado-reggianito-la-serenisima-35gr-sin-tacc-_JM#position=39&search_layout=stack&type=item&tracking_id=dd91d814-7b82-4c34-bc92-107de38ba4d0,2.992,POSITIVA,Nuevo  |  +50 vendidos,(+20 disponibles),Nuevo  |  +50 vendidos,No disponible,#1632849542,2024-05-18 15:26:10,Alimentos y Bebidas,Frescos,Lácteos,Quesos
