Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=15&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,3.000,OPEN25HS!,Nuevo  |  +5mil vendidos,(115 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-02-26 11:02:41,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=5&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,2.849,OPEN25HS!,Nuevo  |  +100 vendidos,(82 disponibles),Nuevo  |  +100 vendidos,OFERTA DEL DÍA,#1377034711,2024-02-26 11:02:41,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Confites Billiken Yogur Caja X 12un,https://www.mercadolibre.com.ar/confites-billiken-yogur-caja-x-12un/p/MLA29137192#searchVariation=MLA29137192&position=8&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,5.712,OPEN25HS!,Nuevo  |  +5 vendidos,(3 disponibles),Nuevo  |  +5 vendidos,No disponible,#1399840639,2024-02-26 11:02:41,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=3&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,2.477,DIETETICA CALLLAO,Nuevo  |  +1000 vendidos,(284 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1267115004,2024-02-26 11:02:41,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=23&search_layout=stack&type=item&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,10.000,HANSHOP BA,Nuevo  |  +500 vendidos,(186 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-02-26 11:02:41,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Electrica Yoggy Daewoo 2lt Yogurt Griego Recetario Color Beige Frecuencia 50,https://www.mercadolibre.com.ar/yogurtera-electrica-yoggy-daewoo-2lt-yogurt-griego-recetario-color-beige-frecuencia-50/p/MLA28203695#searchVariation=MLA28203695&position=4&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,48.363,FERRESHOPFERRETERIA,Nuevo  |  +1000 vendidos,(640 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1570114968,2024-02-26 11:02:41,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
 Barras de cereal Georgalos Flow Cereal sabor frutos del bosque 20 unidades de 27g,https://www.mercadolibre.com.ar/barras-de-cereal-georgalos-flow-cereal-sabor-frutos-del-bosque-20-unidades-de-27g/p/MLA20951641#searchVariation=MLA20951641&position=7&search_layout=stack&type=product&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,7.700,XPALLET.COM.AR,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#1560168652,2024-02-26 11:02:41,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Yogurt Griego Natural Sin Azúcar Pack X2 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402502536-yogurt-griego-natural-sin-azucar-pack-x2-500gr-cu-_JM#position=24&search_layout=stack&type=item&tracking_id=e287f4e9-99b6-40a8-84b3-6a62dfb9a13f,7.400,HANSHOP BA,Nuevo  |  +500 vendidos,(589 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402502536,2024-02-26 11:02:41,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=jBekY2ursBam171ViT9uxr0htTNbKuBXiPLKRFJ8UtbqypCuSNXN3jpO5reqjgUYHQu21sFEQKpqrz40qArpODSByCvOMS3a2O6TGniL%2FVtBX6n5Kw%2FZc6r3bbxG7ghfgk%2FXmjxcGBGfKpD3rG2wk%2BGohnSyRS5tOWABRlDVW0mL4eDolzYe4zPBWXqw%2BZXlhmAqJTQIguB9kUDj7x6lzupGD%2Ft1jdXQW2KWj6hTTb6Nddn%2F1pZR93aeIanGCrF97FmgDl18qo%2F0%2FjjD1x%2F8P%2FcrgYCbtA8zgYEsEOIHgZIYiZ%2Bemt2tVQnM2rREizeCiUczvy3dCRnlDpLD2dashs7y8CeYbpWIiMiKG1i1O0McbzCObcP3q6KLb6%2B0Sq77A5KjQyNrZ5K36WJnKhPkqtKp01CJ8LImlvHJzqdgfV5zSMdu1hi1TPwAgufsnumUYTQb5kPM0D4IK7WOHrJmL2lL4jWEjceRQsP9VdzIw7cxig%2BZsPF7lVYHX60gdsUtBoG%2BGqlHpML6s9GLOVMRhSuFgPtaVxStabD4lBuZLx5v7%2FXM5j2UEiudLQ%2FEJKpKIx0ibas8KOKMx7AtXxRCUkJbOIz0PpW1kHx1Qoxg%2BaMgIrSkvO7jIcMpv7W7e3DIvLDpaONHY6W14FKS72Ny0%2FdzTYINrKR0W%2Bhgd0nE7dShYe2FP9d%2Frm5%2Bfe2TXSR8PKV8dvYhFnVIGydoJqqOx%2BrjB0HiDw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,13.400,TUTIENDASUSTENTABLE,Nuevo  |  +25 vendidos,(92 disponibles),Nuevo  |  +25 vendidos,No disponible,#1570066352,2024-02-26 11:02:41,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
"No Entiendo Mucho De Cocina Descubro El Yogur, Robin Book",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=fQ8yVPVpRzAq4I4NIsDNujZKNlxXq4xlIu75t3Hpk9Y3uBx8an%2Bf%2BXdylMy0K5GPqNPAxYar%2FHKE2ri4rQZ6BDih1Z9Ey%2B0Sv9%2Fnttdi%2B7fkTnTDqKOHlKb5g8rVAe30pRbQ%2BSg6TsdXpVzVdw%2F2iqoopIpo5OTd2bWsG7jYfWsjvTJcnMlEFiMjpXS5uKuXAi8VJjOmzGBp6c9%2B%2Fis4PTjoS2gkLqIvm%2BuqW2wfx3S%2BCqh9SVCVGj%2FLnWEg467GRT9IaDAooI31XJbftZHo3KXIa%2BELKLG0GIqX6cnN%2BGRNEMwrTpPLBza7ceQHBs%2BeQG9XUC0bcxqhimcSerulkVu2mtJPRQs7hCIpIxXMvMz6MKdgiLFQALuRFyRq4tDRp0RmWg9IhVtZEkIG%2BqtuXssgZ8xsSC5YINmfg1qS2j6MrIZWnzY1nbvVqiZTzct3aHjIQ8CaBZo292z90Qknz4LnQH3Tfp7qi8KoyQdbP4uzMcKy1YvlrL08ieGO8L5hrG0vBwW0QCvbIFrOYrrq%2B5sb7%2Fogx2ev5doGV0l7jVoG%2B1xlZlA78cPGx0vJKFIBpxqpd5quCwj5lvTLTltzrQTpHtxLiVSCx8rZ31p8rqaZjifVHP33%2FHdgGG2QDCXpJbmWd1d3z9M%2BIwsqDtQLjszl7k3YMG9ZV0VDkjx7s%2Fl8bkzpxJ0z9%2BravbbB%2Bg0sktblsIqBGBSgi8ov3qgbBcw%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,13.269,LIBROSDELCAMINO,Nuevo,(85 disponibles),Nuevo,No disponible,#872903609,2024-02-26 11:02:41,"Libros, Revistas y Comics",Libros Físicos,nan,nan,nan
