Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=4&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,3.007,CAPSULANDIA,Nuevo  |  +50mil vendidos,(154 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1495494430,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=2&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,1.541,Mayorista Masivos,Nuevo  |  +10mil vendidos,(218 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1281963999,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=3&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,3.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(33 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=5&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,2.754,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=1&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,7.499,CAPSULANDIA,Nuevo  |  +10mil vendidos,(410 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1277672398,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=7&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,18.500,POSTA LOCALES,Nuevo  |  +1000 vendidos,(22 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=9&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,15.500,OfiShop,Nuevo  |  +1000 vendidos,(47 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Granola Kos Berries 1kg Avena Almendras Nuez Pasas Arandanos,https://www.mercadolibre.com.ar/granola-kos-berries-1kg-avena-almendras-nuez-pasas-arandanos/p/MLA19937389?pdp_filters=category:MLA1423#searchVariation=MLA19937389&position=11&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,5.999,CAPSULANDIA,Nuevo  |  +5mil vendidos,(53 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1340180726,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Granola,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=13&search_layout=stack&type=product&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,4.544,VÍVET MARKET,Nuevo  |  +5mil vendidos,(40 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=44&search_layout=stack&type=item&tracking_id=18389fd4-13b5-4bfe-9322-e27c88b13d57,1.890,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(4 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-04-03 17:07:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
