Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=2&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,2.800,OPEN25HS ML,Nuevo  |  +5mil vendidos,(769 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-01-30 12:12:54,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=3&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,4.340,OPEN25HS ML,Nuevo  |  +1000 vendidos,(38 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1359026890,2024-01-30 12:12:54,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=1&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,3.300,OPEN25HS ML,Nuevo  |  +100 vendidos,(583 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-01-30 12:12:54,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=24&search_layout=stack&type=item&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,8.900,HANSHOP BA,Nuevo  |  +500 vendidos,(287 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-01-30 12:12:54,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=5&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,34.499,MUNDOJW.,Nuevo  |  +10mil vendidos,(113 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1395170261,2024-01-30 12:12:54,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Natural Sin Azúcar Pack X2 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402502536-yogurt-griego-natural-sin-azucar-pack-x2-500gr-cu-_JM#position=25&search_layout=stack&type=item&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,6.500,HANSHOP BA,Nuevo  |  +100 vendidos,(651 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402502536,2024-01-30 12:12:54,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Electrica Yoggy Daewoo 2lt Yogurt Griego Recetario Color Beige Frecuencia 50,https://www.mercadolibre.com.ar/yogurtera-electrica-yoggy-daewoo-2lt-yogurt-griego-recetario-color-beige-frecuencia-50/p/MLA28203695#searchVariation=MLA28203695&position=6&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,50.649,FERRESHOPFERRETERIA,Nuevo  |  +1000 vendidos,(6 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1570114968,2024-01-30 12:12:54,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623#searchVariation=MLA21526623&position=8&search_layout=stack&type=product&tracking_id=d7f7d031-c5d5-4d01-b3ff-98172e3cf948,7.599,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(113 disponibles),Nuevo  |  +500 vendidos,No disponible,#1368608807,2024-01-30 12:12:54,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Soju Bebida Coreana Sabor Yogurt 360 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1pz%2B613CkkTsFfPv2i3HjyYOjlrEFA%2BoLhnLVC1ekkq4v4kn9StBS%2F%2FkKm3wubA9c6k%2BSnCIqy4YxiDXQv4NQnnOnw0L5sva3x2W6MW1kINrFalYnKBWEwxt9ts%2FvQ312AED2lKj5bxggq0Z9ucNcm%2FCrEaY8M7uqHuZdd8plHNwyp0MP7HXFf7EYFNyyJuAvFH9fjprGSKjRVlIwnWaG0U1qHhl4r4%2FiXvZNbirx6rOsUszN%2Bjgr75OPPdbowLabF%2BlRTV7fgXv%2BAfvBhtDMnZJNese7xs4LH1LvwjSayvlsmZDDHYtKPdty26dy7ZGiqUAL0Ia7M%2BVx2gywd5AsvM12Z%2B0BJJRUfFkRafm0JpYauVNrF3bBZg5LDeaFX%2BqtKLvPgpyOZsBTp1Je9sRTQiPjfSNNWzqWron4P3IFSSN9T2lnKGK%2F89IebTRqnjB4Taj6ojAMnfLayfrEl8QcZc%2Bp92FG6AnPJQenmj50cjjxxOIMx7HquSMlMOuO5iofOYTBKS%2FWj10jvwCx59Ew0gAU0SE7qM4YO%2BDbFxUUyG%2BJiQ1SH5ktk5UD%2BepDi7JKPzdCqIjv%2B%2FxOSqzlRaqrAHMLElEb2XHQLn1gieOfF0ntIUXCe8IE7hroMx9RGLgtildUIxmysUvm%2FMxxG2o9EVpXahITAt%2BOGgC9d5Wzh8ifP5iJ0VCldDk7RiwYB4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,5.500,ASIA.ORIENTAL,Nuevo  |  1 vendido,(8 disponibles),Nuevo  |  1 vendido,No disponible,#866321740,2024-01-30 12:12:54,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Caramelos Billiken Masticables Pack X 18u *gs*,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=93xW9F0BPnHMNp2HGzVbhfg6YsAq09dzyJrKqbyWqDhLOteUQxZgsf3Z0uO8UaaBr0FtlorrRtub6QVMrAW47dsPCvuSKX7VVJ59EOfCRYa2eF%2FH9wauZ%2BkQUnxkb6hAvxbOMN%2F7dkjd68VQptMj966qc8rPVg8G7ZcQAb5dHu0A5twZLjBXuxAj4XgKjBEUow5GuP9DNwCb2ALSfY8RNX80lsdxJu9uVqaMiQA0P5qnAglsuQJD9jJyp2JHa1vsURMNmRJJbNTw%2BaalMoPzhiATD2g8xIk7u0CWaQSnHTp2et3gfEBkiUYhccysElz8EODslwP1w%2Fh9NUguUsQmA8kUN8NUNWGcVUiVdAB9jUWTWmeRd7Qgk0tpSn2tysVA5NMsrYfm2k%2BCKpmqIBOiEBan7k9KFNso8%2Fjn6hLvC3NfwSctrcIIgzfrnNLytXwdUvGJZzjUCXDK%2F5SJOp7bJyczkmA%2FkEsIzU1FpX8nsF0dspm7iLyFqfEnVMD4bURcoDIKS5F3bjGFjeIAeQBhWYJab7qMGwge0vhvVnWVQ9GHtdjNtov8alV9WUc6ZtdkHAx2qoce0mB0Rluc%2B%2BRFmA3Jl4naZ%2FNcpWKYwJBb6reZsEDlS6lTiJpUWQPhvz7BHch6KizFN%2F1rOEzp9WQAEddw2%2BFcYcYhpnk%2Buh5gAGPiM6KjJR36KqfPnhV3KaAQ3RPaNEjR6njEVbvIgxed3UEJ4UM%2FRRQppWTdYehL3BfdOUHAzNSngzbTzmMiaBEcFFVNXFYdYhwvxxGbVWrYVY6QevgDSw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,4.088,GOLOSINAS SUR,Nuevo  |  +25 vendidos,(19 disponibles),Nuevo  |  +25 vendidos,No disponible,#930575538,2024-01-30 12:12:54,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
