Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=1&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,2.800,OPEN25HS ML,Nuevo  |  +5mil vendidos,(796 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-01-28 18:45:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623#searchVariation=MLA21526623&position=2&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,6.600,OPEN25HS ML,Nuevo  |  +500 vendidos,(11 disponibles),Nuevo  |  +500 vendidos,No disponible,#1373637075,2024-01-28 18:45:47,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=3&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,3.500,OPEN25HS ML,Nuevo  |  +100 vendidos,(585 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-01-28 18:45:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=24&search_layout=stack&type=item&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,8.900,HANSHOP BA,Nuevo  |  +500 vendidos,(295 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-01-28 18:45:47,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=4&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,34.498,OCAMBI,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1602807750,2024-01-28 18:45:47,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Natural Sin Azúcar Pack X2 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402502536-yogurt-griego-natural-sin-azucar-pack-x2-500gr-cu-_JM#position=25&search_layout=stack&type=item&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,6.500,HANSHOP BA,Nuevo  |  +100 vendidos,(657 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402502536,2024-01-28 18:45:47,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
"Yogurtera Smart Tek Digital 7 Recip Vidrio 1,2 Litros Color Plateado",https://www.mercadolibre.com.ar/yogurtera-smart-tek-digital-7-recip-vidrio-12-litros-color-plateado/p/MLA26925122#searchVariation=MLA26925122&position=5&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,59.900,Smart-Tek,Nuevo  |  +5mil vendidos,(29 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1505288490,2024-01-28 18:45:47,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=6&search_layout=stack&type=product&tracking_id=4dedadec-bae2-4747-9aef-fdf4df9782f1,4.098,DULCEPAUSAOK,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404800040,2024-01-28 18:45:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Billiken Masticables Pack X 18u *gs*,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=t%2BagDRcmP3DvhCH41inZyUe2pfADq2WVWa4E15OUXWMUjVn9SV7uQOBN27KMLyyfYIAQwhS3Mv0uVCdJQsvCP5I3s%2FyGRyOdfKb%2BuOkP%2FcAE6lK6Qmu6GMPwuaVbmKoSOE%2BaWeO9UVTWTErV2FYbIF4Po3j5%2BLjMzW1%2F97XPi90jRDhwHjGNP2moCwISY1fU5TU7DNzNxu237iGqR7U8k6IE2li6P%2Bx6q5AugfPQHQ3NQn2gV8LO%2BJZTYjTwO5%2Fk%2Bk%2FhOQDqaLLoQs%2FJYH5JBy7OYHTa6wG691fpGVMb74dx2F%2B3jGU9YpbkUc6ZTBEmqZzXM2BGB646XBaPeagVIO8peIJrdvqK6sL8%2BmVlaP9AUUWyYCVGBllUMFiADRTQFyCiF2020N6jA0uHZGXejstmEFjWUfboafCLM49VqcEoaxL8OMpvDS4f1RQ8B0NuzRsrGt9aHitvNstB9G7XUbGXlcvGvQdTj1aBdgbkpdJGlzwfj5torIz41DYpfDGztbgVOCuxnW9Yl59uplrODtXuLwKMFc%2Bm3CJnfUtgjvdkA%2Fh%2FS6o1yeLIg%2B41BWa2ZaqIVAdCWeptCC%2B25WCnplL6yqzNBGEVl%2F5h0aWSVvH%2BkB7TR9ZFrFAQUNJ2t7%2FrVVrVyNvPsByWJOFf0KidvlRoHA6Gl8i5evv0rQEitMYUYt9uzGtRZJvt7lezW8KaQi2NEOXS6lYK8QepgehPl6Qfq3tFvvfZ0a5DCwtMUdlo%2F4tcDI5FMhGv1B7t6jvtTsjC63oZK7MDfN9YWFYt7iQ3NNOf&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,4.088,GOLOSINAS SUR,Nuevo  |  +25 vendidos,(19 disponibles),Nuevo  |  +25 vendidos,No disponible,#930575538,2024-01-28 18:45:47,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Soju Bebida Coreana Sabor Yogurt 360 Ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DTjPTocafOSN4q5%2BEf946rsUtZyb0En6dUxEI%2Bwc%2BvxAMG1YPq8cXWf4utnKG649AB7i527F%2B4tMQOfYp7fSczpRt%2FbqJY4kf%2FV8YQ6q1UXfBnCFr%2BjKdIjIJTgD6pJgN6g7KHiht4fEwLF5rbxu%2BjhnnNE85ejHacLVlmO%2BW7I0flNNGDSrszxyhTe%2BCo17ZETS3YVtpFby8Q7TdSM3R2icrRHK7dC7koprAgq%2FQQQaLQWYnuAXSVewtPK2PdfoKxxZXpxRxu0KILoVA%2FloeitIDEiqsDWLWf6z0SFSK2uSs2LRy2Cp2WJo4OxKB%2FfYCyl2izVc6BMKKE5ux2%2Bv%2Bwr9NJ1oshaJ%2F%2B9aJt0p89IImyoNhegXeQI%2F61uUpzaxzAKwDSdXTCGEBYeWXAxOWEwHlGAaxe7nI2UNe90YPo4AKK6CB6TtlJTR3TAhjOc6kEf1DGJwn1jkM9N32nSHnHc3TuIH5uqjAl%2FTewek2A9PtqLlATI9xZ%2BeyiQCbKLv5ttz4sf3zQ%2F4sv0takKAOogyZQyYshDs995bA%2BOMMD9C7QHxY3MmrhD3TCPkT5XWyUw49WbtyP2GThJJYB7tC83rQQ2MBhj57fIPr4eQV4sKlxSQRsg8GWTXOnHndIGm%2FlUKXAILNZgoB6lek29WZzBsyS6z0iAf6mMyktyMGdIaMEXoafZOB8evdUYunlpQHik%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,5.500,ASIA.ORIENTAL,Nuevo  |  1 vendido,(8 disponibles),Nuevo  |  1 vendido,No disponible,#866321740,2024-01-28 18:45:47,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
