Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Yerba Mate Cosmico 500g,https://www.mercadolibre.com.ar/yerba-mate-cosmico-500g/p/MLA34077331?pdp_filters=category:MLA409408#searchVariation=MLA34077331&position=2&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,3.400,ASIQUEBUENOSRL,Nuevo  |  +100 vendidos,(880 disponibles),Nuevo  |  +100 vendidos,No disponible,#1413006783,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias Serena 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-serena-1kg/p/MLA20008630?pdp_filters=category:MLA409408#searchVariation=MLA20008630&position=3&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,8.200,OPEN25HS ,Nuevo  |  +5mil vendidos,(234 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1355571413,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Nobleza Gaucha Suave Sin Tacc X 1 Kg,https://www.mercadolibre.com.ar/yerba-mate-nobleza-gaucha-suave-sin-tacc-x-1-kg/p/MLA21239193?pdp_filters=category:MLA409408#searchVariation=MLA21239193&position=4&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,3.538,ECOMODICO,Nuevo  |  +10mil vendidos,(622 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1370357935,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias sabor tradicional 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-sabor-tradicional-1kg/p/MLA19839481?pdp_filters=category:MLA409408#searchVariation=MLA19839481&position=5&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,6.525,TECWAVES,Nuevo  |  +50mil vendidos,(14 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1367380127,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Grapia Milenaria 1 Kg. Estacionamiento Natural,https://www.mercadolibre.com.ar/yerba-mate-grapia-milenaria-1-kg-estacionamiento-natural/p/MLA21361701?pdp_filters=category:MLA409408#searchVariation=MLA21361701&position=6&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,5.415,Alma Nativa,Nuevo  |  +5mil vendidos,(228 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1594813528,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Tucangua Misionera X5kg,https://www.mercadolibre.com.ar/yerba-tucangua-misionera-x5kg/p/MLA22308446?pdp_filters=category:MLA409408#searchVariation=MLA22308446&position=7&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,21.276,TIENDA ANDALHUE,Nuevo  |  +1000 vendidos,(178 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376169199,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Cosmico 500g,https://www.mercadolibre.com.ar/yerba-mate-cosmico-500g/p/MLA34166638?pdp_filters=category:MLA409408#searchVariation=MLA34166638&position=8&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,34.000,ASIQUEBUENOSRL,Nuevo  |  +100 vendidos,(236 disponibles),Nuevo  |  +100 vendidos,No disponible,#1696268690,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Sol y Lluvia Barbacuá - Barbacuá - 2000 g - Unidad - 1 - Bolsa,https://www.mercadolibre.com.ar/sol-y-lluvia-barbacua-barbacua-2000-g-unidad-1-bolsa/p/MLA23127803?pdp_filters=category:MLA409408#searchVariation=MLA23127803&position=9&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,9.165,MORAGREEN AGROALIMENTOS,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1378306629,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Organica Porongo,https://www.mercadolibre.com.ar/yerba-mate-organica-porongo/p/MLA19991738?pdp_filters=category:MLA409408#searchVariation=MLA19991738&position=10&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,3.949,TAP GROCERY,Nuevo  |  +5mil vendidos,(91 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1283552817,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Tradicional Tucanguá 1kg. Suave Y Natural,https://articulo.mercadolibre.com.ar/MLA-710073058-yerba-mate-tradicional-tucangua-1kg-suave-y-natural-_JM#position=49&search_layout=stack&type=item&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,4.905,TIENDA ANDALHUE,Nuevo  |  +5mil vendidos,(624 disponibles),Nuevo  |  +5mil vendidos,No disponible,#710073058,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias 500g Sab. Tradicional Original Importada,https://www.mercadolibre.com.ar/yerba-mate-canarias-500g-sab-tradicional-original-importada/p/MLA19957013?pdp_filters=category:MLA409408#searchVariation=MLA19957013&position=11&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,3.430,01MERCADO,Nuevo  |  +10mil vendidos,(311 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1316627982,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Convencional Tucanguá 2kg suave y natural,https://www.mercadolibre.com.ar/yerba-mate-convencional-tucangua-2kg-suave-y-natural/p/MLA22766461?pdp_filters=category:MLA409408#searchVariation=MLA22766461&position=12&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,9.927,TIENDA ANDALHUE,Nuevo  |  +1000 vendidos,(200 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376609595,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Cachamate Sabor Coco X 500 Gr Nueva Producto! Sin Tacc,https://www.mercadolibre.com.ar/yerba-cachamate-sabor-coco-x-500-gr-nueva-producto-sin-tacc/p/MLA21882465?pdp_filters=category:MLA409408#searchVariation=MLA21882465&position=13&search_layout=stack&type=product&tracking_id=0e4f7b40-9317-4241-b5ea-9d0c2b46b891,2.374,CAPSULANDIA,Nuevo  |  +1000 vendidos,(97 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360784256,2024-03-25 10:28:45,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
