Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=5&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,2.801,CAPSULANDIA,Nuevo  |  +1000 vendidos,(159 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-25 10:37:24,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Negro Dilmah Earl Grey Importado 10 saquitos,https://www.mercadolibre.com.ar/te-negro-dilmah-earl-grey-importado-10-saquitos/p/MLA19543792#searchVariation=MLA19543792&position=12&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,3.137,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1175823986,2024-03-25 10:37:24,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
"Infusión Saint Gottard Limón, Lima, Jengibr Y Menta X 20saq",https://www.mercadolibre.com.ar/infusion-saint-gottard-limon-lima-jengibr-y-menta-x-20saq/p/MLA20722757#searchVariation=MLA20722757&position=2&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,3.950,CONFECTIONERY FINE FOODS,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1347165799,2024-03-25 10:37:24,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=51&search_layout=stack&type=item&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(541 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-25 10:37:24,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=7&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,11.961,Farmacias Selma,Nuevo  |  +10mil vendidos,(32 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1210462303,2024-03-25 10:37:24,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento En Polvo Star Nutrition Pre Entreno Pump V8 X 285 Gr Sabor Grape attack,https://www.mercadolibre.com.ar/suplemento-en-polvo-star-nutrition-pre-entreno-pump-v8-x-285-gr-sabor-grape-attack/p/MLA24200541#searchVariation=MLA24200541&position=4&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,21.497,STIDIGITAL ,Nuevo  |  +500 vendidos,(19 disponibles),Nuevo  |  +500 vendidos,No disponible,#1514812022,2024-03-25 10:37:24,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=1&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,7.344,BESIMPLE.OK,Nuevo  |  +10mil vendidos,(11 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1695016600,2024-03-25 10:37:24,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=6&search_layout=stack&type=product&tracking_id=40dba48b-0f3b-4d45-9ccd-2b086a8774c5,19.507,TIENDA MADU,Nuevo  |  +500 vendidos,(138 disponibles),Nuevo  |  +500 vendidos,No disponible,#1620307424,2024-03-25 10:37:24,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uV5XBF5SJax26RKACVQt8s%2BXiYLI%2Bmd96I0vwpvEsmahwOWygk4%2B%2BeD9VzC6sBJiE%2FGU4%2FMa8AZGLRuGy6Awa%2BpCfuxE%2FWHkyOZKc5NdfQ22dXEHrE6QHSRKaedz8EO7W%2BN9GNBcgCPhdqfnS1nBDvT%2BBJpZ87Il7PAEMy5hgoIK%2FMq3OdMM4NnmHoAb9haRLXA%2BSml6VRF4viRyHyhjzaTKFl9ZsBKblYUGp%2F0Gu0Bo0dnbEubYyVcu0D9GdpqJQ9SiXfaav2EnSjILeCHHjLDcJYWhF8iHKfF77ur3qnhzcNOz71RNWsx5gmT3Lrxh5yd292VxALSOrJdn5fO9Wafq6ygsQY4GtW0W3YbvCXQBTdix0k4IvPcO4dFkYfKq7sDzILYWQRhtaLwJiarhrS1hSiXA%2Bxu1mJIBUtBALfvX8t0lXNzz7Ot79ZD3Zqm4K6OMuLBGlg11Lg1pdwm%2B0ktKfvy7swXVHjcSP0klXcGxD2UgVMsRzS0OD2jgH7L7dz3BZoEv7%2Foc0Mrz%2FAkbYz06m5yfLq8h5nuK41sr4OA7nOCDkdXoODenSk11pi70bqnRjJYCdp8tLK5z2Y8m3MXzAwwvByz0%2B7dWHz9zxs8r2pEmbfR6rCodqouLG48vX4nRSo1Pq9RfkzaNNrKKX6mXUucYMLt39190RCXaIVM0TvYXYlTNWbzMYDIy7OFuTgkSAyvXkCZgv7vw&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,37.080,SIR NEKO,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#918534304,2024-03-25 10:37:24,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DT248WLL7u0z7XG%2Bd33DeukHIiktRvN93IbftzH%2Bfs2M0w6DesyoXdZEkdYZSjxracizhAIeZXCMimH2iYa5pdiL18R5WQgMCBv0f3HKbPGUBCeJraXNe04NhIUmOmXWG6mWd4Km0jH%2FhGh8yjJEeBf2onM6huvJJhkQ6%2BACh47%2FQDndo4FV4Q931Cm1XWjxdJyWj%2FUO8U9A5sm4eVt1cxS15r6GVjh5LApOFIjt%2BXBhX2SkfkhA17J2oJwGgTiaTX%2FUIgwy8g%2BGBKSMyzAVAb2vf8BXSTm81jU4HOZ8U4H059gejcPWwZmhW6FJx5uQbG97DKoPSYmRBtkGXoa%2Fw%2Fs1vclW%2FxJf3%2BANyuWO2%2BSrxrOdIxbFRT4d2zVHU0UoTibw4yWaUvVMueh4zyfmav5wP%2FSyU%2FXUsnXWzTC5rPN1m1yi0JvniHN8RksBB1sta2V8t163x9tgl0Lq6tmv0BSmp6TdAcfjfBQLcSQgzQZ%2FLawYJ17eTSim%2BKtQzKsp9pYbb90RtQb6zvQR9e2aDeAGpfpRmU%2Fzs%2FyhH%2FVTcmnDhY0QkoxbrEEbKlm0i1eCNnW2fwnZrHtzh%2B86XlRO7%2BQv5v%2BepbWJSLs%2B4WfmuYI0P61UTJ1a%2FL%2FdMhtiBWbzEvi0TO1Q8Qoi0PrMtb7ZQXWpq8EE%2FiLU7rdYHbn5OXIl6FFPpN17tttoDmuagQ1fO1OiI%2Fg%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(541 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-25 10:37:24,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
