Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA417098#searchVariation=MLA19939007&position=9&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,1.036,TAP GROCERY,Nuevo  |  +50mil vendidos,(5875 disponibles),Nuevo  |  +50mil vendidos,OFERTA DEL DÍA,#1272805664,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA417098#searchVariation=MLA27864781&position=11&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,12.183,TAP GROCERY,Nuevo  |  +5mil vendidos,(78 disponibles),Nuevo  |  +5mil vendidos,OFERTA DEL DÍA,#1550210076,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://www.mercadolibre.com.ar/leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un/p/MLA29596579?pdp_filters=category:MLA417098#searchVariation=MLA29596579&position=13&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,12.702,Ecomodico,Nuevo  |  +1000 vendidos,(48 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1700032386,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA417098#searchVariation=MLA24750643&position=12&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,5.258,Ecomodico,Nuevo  |  +5mil vendidos,(46 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-03-13 18:08:05,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Caja leche en polvo descremada en sobrecitos por 100 unidades,https://www.mercadolibre.com.ar/caja-leche-en-polvo-descremada-en-sobrecitos-por-100-unidades/p/MLA21268135?pdp_filters=category:MLA417098#searchVariation=MLA21268135&position=14&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,15.000,LENTEI,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1390107977,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA417098#searchVariation=MLA29911624&position=15&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,1.213,Mayorista Masivos,Nuevo  |  +500 vendidos,(15 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima  Larga Vida Descremada 1l Pack 12 Unid.,https://articulo.mercadolibre.com.ar/MLA-1427057924-leche-la-serenisima-larga-vida-descremada-1l-pack-12-unid-_JM#position=16&search_layout=stack&type=item&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,19.823,Mayorista Masivos,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1427057924,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Botella De Leche Descremada 1 Lt Serenísima Protein Sin Tacc,https://www.mercadolibre.com.ar/botella-de-leche-descremada-1-lt-serenisima-protein-sin-tacc/p/MLA33578910?pdp_filters=category:MLA417098#searchVariation=MLA33578910&position=3&search_layout=stack&type=product&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,1.909,AEH MALL,Nuevo  |  +50 vendidos,(4 disponibles),Nuevo  |  +50 vendidos,No disponible,#1410124501,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Sin Lactosa Barista 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387384891-leche-la-serenisima-sin-lactosa-barista-1l-x-18u-botella-_JM#position=17&search_layout=stack&type=item&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,47.000,JUMBALAY,Nuevo  |  +25 vendidos,(19 disponibles),Nuevo  |  +25 vendidos,No disponible,#1387384891,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=18&search_layout=stack&type=item&tracking_id=1f447add-6554-4d51-9687-e3ad734f7570,47.000,JUMBALAY,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-03-13 18:08:05,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
