Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Cafe Tostado Molido Espresso La Virginia 500 G Sin Tacc,https://www.mercadolibre.com.ar/cafe-tostado-molido-espresso-la-virginia-500-g-sin-tacc/p/MLA20732424?pdp_filters=category:MLA409407#searchVariation=MLA20732424&position=1&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,14.149,Ecomodico,Nuevo  |  +5mil vendidos,(640 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1295491709,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA409407#searchVariation=MLA20721602&position=3&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,13.775,Cafe Martinez,Nuevo  |  +1000 vendidos,(651 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA409407#searchVariation=MLA20026019&position=2&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,13.727,Cafe Martinez,Nuevo  |  +1000 vendidos,(354 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=5&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,6.290,FOODIESSABORESUNICOS,Nuevo  |  +10mil vendidos,(168 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280807763,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=6&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,11.275,Nestlé,Nuevo  |  +5mil vendidos,(1490 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1397928537,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Café Instantáneo Nescafé® Gold - Doypack X100gr,https://articulo.mercadolibre.com.ar/MLA-1659944572-cafe-instantaneo-nescafe-gold-doypack-x100gr-_JM#position=44&search_layout=stack&type=item&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,7.667,Nestlé,Nuevo  |  +1000 vendidos,(1559 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1659944572,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Super Cabrales Tostado Molido 500g,https://articulo.mercadolibre.com.ar/MLA-1625147448-cafe-super-cabrales-tostado-molido-500g-_JM#position=45&search_layout=stack&type=item&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,11.990,AVFX1,Nuevo  |  +1000 vendidos,(305 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1625147448,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Illy Molido Espresso Tostado Clásico Blend 100% Arábica,https://www.mercadolibre.com.ar/cafe-illy-molido-espresso-tostado-clasico-blend-100-arabica/p/MLA19937587?pdp_filters=category:MLA409407#searchVariation=MLA19937587&position=4&search_layout=stack&type=product&tracking_id=fe4f90a7-2d39-4ed2-b0a7-d37cebe45598,10.478,CONFECTIONERY FINE FOODS,Nuevo  |  +5mil vendidos,(22 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286885126,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café En Monodosis (e.s.e.) Tostado Natural 100 Unidades ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=wTEwD6K5AgjHBFmabsrUkb307sm%2FVJPli9E%2Bt4hfkkWC22ygNZ0K4pIXaf9tppzw113GXeGPBG2UJDC8eemTsZFdPXhsv9o6U9viLqNcvhytCY7Yv5hKottpPgWlB0DWUlge%2Fe0iAgJrBp%2F8nPxwPychls8XTSEVKtp4Flq3CDUuz09EjUgdBnD4%2F23pho4tVli8UrFXm5Tr4FkFgOqfrUx19J7Ud48gSIyPtr40VuT2j5S4Efg4sYDJb%2F7lS4hKYWBZ4zNJ9Pzilrxe18WwtqaYBcwqXphR%2FH2r%2BI7SGjnLu8%2BemPkOVP5u7Bh7fHCHOzw%2Fbvlv0%2ByGJIOfIKp3QLXWM3Ci%2Fgw38COajPL6jvknMEEuQBZj2XtIVhLyEp%2FInMIynYBf9ojqSYAKYixmYpnsC3KmjyZtwfJ6xg7by5uZZxTth0SMBxPvZvVDUs1Wn4zsWI6LJ8kDWH9HZfn4I63ERONrA1V3tk2qusRxLw8tHUMN6rPYreBW4UaLLsywRj0F1KEZug1ijpIkLUpufoj1LekDZe%2BXUOUEfTg3DwcqK1qbGi0YUJqRH7AzzmLmhEp4tziytjZkiDeKa8knHgCd2GYWWIgNBdrSNmUsCqu8z63xawVZN5772zbV2qxk2goHQdkNuG9HwjSz2%2Fobm96N6PU49aIeQ5GV%2BXYHrFPi%2BP2hdgzpq%2BSj%2FP00DwvuBu1xo1FThjOU4XU5&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,54.470,TIENDA.FUNDADOR,Nuevo  |  +100 vendidos,(204 disponibles),Nuevo  |  +100 vendidos,No disponible,#877905293,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café De Especialidad En Grano Brasil Rosa Amarela X 1 Kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=GXySKn96ax9OuLIaDe5XpnISk5EU0R07fflmpCckt6U%2BriT0OGv6CCnWI%2FXZ7%2FZ4AMQf2PnFQiFOvEzHXYaGT%2BFCp614RPHjPOTnOThWSAwMkoDdpGGopqfzibfxB1Izg44RZ09XlO4eLfJD6JF5O39B1ZJnSkbyUc61C%2Bpd5X6ufbesn2ZCp1v%2FBboXsdDYNbnU2CgOwASwB%2BG7Jrgp2heYulY%2BQ%2BPSk%2FFH131H8WJ031g1Yt97QDA7Ls1nTQFsY4wEqq3t0gs56hlfkPlcI%2F61YcMJvgJztKedDuWuM6gl1Newlj3dBAK%2Fk0NAWT0xMqN7uZGs2KZkDZoLBXQy%2FNnM%2F9ygw%2BKXaGuVsUeicZa8s6JpCUscXDTAY4kc%2FGGSnFVj1OKcv9WdKFj4E%2BIE67m2wJGtbnxjT5SToHtI1Y74aDJ%2BJNQCbRrXvg41A6dgHPqOcQJDdDzRKGH9zNFy4T1OBd9wyhc58Ke3%2FKZ9Ho%2BtAGsBCQNzCWvu3sMqkeoCb85dv8S7x29%2FDqmvWO%2FceUwJZIvR9HZ6x%2F9yy3y03ya3rt3vN1gby3ByXYH5XK2SoRAQtIaszEki1q%2BMlpKc0VdtMRsEbe508%2FAiZIekepKmrMBoMRkQlfYE6nCyEw8YGvElH%2Fi%2BvmCGMDRYfIxdJwskXU%2Fz4YIArDBlnmMI8qFx8gNQdbdVuYvSkFHWVhlS%2FMDU4kJgG1TMtfwiOrHLotZ4vR4qvy8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,30.240,TIENDA.FUNDADOR,Nuevo  |  +500 vendidos,(442 disponibles),Nuevo  |  +500 vendidos,No disponible,#1124396366,2024-02-28 11:12:26,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
