Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=1&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,1.527,Mayorista Masivos,Nuevo  |  +50mil vendidos,(304 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=5&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,1.799,CAPSULANDIA,Nuevo  |  +10mil vendidos,(41 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=42&search_layout=stack&type=item&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,1.611,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(4 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=7&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,2.899,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(3 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado selecto 250g sin azúcar agregada	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-selecto-250g-sin-azucar-agregada/p/MLA20026219?pdp_filters=category:MLA1423#searchVariation=MLA20026219&position=9&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,10.450,Cafe Martinez,Nuevo  |  +1000 vendidos,(199 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1282492756,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=3&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,15.500,OfiShop,Nuevo  |  +1000 vendidos,(68 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=4&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,16.990,POSTA LOCALES,Nuevo  |  +1000 vendidos,(13 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=6&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,3.017,OPENPRICE SUC2,Nuevo  |  +1000 vendidos,(5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1400969517,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez tostado molido Brasil 250g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-tostado-molido-brasil-250g-sin-azucar-agregada/p/MLA20026339?pdp_filters=category:MLA1423#searchVariation=MLA20026339&position=8&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,8.521,Cafe Martinez,Nuevo  |  +1000 vendidos,(193 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1282331780,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=2&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,4.449,VÍVET MARKET,Nuevo  |  +5mil vendidos,(92 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Dicomere Azucar Organica 1000g,https://www.mercadolibre.com.ar/dicomere-azucar-organica-1000g/p/MLA20011121?pdp_filters=category:MLA1423#searchVariation=MLA20011121&position=13&search_layout=stack&type=product&tracking_id=e2d416d7-ded8-4f47-9dcb-d622536b89ec,5.890,OLIVADONMATEO,Nuevo  |  +1000 vendidos,(12 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404677362,2024-03-26 17:29:17,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
