Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=2&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,1.498,Mayorista Masivos,Nuevo  |  +10mil vendidos,(73 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1281963999,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=3&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,1.884,Mayorista Masivos,Nuevo  |  +50mil vendidos,(1026 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=4&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,16.124,Mayorista Masivos,Nuevo  |  +1000 vendidos,(68 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1629372090,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1423#searchVariation=MLA20721602&position=5&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(160 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=6&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,3.589,SHOWPARTY SRL,Nuevo  |  +10mil vendidos,(16 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1498151184,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=7&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,15.190,POSTA LOCALES,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=8&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,4.119,NEWGARDEN.COM.AR,Nuevo  |  +5mil vendidos,(75 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1378618712,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=11&search_layout=stack&type=product&tracking_id=a175941d-61f5-45fd-bc17-ba193ab0d0dc,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(282 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
- Azucar Impalpable Keuken  X 10kgr - Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ojaMz2QPyKvB0TRqZ6yNl1GirFKRRmjgbJvwgVETNgVQTPNDks2JhQ7gAZGuvyLceY1JGbOAvfqAAzNy%2BJfBf7P1Zb2fgq8cbM65%2BIgqrZC24l2mJcFtAxXF38Kz87hvmt9khrdN7TDg0DLX0oWPbY3Za1oIRMHI3663DadGbrz16LKc%2FH4VnSnKM7AA7OBMzMjVAq44aZE0%2FeeQETCd%2BuE3qoSeSj0p5Pl803AeEEsLQP2nNS9CPFQKqCYckkb5CAkLKx822f0eLXLfD1F%2B62ykuL%2BokO9JqMFM%2Bm2EvwI0e%2B1iatdkZAVg19dh8k5WtWItaRNLr9TVcIbq3E61GX6j0CWQevMzYp8s295E%2Fr0LBUrptFWhc2%2BIs1qfZ%2BV5yK9MAXKcVz7T6%2B9%2Fm1FEB%2BL9f97nvRgPDQWCKHkQ4y8VyX7aCIYxaalJEkxiCihXsCB8zfS9OhnK08aKIR5cwEa9%2Beb9u4yHmAmEX83uq92R0rFUtl9uN7xQZhkCS%2B9V77VcD8dxeW9%2FbhfMmMsu%2FR30h7R2uRAfEbSLQhytzDcXbrQnva7VVh5%2BhV1UzdEVr7YjmuL1um2wkv54JrQGRqffhHaQdjZ3oh%2Bd1v2Jg%2F2GN7iggDy5X5FRKKuzZH8hY6Y%2FWCJe4shB0lWvWZcYb%2BICs7%2Fyjt45WQA28YGEA8PJWjwpYFGTS7vO1FCmflPkqeYlHpbnvA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,19.995,ROXYRO68,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1102779270,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Rubia X 1 Kg. ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1FQrqDLpaB0kAI4IEgOJE9%2BhKJ4%2BgNQ4SdsJ2rMMnh5RHWwBoo6AFJS9JjzvmjuSmZcLET5xbDFz7V3hkSCB3Jfme9Ab6ke%2F9zuf%2FgCc63Rl31SiTDxVXPJC%2B3cUj%2FUi8T0EmybjxIq6HNXoxE5dy7kgEN9STFW6f4%2BwEOPIci07dQQSNU5lYGmbZ1RSKVb9MIQyImrQmjarTrKPp9XME9edKyncA2IwF5Pm8ThZnegVbU3Mmo21xkxj6elGw66Mv0evyZeTx0%2FHYSN4G%2BPzJ83IHVmvT72k0Kx7VLYs8kVobX8Jqx6p90L36%2BvkO%2FKQMwRpgdA4YAtoBa7q0DJeA4knFjZ2YiQP9Um%2BHTJu3snzrOpWxf7I0izxB0%2B%2FIliDe1dQRheSGRbccG4FxkfCvTATM8Ek1XdeBUOhsGe2QnrRCtkQrnLOpLHlLhLHGhIKe5oaEJlN1Npllbc91sJBNCampE%2FEdm16xPoXIVsitJxCR7Hxs87JHUxZi1kRdxk5eJnjnoCH9MqLx1aVTYQ9McotnsoDGHtRitkjg5lyfDFv2aS5m8Z0Ot636A9ctQ2tA8nZP%2FpqA6FyIcHMMb9V5bY7uw7nTK29bSl7OMCCUBaf3hV%2Fiw4t6m2VodRuZ3zSJipfPFy4Nz9nNGfULNDpspiPAb%2BBp4zAFSmSiqo%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,2.453,NEWGARDEN.COM.AR,Nuevo  |  +100 vendidos,(7 disponibles),Nuevo  |  +100 vendidos,No disponible,#915167890,2024-01-29 12:20:34,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
