Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Masticables Arcor Yogus X 396gr Sin Tacc Frutales,https://www.mercadolibre.com.ar/caramelos-masticables-arcor-yogus-x-396gr-sin-tacc-frutales/p/MLA21917340#searchVariation=MLA21917340&position=1&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,3.299,CAPSULANDIA,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1366956303,2024-03-31 01:14:08,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelo Masticable Billiken Yogur Durazno X 360gr,https://www.mercadolibre.com.ar/caramelo-masticable-billiken-yogur-durazno-x-360gr/p/MLA20014024#searchVariation=MLA20014024&position=2&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,3.000,OPEN25HS ,Nuevo  |  +50 vendidos,(12 disponibles),Nuevo  |  +50 vendidos,No disponible,#1328866210,2024-03-31 01:14:08,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Caramelos Flynn Paff Yogur Masticables Sin Tacc Caja X70,https://www.mercadolibre.com.ar/caramelos-flynn-paff-yogur-masticables-sin-tacc-caja-x70/p/MLA21127487#searchVariation=MLA21127487&position=3&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,5.999,CAPSULANDIA,Nuevo  |  +50 vendidos,(8 disponibles),Nuevo  |  +50 vendidos,No disponible,#1713820878,2024-03-31 01:14:08,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=5&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,3.090,SWEET MARKET,Nuevo  |  +10mil vendidos,(786 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1517201524,2024-03-31 01:14:08,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=4&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-03-31 01:14:08,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=8&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,30.990,MUNDOJW ,Nuevo  |  +10mil vendidos,(93 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1395170261,2024-03-31 01:14:08,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=6&search_layout=stack&type=product&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,4.479,SOBRE-RUEDAS-JUGUETES,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1701815698,2024-03-31 01:14:08,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack 2 Und - 910ml C/u,https://articulo.mercadolibre.com.ar/MLA-1413143391-yogurt-griego-natural-sin-azucar-pack-2-und-910ml-cu-_JM#position=25&search_layout=stack&type=item&tracking_id=52ecae3b-c328-44e0-a12d-a83cb132d9c3,12.600,PANEALEJANDRA,Nuevo  |  +5 vendidos,(13 disponibles),Nuevo  |  +5 vendidos,No disponible,#1413143391,2024-03-31 01:14:08,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=wj0%2Bh31JdiBB%2BtzlOwrefFlNcxRYr4iF7r%2FVFbxICMkckEePJp4VepMlUxtohQJ9TR4N0OpTK2i76Pfhx0uYMHAx7MS4Fu5qsZsr4uVsUik2pG7YhaNZvQ24HYZa5r1eIzw46AoKexbEeCTh1d7NmIO9S5dOej%2B2dDTlLNT6pcuV9SgVi8maF2xSx4otBGw5CyccpLgOypQLa6aaEZhvD6RMErenjnLwYUT6nM178yPTeGh4vB%2F3rSRNTKCeVHK4JNmwKTi8z9rsbs7RwGLo%2FWyycgD7Y4TYU1mqryxZG9mhb4xnjZ8gKlMmmgpE5GnVknYLK1jJi5JuqDncq5GQO0E6vq%2FPjwTgk5pdy%2FexlTQr5PafVfQzpBYuwag8cLlPzLxuf5dWtUmv9sIWh1EXrHbXPNIJqjd2gmC8nJbDiyAtDUSI5r6bwLBD1mBynYFT1n96WtjTWyUrwbivCqaXzEXuuBHvfAhwrAxwzf30mivXeawD8TUmzBdOUDZnFii5R%2FYuyrjBbZ4BQXVQq58vPG7TMLAStoAzW9zifLSRQ6FBdXYytYEWP2s2kxXd2f7earmIe2Jz2SxHdzFaDHy2krLdPzeiaY7vt2yg663HrIvo54%2BMz0P6JtKJ3WVjtlUZ0buHDBYy5LeHqFG0H0nBcEru2oPBcuff9f4TaPlOFu7%2B5XBVQxEf0e4w7GFC5jH%2Bk523Py9FslTedPBd1s9kL011PqSWr290&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,13.400,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(50 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-03-31 01:14:08,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=1%2By%2FWa0H6V8XYHIUqcNB6ZKfvGC4B50dINVL0DlDCVLo10T8mG6tXF3YbY6nUtfOrcVS55CZFQTuF4LBnX2sPC5rCAeT33jekMKaUwNpPCCPeU0eWp4%2F221fudtem%2B3IKLZehUBLm%2FWHePRNCExeLnZfveMTLpcOvTnhzWaKy1SoJ51NhPWqPsmNtQjp6ZPCm1zRKn30Cc%2FCjRfjglKuYbWkm48%2B%2BM5ZQWQHQN0Nmtd3%2FUYXJcbrJ72%2BuAnB7UgWOHsyl2T6tJBM3AeLMWSY62O%2FI3x2iKvGYqo1gZKwYdXR2Qhkf8oB8P%2Bye5CaT71FJl1G3OTsi4qbYKKbIubfmdJZXvg%2FCgmt%2FJG5WzcjbT0F5jx5vl8bRll5%2BMm0yo%2FVHE4SfB3cJUet4SugGsuRL6m1rg5PZjeoD6to1cmSKKq57dx56JN7cb8nU%2Fxnw4%2F%2F%2B4PPqdKN6S8AR%2FD24%2F3gZ84XI4lJXMNJtC5bZUViKhboOcB0zalXB%2FTNBaboeXaacfUTiTQLThpini0fd1Jsg120OWyFT3Bnint1MgfsJjQGUfUNHucnvG9Pe0ROT8nsse5JDOo7WawSO%2Bll4QiNetrxwKZ5remDxv3v8S10gyF7IyCKyqCNjxLlMYulW2Hv1oCduU8W9Uxl1ao2c4sks447Ad8A8cnCsSwpx4Z83QIZDQcr6tXMs8%2BPQfsBReF%2FR5w0StLr6NdbHrYxy53BOmeQSYX3I0ZwDZCng%2B%2BVYi%2BC6VFEt7%2FvmgpgzsQsFi1BjGET2JoteO0Msc9LeDiKieBQGvOCR57ZNKEs3JzzO4jUvIp5fBTBQlM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,13.400,TUDIETETICAONLINE2,Nuevo  |  +25 vendidos,(50 disponibles),Nuevo  |  +25 vendidos,No disponible,#1388740775,2024-03-31 01:14:08,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
