Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=1&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,989,TAP GROCERY,Nuevo  |  +10mil vendidos,(1084 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286443752,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Matarazzo 3 Vegetales Penne Rigate N°45 500g,https://www.mercadolibre.com.ar/fideos-matarazzo-3-vegetales-penne-rigate-n45-500g/p/MLA28611321?pdp_filters=category:MLA1423#searchVariation=MLA28611321&position=2&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,989,TAP GROCERY,Nuevo  |  +1000 vendidos,(544 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398081983,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos penne rigate Matarazzo sin tacc libre de gluten 500g,https://www.mercadolibre.com.ar/fideos-penne-rigate-matarazzo-sin-tacc-libre-de-gluten-500g/p/MLA20882391?pdp_filters=category:MLA1423#searchVariation=MLA20882391&position=4&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,2.599,TAP GROCERY,Nuevo  |  +5mil vendidos,(232 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1292498434,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos  Most.rayad. 500 Gr Sta.isabel,https://www.mercadolibre.com.ar/fideos-mostrayad-500-gr-staisabel/p/MLA21164899?pdp_filters=category:MLA1423#searchVariation=MLA21164899&position=3&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,880,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(26 disponibles),Nuevo  |  +500 vendidos,No disponible,#1395499445,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=5&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,1.312,TAP GROCERY,Nuevo  |  +10mil vendidos,(369 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1280821337,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Fettuccini Don Vicente 500g,https://www.mercadolibre.com.ar/fideos-fettuccini-don-vicente-500g/p/MLA21089521?pdp_filters=category:MLA1423#searchVariation=MLA21089521&position=6&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,2.189,TAP GROCERY,Nuevo  |  +10mil vendidos,(180 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1310565992,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-tallarin-matarazzo-500g/p/MLA19937131?pdp_filters=category:MLA1423#searchVariation=MLA19937131&position=7&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,1.399,TAP GROCERY,Nuevo  |  +10mil vendidos,(645 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1272606932,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Giacomo Capelettini Verdura 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-verdura-500-grs/p/MLA19977015?pdp_filters=category:MLA1423#searchVariation=MLA19977015&position=11&search_layout=stack&type=product&tracking_id=5daea0ae-1c07-4a76-a19a-d4ae546e3ab8,2.439,ECOMODICO,Nuevo  |  +5mil vendidos,(79 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1432346870,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen Nissin Carne 85 Gr. Caja 30 U. Fideos En 3 Minutos ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=LMzt4g9OUODlEs5TWPZ6g3G%2BagWZiuV2VFStyx7OD1a3jz1vjugrPZ7o6dFAfYFhusvIVnhJjLdIc8kt3BWftv6g%2B6%2BG3h94%2Br75oDEHLt1wW1wGhF1ScvvOuc4xKqMkOYdXP7X5BWwud%2BILgAHsDhFb%2FYsiea2gxzbPiV7lGpXItM3RY5OfcRzqMwnQxOeFQBoFiiCHHVSHacTD%2F%2B73VOZ%2BWeL7pwOlvbBTYmCxPc3tOsHk90lXeNmcn0XhBXcpU55Hkn1GyxcG%2FVAkB05QYXfoO4hTvVDl%2BWS22ySSTMaVFWmj6%2FHJeN9rC308o3KC1%2B05HmeMEzurHhb7NdPAGpD0BVEkL8rf1WHFUYSlZSNYUs%2FlfdFsWCL%2F4W4O6QipYSezq4PuIHD5cHGDm5tZDDeyimhcCnunPUWRbs4y0YOj%2BUvAluU1NRd9pPsXZZh1KnlnYHggLcA5Hy7ODqRrOTrD0m2U%2Bu%2FTeCXS3LQPfSZWvDyrBK6mZNxV2%2BmGhwQxURNsqsZ6B83eqbb6QULYDFdIhSnYmGe8ufZi7J9Danme5Py6YIdGKkLNjfxZw5RgOT45V53FGy3wbLdnCDwURNGu9KyxzMKVoydNGe0IJbz6Mavw5%2FKTSuhzu6UWSV0z7fiXKYwDLsfHAxViU1Q6jHZ66AtkQGyAPk67gZd%2FCe1vvOvYS8uvUdDzf6t0tKCfaq3t2uIEc2Iqjrc1g5xVaQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,37.612,No disponible,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#857642786,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
Fideos Largos Fettuccini Don Vicente X 500gr Pack 20 U ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=8vQhUy%2FqOqf9uYujwJK%2FL%2FSFFfFFHeCdqFPEhQTDv%2BcyY88vQWqb055T0a9S5upmpS5q16aHfxhFINnwTLOk2bfTFIPQoH2Pj3d04wubDg6qQgDXXQ0DccbZA4ij%2FJijHueHdFDNLp5z8W%2BS52Ej%2FyzSJdoRioWjboDHLiM3qFbWhfuXP0lbUvKB%2FJWbM%2FDMFzqsDo1Mc4uF0sUHtwzJSlcgMVd4lbPeQXHSWxWqZddBCDbN%2FkU7IGcyK1tOhpkV0dHE1bGfY5zX3wpj6rvJd0KAeKegjO1P4XQSC7nwRGT434stAE5bZgDMsw7%2FlW1E9ES3HtRh6FqDs81JwVmiV3n85sVR%2BfiQ2H%2BOh8QdSs12WQrbBclGJn%2Fmsjqv3O%2FLn%2BhbLeiee2K9sph5Nl5lQPGui2DnfVk1bDNPNZkcPA0LskUBF8rIkgyVYKJglQ6pBr93FEGu0ymLv1wO%2FukjM5vjoARgH5AYhakKrhynhSdOiknmCnNQn9if9cfpMujx7Sh42jaKZAlvZiVTkwBU5n%2BC7BZDuTfxD3Bt75T%2BFKjVCRDbYxfTDSFPTOwEQL6Cc01AeoIMXo2pbrS%2Fen1pnOg0AWtqAs8WFGTI7nrH4IYWfmbRQo%2FyPuND%2FG0USEmRhC0MukKTto7smCsoNt%2Bf7wH9YP2AChQIGJGlB9bRS2wv5VzeFwksdjn1D1ZffAoGZR497uEKSCZVqiAymfT261nqGg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,47.000,JUMBALAY,Nuevo  |  +25 vendidos,(22 disponibles),Nuevo  |  +25 vendidos,No disponible,#1510137344,2024-01-30 12:04:35,Alimentos y Bebidas,Almacén,Pastas,nan
