Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA1427#searchVariation=MLA23792131&position=2&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,6.897,Cafe Martinez,Nuevo  |  +1000 vendidos,(232 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1427#searchVariation=MLA19979543&position=3&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,7.499,CAPSULANDIA,Nuevo  |  +10mil vendidos,(516 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1277672398,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe instantaneo sustentable Arlistán mediano,https://www.mercadolibre.com.ar/cafe-instantaneo-sustentable-arlistan-mediano/p/MLA19754817?pdp_filters=category:MLA1427#searchVariation=MLA19754817&position=4&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,4.799,TAP GROCERY,Nuevo  |  +5mil vendidos,(450 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1227952712,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA1427#searchVariation=MLA28567354&position=5&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,12.490,Ecomodico,Nuevo  |  +5mil vendidos,(257 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1658654866,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437?pdp_filters=category:MLA1427#searchVariation=MLA19958437&position=6&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,12.490,Morenita,Nuevo  |  +5mil vendidos,(1981 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1443468634,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA1427#searchVariation=MLA20026019&position=7&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,17.005,Cafe Martinez,Nuevo  |  +1000 vendidos,(342 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cápsulas Nescafé Dolce Gusto Lungo,https://www.mercadolibre.com.ar/capsulas-nescafe-dolce-gusto-lungo/p/MLA16167699?pdp_filters=category:MLA1427#searchVariation=MLA16167699&position=8&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,11.349,COMBOX SA,Nuevo  |  +100mil vendidos,(12 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1417148571,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331?pdp_filters=category:MLA1427#searchVariation=MLA20026331&position=9&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,10.990,AVFX1,Nuevo  |  +5mil vendidos,(214 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1427#searchVariation=MLA20721602&position=10&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,15.960,Cafe Martinez,Nuevo  |  +1000 vendidos,(648 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Nescafé gold 100gr,https://www.mercadolibre.com.ar/cafe-nescafe-gold-100gr/p/MLA16112959?pdp_filters=category:MLA1427#searchVariation=MLA16112959&position=11&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,13.785,TUPIXIE,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1388091661,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe tostado en grano expresso Bonafide X 1 Kg,https://www.mercadolibre.com.ar/cafe-tostado-en-grano-expresso-bonafide-x-1-kg/p/MLA19979571?pdp_filters=category:MLA1427#searchVariation=MLA19979571&position=12&search_layout=stack&type=product&tracking_id=25228fdd-e7ff-437a-8597-7e07228500d1,35.000,BONAFIDE ONLINE,Nuevo  |  +50mil vendidos,(2129 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1412732322,2024-03-30 00:05:42,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
