Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Yerba mate Playadito suave 1000g,https://www.mercadolibre.com.ar/yerba-mate-playadito-suave-1000g/p/MLA21017193?pdp_filters=category:MLA409408#searchVariation=MLA21017193&position=3&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.699,TGWSTORE,Nuevo  |  +50mil vendidos,(1241 disponibles),Nuevo  |  +50mil vendidos,OFERTA DEL DÍA,#1301673208,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias sabor tradicional 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-sabor-tradicional-1kg/p/MLA19839481?pdp_filters=category:MLA409408#searchVariation=MLA19839481&position=1&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,6.750,OPEN25HS ML,Nuevo  |  +50mil vendidos,(1525 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1362453418,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Kurupí paraguaya menta y boldo 500g,https://www.mercadolibre.com.ar/yerba-mate-kurupi-paraguaya-menta-y-boldo-500g/p/MLA20008348?pdp_filters=category:MLA409408#searchVariation=MLA20008348&position=4&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.599,TGWSTORE,Nuevo  |  +10mil vendidos,(508 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1283532174,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate De Campo La Merced 500g C/ Palo Original Sin Tacc,https://www.mercadolibre.com.ar/yerba-mate-de-campo-la-merced-500g-c-palo-original-sin-tacc/p/MLA19956928?pdp_filters=category:MLA409408#searchVariation=MLA19956928&position=2&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,2.810,TAP GROCERY,Nuevo  |  +50mil vendidos,(105 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1280860216,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias 500g Sab. Tradicional Original Importada,https://www.mercadolibre.com.ar/yerba-mate-canarias-500g-sab-tradicional-original-importada/p/MLA19957013?pdp_filters=category:MLA409408#searchVariation=MLA19957013&position=6&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.612,OPEN25HS ML,Nuevo  |  +10mil vendidos,(1867 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1362363578,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias Serena 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-serena-1kg/p/MLA20008630?pdp_filters=category:MLA409408#searchVariation=MLA20008630&position=7&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,7.695,OPEN25HS ML,Nuevo  |  +5mil vendidos,(230 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1355571413,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Grapia Milenaria 1 Kg. Estacionamiento Natural,https://www.mercadolibre.com.ar/yerba-mate-grapia-milenaria-1-kg-estacionamiento-natural/p/MLA21361701?pdp_filters=category:MLA409408#searchVariation=MLA21361701&position=11&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,4.370,Alma Nativa,Nuevo  |  +5mil vendidos,(389 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1324550609,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Sol Y Lluvia 10 Kg (en Paquetes De 2 Kg) Floresta,https://articulo.mercadolibre.com.ar/MLA-926504559-yerba-mate-sol-y-lluvia-10-kg-en-paquetes-de-2-kg-floresta-_JM#position=49&search_layout=stack&type=item&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,47.175,HERRAJESONLINEDISTRIBUIDORA,Nuevo  |  +100 vendidos,(22 disponibles),Nuevo  |  +100 vendidos,No disponible,#926504559,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Sol Y Lluvia 10 Kg (en Paquetes De 2 Kg) Floresta,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=2UTq%2B5clWp1gLYZVewDcllU4rL6SyXJDTUIBo5q6pijRC7U8pWoDtBipB0fQUqRD35pyQxwHEzvK4VolX1DkeAfiCFJj%2FFZ6gH0pafrRP0QEbFFuKWFYnUG9wqvODWW1%2BNlsFRlMYTc%2FA1KS%2Bm0ULeyUNBwyjthsVWHuJP5WBpfl%2FHKEwuzw4GNUeYcMa0CnaAjWgIqr6qXkH1d%2FD%2BvKyJ8Ud6TXw%2FYFDMDG75MuPeWmKSTQiLPN6cz9mbwlzjMVxFapK1hz3UFZmbNBll5DpxxN1vcSOYGW2NUqTKrs7%2Fc64QdbC0ZQz%2BJL4gAziY9v2A8zzj6rx2mA1NC4rPOWSVuInmb1NMfkTIT3j1bURsArmsx1DfUTgY8W80wMVQ2%2F2YrK1bU6%2FVvsPxGMWqddlTymrdPp4gtoZBSyO4%2BHm3%2BtIdDOgKYFfd1rWq28DBQtgGkkvSghq4ZyYd4YZXtvAnGgnmzWsuoc%2FnnEfsOameIN65KbH%2FPWI1yACDT%2B9eLWSg2FPfEUGtngGB%2B%2BX0mSSL59v%2FvoJ0sXsl1dTr2ENWt0seG7miPfYiZTII3KbmIaM8ug%2B0Fe2%2BRh%2FMjdEy5Bc1AUSKwkkg7gGYL4qNEWdwWS7VGtIZQofdFjrNT17vNf6SPgZE8fZeVRaAqjM8SkDCwVO15qSxnnaLDYLiB6CxEnEVmx7jMFVHW%2BDqhew0dOHXTjnNawph2RGeLmhaP6Zdg%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,47.175,HERRAJESONLINEDISTRIBUIDORA,Nuevo  |  +100 vendidos,(22 disponibles),Nuevo  |  +100 vendidos,No disponible,#926504559,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Ajedrez Canchada Con Palo Agroecológica X 10kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=bxHF0LHatmcRWDN0f6m3ZBMVtFwts2iXVF0r0VomrvB7lI8OQQbDlE1xeF%2FnLkqnO9KgXWbHH%2Fc6etnSrLxE%2BidGuwiscbIvKPLTUbYIc3rZ%2FvgefDhNbl2XDlTsKJs%2BbZ303qGHbjYQ74vQz9g1nEbbDL9HHJw6LWRtsrauo%2FsFb2VNPexidrnfuxQM8zswyCJScsHq7W6MOesOs1ovJG1vFeyvyO1tUv6NFtvMDm9cRyBFq4Eu1YbOnt2HsYwCh14ElrUdoz6lIYunJuVWSwoQHTWeMuzjAebm8%2BT53iYQT23aKOq%2F3dYjD5e5oxNpsZKqcOg6yyZiMDtwDvtLcodl0SZm%2BsQ7Tw5je%2Bhi1%2F801FO9brB3jIOeYmScrwdOFhYyHY8Ed1UeoK5ZwPuv9YnRf%2Fbnc6D9ShVPRmNUzdEcDLKBnb3tkcfUw1XXYp7l%2BQv5oG2cV%2Bca4npbe9FP2ScxrG11BlFELxKig60%2FQoQVvXpCNJoj9Hdo4DueHOX47fzsiR4NhOeXT5jfxa2dZGGfyrwsXseUvZogCMEPAoKLbutt3rDxv2X%2B89qyBXp1C55DFr0MOFGy8NvKiQPiZrC6%2BBNyq6zktUO0CmFr81HuyihUBOH2IBhWiqVHULujvLxc47SL7A9JgKlwyB9SX9%2BV%2F7ERLhAJL1CzwIIC5qBI1oNReqsaLLNtwy3v4EStYccgG%2BTwYLcxcCtZEACqzWVmnyM%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,41.950,YERBAS CAMPECHANAS,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1124908627,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Tradicional Tucanguá 1kg. Suave Y Natural,https://articulo.mercadolibre.com.ar/MLA-710073058-yerba-mate-tradicional-tucangua-1kg-suave-y-natural-_JM#position=50&search_layout=stack&type=item&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.375,TIENDA.ANDALHUE,Nuevo  |  +5mil vendidos,(252 disponibles),Nuevo  |  +5mil vendidos,No disponible,#710073058,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Las Tunas estacionamiento natural 1Kg,https://www.mercadolibre.com.ar/yerba-mate-las-tunas-estacionamiento-natural-1kg/p/MLA20641267?pdp_filters=category:MLA409408#searchVariation=MLA20641267&position=14&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.724,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(96 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1287641259,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Mañanita 4flex 500g,https://www.mercadolibre.com.ar/yerba-mate-mananita-4flex-500g/p/MLA20719063?pdp_filters=category:MLA409408#searchVariation=MLA20719063&position=5&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,2.360,OPEN25HS ML,Nuevo  |  +10mil vendidos,(1926 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1631079952,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Convencional Tucanguá 2kg suave y natural,https://www.mercadolibre.com.ar/yerba-mate-convencional-tucangua-2kg-suave-y-natural/p/MLA22766461?pdp_filters=category:MLA409408#searchVariation=MLA22766461&position=12&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,7.050,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(449 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1376609595,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Arapeguá Canchada Orgánica 500gr,https://www.mercadolibre.com.ar/yerba-mate-arapegua-canchada-organica-500gr/p/MLA20008474?pdp_filters=category:MLA409408#searchVariation=MLA20008474&position=15&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,4.600,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(65 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1381184061,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Sol y Lluvia Barbacuá - Barbacuá - 2000 g - Unidad - 1 - Bolsa,https://www.mercadolibre.com.ar/sol-y-lluvia-barbacua-barbacua-2000-g-unidad-1-bolsa/p/MLA23127803?pdp_filters=category:MLA409408#searchVariation=MLA23127803&position=16&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,8.930,HERRAJESONLINEDISTRIBUIDORA,Nuevo  |  +1000 vendidos,(144 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1443645600,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Kalena Despalada X 10 Kgrs.,https://www.mercadolibre.com.ar/yerba-kalena-despalada-x-10-kgrs/p/MLA20008480?pdp_filters=category:MLA409408#searchVariation=MLA20008480&position=8&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,60.950,NATURAL MIA,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1390165706,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Tradicional Misionera Aguantadora 1 Kg. Sin Tacc,https://www.mercadolibre.com.ar/yerba-mate-tradicional-misionera-aguantadora-1-kg-sin-tacc/p/MLA20040361?pdp_filters=category:MLA409408#searchVariation=MLA20040361&position=17&search_layout=stack&type=product&tracking_id=026bb2f5-129a-4208-9527-056d495b92cc,3.613,TIENDA.ANDALHUE,Nuevo  |  +1000 vendidos,(31 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1292461340,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Orgánica La Obereña Pack 3 X 1 Kilo,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=C5zkT9eU76VHJJXXwHEmQjQmIo6kHB87EM%2Bu62cDLfKKrwctuDc0d0jJ9HHcmkK%2BijuM1yo1pgCGbamdUxjKvgki4BFFT1NcpPhB8393PqzlA5g8k5NAvYb4VdLNhh%2BonSwyR%2FGCWFTcqumxh7ljDWRqZ6qusoyOmcnxXInh6B%2FhSfKSp5owElpvxfdkdyS8TBqdNIMnUNWeh%2FUuQfSNEMIWISni9Im9dG%2BlMlkyMhZG%2FsLF5RgH1QUOnaVW3l9wn%2BVYlWoXPRfqPJAVLHzdqbxhG3y5vqTrNO65mK5Hwme%2B8cyIAggfwGJlkCfaHdlMx4XTYf7lrVjEMCoNjJe3v678eTrrULV6SflbejUbGZwyFjZPtpzxy96pOEXSg1%2FgKOwq9Y1BkxkwHdoHBEWyadKAcYl0q7z7%2Fks7O%2FpkloGwlPRRkaap%2FYEVGWmNgeYPpjHg9gYDARNLopkRW2yoAjQZ8Uge0wyD7Il3X8nB1sz%2F7ZjGhibIyWB9bD3GyGyDZ5J3Gmw%2BmEWioI9VJsVllL7o6fmD07JbJtwGJ7vnBt7JdHxn3w175pCsqbhLC4evUWKzvKF4yr%2Fg0WbEvYSDFj2zBkQyfHMR5VyerfUDRh7zp6z10Qz5ZcUijqGyN9fsL%2BXal1aqEllazLYU2kckOeW%2FsEYVV8FGHSCjihy0ZMleGLIq7t5Ep7D3epfobOvTUF7Ojr9HRM%2BP&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,20.347,SEMILLA VIVA,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#814838992,2024-01-30 11:58:59,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
