Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA409407#searchVariation=MLA20721602&position=5&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(209 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508?pdp_filters=category:MLA409407#searchVariation=MLA19944508&position=11&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,10.235,ECOMODICO,Nuevo  |  +5mil vendidos,(81 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1286549775,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019?pdp_filters=category:MLA409407#searchVariation=MLA20026019&position=6&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,12.777,Cafe Martinez,Nuevo  |  +1000 vendidos,(119 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Nescafé Gold Espresso 100gr,https://www.mercadolibre.com.ar/nescafe-gold-espresso-100gr/p/MLA16112984?pdp_filters=category:MLA409407#searchVariation=MLA16112984&position=7&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,8.457,Nestlé,Nuevo  |  +10mil vendidos,(1597 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1581909988,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA409407#searchVariation=MLA19979543&position=1&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(307 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354?pdp_filters=category:MLA409407#searchVariation=MLA28567354&position=2&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,8.457,Nestlé,Nuevo  |  +1000 vendidos,(6681 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397928537,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Martinez Molido Tostado Tipo Italiano Fuerte 250g,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-250g/p/MLA21766728?pdp_filters=category:MLA409407#searchVariation=MLA21766728&position=3&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,6.602,Cafe Martinez,Nuevo  |  +1000 vendidos,(170 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1406139580,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Martinez tostado molido Brasil 250g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-tostado-molido-brasil-250g-sin-azucar-agregada/p/MLA20026339?pdp_filters=category:MLA409407#searchVariation=MLA20026339&position=8&search_layout=stack&type=product&tracking_id=9156f712-7c05-437c-bef4-e8463baa3e0a,6.412,Cafe Martinez,Nuevo  |  +1000 vendidos,(190 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1282331780,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
"Café En Grano, Tostado Natural 1kg -brasil  Premiun Gourmet",https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=SvAE%2FOwi0rxxRT1P19xxKYtOjEPM2B8H5WJeyfRf8F1t8lXvQnDh84BkzQOchAHurvSUQh13MRDmEkbjTjzJweoF0jrumjRSb40PycHLnidsKpdTeUd7DvOemgSbA37WOe7yTwYlJAG4FGTPHnkNoUuUWsD1DOpkDstFJePSefBaAp0nk%2FRDBpAnFbFUMWWr8I%2FDrJ063GeJMMxdOyzoIK3Z1L1FmV29CyRheDQuw3AhJ4qCvjFcqRjFc%2BmTioyLhDt1Ve9irNcNCN6%2BGzqzw4GVE5Nq%2BS%2BQB19GCWAz7Od2dGhEnjjbUX8k8vKYKmxOpXUrGVyB4gGVPmA6JKp%2FhNMrhmH9yI69ueDgq79GUyWl706slwr6P3wIX6el0eW%2FWpuh7VgS3q5IcxfzVmCY%2BBXQPDt00Lfsa8fnKkoj1WT9ayAl%2FWPynxNkOZF4Jk6%2B%2B%2BwjIrhZqjCfSRkO2DvfsEXDqf7ya%2FgdWiyFDZGZzII909Ikutuqd52CBBytBe%2FpZq%2F4Jd1UTtT1Cxb3uu2%2BrqMzjN%2F2JJ2R6aMR7453QB%2FCMBdaFSwANcv3Ur5Bn3b1ZL76QKMvf0ajwCco%2BfybsHhN3V2GfCih4lHCtiM6RuKUg1jwAwf1Y%2FgPC56rSUxNaPR0K2QuLlI2JMNVOOqIVhMLx7%2BWbT0fUNX0z%2BiUx2VLzOXgvxqNqJWxWnAU92vWvSdJCXBU7Qbxeu4OvEvoJb3FopL2ZVm8Z%2BOdNmdlOB0yOM93EM0MCWP9Tq%2FsT1Doxf9q%2FDJom4O09Sji5mh8L3SGIEBl8p4ZW%2F5600n%2FiFCptNtzpARC&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,34.400,CAFE GROUPP,Nuevo  |  +50 vendidos,(31 disponibles),Nuevo  |  +50 vendidos,No disponible,#1373750635,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Pack 2kg - Café En Grano Tostado Natural Colombia Premium R1,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=6pkyIJ04IAb1LAkUqfLHz%2BRifb6N1otXp4qeSnEgbDv0Oq3Bfk%2FgYEOs9dAFVL9QZ1XI2SSjwtOx0mzlMIWAuHmHvincU8U0ROs%2FkZ6mSvQVJ8wIbvGxk9nvkUsnmC8bXCNDYE1pRNgYofczJCHywqpXng14g3TH0CTmetWRI9QltHeV3T6iYGmXm7GSzpeclvii7vwApmHEV3zuiincEssXvH8BzTYGY6zYorCUC8soc5twPPsGFs9ClAi8qfhgY%2BQgM%2F620b7gKDph8G5%2BOUxaRslBq1h8PCSxh26TeVI%2BKOj9%2Fsn8LQQXDdy2xKpn5RP%2BdioHxG6B7q45lzwnjdjIzA1cxUti61fHFkWsgBEJy%2BtwWYY4ntLVEfl8nHYc6rGv9iDLnrKVIJvp3nK98DCjEWxytbiykccngF97Dcq5isNfM0r%2F%2BTfwXa%2BlpcTuvHEfRIuA79WAl56r6%2F8KWhvDsUAqb1W3N0Qh%2FFaKU8wrFMC3sq5xtoOSVESbwEqxEVSN9vrapqAXELWrgE11CwZB8qAqcHMcJxL9lpP443H2qkq8Ut9GY5Tk1E%2Ff577aZbsFhuFiUvtHBWi%2FJ7g4t%2FRfUIVjS2AN%2B1LxQ3V7cJlAQgpoqtvMDOnwGEa91t57QOPWuPylfMXHekHDzUC%2BMOjN0QxhJfVYrqHeoJDZVj6kROj8sQ3Lwkj1E9IZGzgj%2BZoiNQLhafyKtmQgpqaKFGjD7xTWAmOMTtqGLjtZFTS5x3qzGwaadunjxCMKJY1vTHryhECssEACMiC0ipd6MBl%2BNr2Z%2BLeUjJlh470%2Bvcjv8JE8700qZf3q7A%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,66.490,CAFE GROUPP,Nuevo  |  4 vendidos,(8 disponibles),Nuevo  |  4 vendidos,No disponible,#1640226122,2024-01-27 20:55:59,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
