Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=30&search_layout=stack&type=item&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,1.989,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(2790 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=2&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,15.317,Mayorista Masivos,Nuevo  |  +1000 vendidos,(53 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1629372090,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=1&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,4.075,VÍVET MARKET,Nuevo  |  +5mil vendidos,(154 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Pasta De Mani Natural Mani King X 485g Sin Tacc,https://www.mercadolibre.com.ar/pasta-de-mani-natural-mani-king-x-485g-sin-tacc/p/MLA19973606?pdp_filters=category:MLA1423#searchVariation=MLA19973606&position=4&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,3.099,CAPSULANDIA,Nuevo  |  +10mil vendidos,(623 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1311935118,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,"Mermeladas, Dulces y Miel",Mantequillas de Maní,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=5&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,2.958,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Fugaz Tipo A 1kg,https://articulo.mercadolibre.com.ar/MLA-1373744849-azucar-fugaz-tipo-a-1kg-_JM#position=31&search_layout=stack&type=item&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,1.590,GRUPO ELNENE,Nuevo  |  +1000 vendidos,(447 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1373744849,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=6&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,1.789,Mayorista Masivos,Nuevo  |  +50mil vendidos,(720 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1423#searchVariation=MLA20721602&position=3&search_layout=stack&type=product&tracking_id=f0c8a64a-5408-4d76-b3ea-0b5232ea37bd,14.500,Cafe Martinez,Nuevo  |  +1000 vendidos,(355 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
- Azucar Impalpable Keuken  X 10kgr - Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=y4XE%2BDxfYEm4%2BuJycxRRu%2Fu63XbvxwVVJfRvQmuG2IeX%2Bmk%2FHVUtejHorqMRWi6LVkaR5ZyRRRv6CCYxol2DnHqwVGQ%2Fe%2B3dsCR5vpsh88VvcrKsla3QfT0IAjeU6Rx8Gs%2BaCWft1kh4JKIfT3Hkal%2B1V3bcjoxfDIw2wBSxl%2B6lqXUuTh%2Bqcn9%2B1exnHTlTEB7WaUsr8ETS76yY7wOYA2wRt9x1PYme3bmSjofY46zCogF9aelFdg1cCfA2xkBwvPP2PHTW2FFJYcksTn5lxkqCnRAtnno953jLO5TM2QiE7Q4r%2FDZrxduUt0zKX1NARPgtHFz6IdQ5mPRQBOBWD%2FjXdNh5Ggp%2FBqE7FomWug98jES%2B9gulsMIwKqVLeofczOwRsuuAarGxmeB0yx8PnOz9eoSdAOS4aXPnBCgC6jZS0FCj3LDLwG%2B993bTd8Seyt%2BO%2Bi0NCGGg5cnK2BtG8K5D%2Bo9Z07tl59YSsCpLHiLF8eQeqAdrc%2BaGZ0Di0SQxfB8QlcaEZrDWaTvyA8IxHMv9zIoSBU3Xro3K9DnWJIywLlLz2WW7Pb1WgJli%2F%2FhES5bmmyLT13Q72dZxyBsGPtAQfM%2BsbfA%2FP1QziJmsl%2BmX1tJkCGoWlQFWBypV3xWreGpeNsmh2wGKAGdkGdnB2lNirbfbfz2Eq2vK%2Bo6nOfVNqBfh8SFklovbPNIeKdL79YbLpNWK&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,19.995,ROXYRO68,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1102779270,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Flor Azucar Durazno Amarillas X 50,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2FFvCaTCCtPAsMnD0WEEmvfZINyxiCIECh8V6vkuOyqKZpI9eydPOI8dyFcR0mO1s3KKvrEDMHTOzQ3i22AI2a5QyVpwB432pKle%2BWsbUR9GLRFno%2FwL2RFcb1ZwiBYWUrrmmEqIemX%2B6crbBaTRN%2FaUNr%2BKYWLF204mjrrEZWd4a5ZVd0LJG7%2BfoAkhluiYwuM6OT8JTUmNp%2BFz8LjnFpaYjj9VE45hJdHqNXealUQW0Y2B7pgDX9%2BY%2FscaA8m3nQwDBGlNeo91ZEdH6eOidIXZD6Ed%2BjHahWIp08ZD6CAs0IiqMgm0KBqaCZyCmWAhKAO3fr03UHEFCEkb20nZcW%2B2NgpQWwezeQPpYm4sxn%2FM2iNBJs46gcb9m1gLI5ZzXBrEItVUhS3fjvILg7ruOP4yXuieiibGYsAalBMAuZC1EIoEttcF71etpqabi%2BDTSdNr4FbayXMBfFiKuonCKyWGmWCngBH2IUx6d2dL9wDTLfMlY%2FNL1M7XN4Lon5v7BfsemEHPMmy9L9c2vz3zhh3hVmSqyjobDLbYhDBgAAsPMOTOa7%2FilmGTaLNjOrStL5gNzOu1vBvrkklaScdsHCita1tkA52PyAiIdrksXRi3yUCB5s%2FuSsX8PE23ZrhxgEE5DxV%2FayDoVcRuOdd1Sk8CHSRA7oyjPgvYm%2BOLTRCfpEEM4YZlfYydi4T0%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,1.515,COTYMANIA,Nuevo  |  +5 vendidos,(9 disponibles),Nuevo  |  +5 vendidos,No disponible,#1292493168,2024-02-02 11:50:08,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
