Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Masticables Arcor Yogus X 396gr Sin Tacc Frutales,https://www.mercadolibre.com.ar/caramelos-masticables-arcor-yogus-x-396gr-sin-tacc-frutales/p/MLA21917340#searchVariation=MLA21917340&position=2&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,3.299,CAPSULANDIA,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1366956303,2024-03-29 01:05:17,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelo Masticable Billiken Yogur Durazno X 360gr,https://www.mercadolibre.com.ar/caramelo-masticable-billiken-yogur-durazno-x-360gr/p/MLA20014024#searchVariation=MLA20014024&position=3&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,3.000,OPEN25HS ,Nuevo  |  +50 vendidos,(12 disponibles),Nuevo  |  +50 vendidos,No disponible,#1328866210,2024-03-29 01:05:17,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Caramelos Flynn Paff Yogur Masticables Sin Tacc Caja X70,https://www.mercadolibre.com.ar/caramelos-flynn-paff-yogur-masticables-sin-tacc-caja-x70/p/MLA21127487#searchVariation=MLA21127487&position=4&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,5.999,CAPSULANDIA,Nuevo  |  +50 vendidos,(8 disponibles),Nuevo  |  +50 vendidos,No disponible,#1713820878,2024-03-29 01:05:17,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=5&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,3.090,SWEET MARKET,Nuevo  |  +10mil vendidos,(787 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1517201524,2024-03-29 01:05:17,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=6&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-03-29 01:05:17,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=7&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,31.231,PETENATTIHOGAR,Nuevo  |  +10mil vendidos,(169 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1464095850,2024-03-29 01:05:17,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=8&search_layout=stack&type=product&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,4.098,DULCEPAUSAOK,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1404800040,2024-03-29 01:05:17,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Yogurt Griego Natural Sin Azúcar Pack 2 Und - 910ml C/u,https://articulo.mercadolibre.com.ar/MLA-1413143391-yogurt-griego-natural-sin-azucar-pack-2-und-910ml-cu-_JM#position=22&search_layout=stack&type=item&tracking_id=669e4609-7310-476b-b6fb-5601fd71b6ca,12.600,PANEALEJANDRA,Nuevo  |  +5 vendidos,(14 disponibles),Nuevo  |  +5 vendidos,No disponible,#1413143391,2024-03-29 01:05:17,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=E623estBEIupClxwYEdN73ImwSOZgB1DvTLkRjq2i%2FZrQXJxqNcdCc3fiDQVw6rBnnaPetMWoO4k%2FO7oQ7CLc7ZkG1EbxUO5ZyAIUJb7aEhH%2BDZuAjKW96Vk6xypZRE%2BeVvrJYsCq5ZhgkVhZr1uHncuARuGcCUSROlY5uowg6wOIMmt6J60YVJykcsIKqCkVXEAUTyAyZrg1kNMAbEArly7ldFqTsNoR2o3vtjdSesTzTG7%2FC4d1FKtUruPkvsY1ChltqMxOHyi%2FKr5jgeaHM7kEG1irp9UsheMbtErC5t0EWEuOdzU1%2B3hoEdjYA3vyi42Z67IzKuN8MXqRmBRLjQ8WP4tuco8ubNDkmlCuqbKJQE3fYoz2t%2BvMqOinH4ICgrbDrnDuaeLOaom7FT0BgMA8CB%2F8J5OPM2O8rEVQzWm711hKvmL7kJNpTM1zzjWQQz08%2F2KmNhHOPkKYFXut%2B%2BRCv8zBH8OMJDDblJe94aFRspLhyG%2Fq%2FZ1hbzrqcoUyXVT%2Bw95MifOoe0JrzOCjilKk3IGOSMl%2FqFJAMHf2qzPSZPhfgcpC6uXyj7O5W3zxDprWWRQdgkQ%2BWerS1slzh%2FKqHzdJAY8BQkSDbWG90I9Y2JRo92OZZGR1%2FCz9ePhnH1bfi%2FgebqiEpJp9FtXdYvNlidJmtgVE4sXLJxSY7qGhl0Kmsc7zSCZcrKgr2DD60sejI%2B4bQKD8TkNWru2TjTJ1ZQHT1k%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,13.400,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(50 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-03-29 01:05:17,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Yogurt Griego Natural Sin Azúcar Pack 2 Und - 910ml C/u,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=mePG1jKhiCR6RddsBEguRF8uxFovW3heiT19ELL0SRLe9J6vNOt964hTfZRypbJ%2Fkyx5IWG7OnUB8GRTdpKjPbaNrkLENgItHIwROgOnuG4zlgc%2FS6SGGniCIg22Ts8INiVV16e7BWobQX2apG7tZq%2BvuEH6%2BIkBGfP46lJJ8o7ebQRWJJ9pOeH29XKNJihAmPyzB1D3kB7jO1C3iNt4sOqi8sinau2wBdV0FES824pmZmASyLAqvMgo21jktBN4YcAit3aHHSZyixW5wF85pemXOQkD0MuoIyJtvYDXU6YPQ98zgtp54lvKxkTv6kRXE0Bbn1o4ZZ80ntcWnAmLgrd3AfkioV1g0bmIfAAiFPT7kMl%2B7%2BryREtIIJAqZe8a%2FTuzFYC9SIpGnxPCPs4Kdt%2FtXBzgUwTsuSMJg1t%2FloVbgCuCqYHWJUlcr3wDbTN8GgojuVuaAhsLK8ksr12UcmOPZTniepGu8J8pXm98lKHFCqOMLyJhyqbhJI6r0bR5bad5AENvdoGFfMfw%2BPAV56b%2Fmz2Ztf2R%2FBPR1BI%2BwkFItQhzJo2fmpMcY8qrQ%2B3ttS2EDLX7Ph1gE7CyR5I6clfkurJrL8RC5hto2PE2soUqLFZ71C9OGFTJgZBtLNWhfJ0YS8Zh6e76Az3mAyN4cQHIMi7I6L3REC5fLk2JM%2Fm%2Fqv7guNgDDTkvUBYNOCfAkhg6vFFAd92h2SKP7O%2B22tQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,12.600,PANEALEJANDRA,Nuevo  |  +5 vendidos,(14 disponibles),Nuevo  |  +5 vendidos,No disponible,#1413143391,2024-03-29 01:05:17,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
