Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=23&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,2.699,OPEN25HS ML,Nuevo  |  +5mil vendidos,(474 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-02-09 11:44:46,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
 Barras de cereal Georgalos Flow Cereal sabor frutos del bosque 20 unidades de 27g,https://www.mercadolibre.com.ar/barras-de-cereal-georgalos-flow-cereal-sabor-frutos-del-bosque-20-unidades-de-27g/p/MLA20951641#searchVariation=MLA20951641&position=11&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,7.400,OPEN25HS ML,Nuevo  |  +500 vendidos,(34 disponibles),Nuevo  |  +500 vendidos,No disponible,#1370209916,2024-02-09 11:44:46,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623#searchVariation=MLA21526623&position=22&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,7.399,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(9 disponibles),Nuevo  |  +500 vendidos,No disponible,#1368608807,2024-02-09 11:44:46,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=3&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,2.367,DIETÉTICA CALLAO,Nuevo  |  +1000 vendidos,(375 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1267115004,2024-02-09 11:44:46,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=24&search_layout=stack&type=item&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,9.800,HANSHOP BA,Nuevo  |  +500 vendidos,(247 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-02-09 11:44:46,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=6&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,31.327,JOBS DIGITAL,Nuevo  |  +10mil vendidos,(7 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1398681841,2024-02-09 11:44:46,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Natural Sin Azúcar Pack X2 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402502536-yogurt-griego-natural-sin-azucar-pack-x2-500gr-cu-_JM#position=25&search_layout=stack&type=item&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,7.200,HANSHOP BA,Nuevo  |  +100 vendidos,(621 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402502536,2024-02-09 11:44:46,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Electrica Yoggy Daewoo 2lt Yogurt Griego Recetario Color Beige Frecuencia 50,https://www.mercadolibre.com.ar/yogurtera-electrica-yoggy-daewoo-2lt-yogurt-griego-recetario-color-beige-frecuencia-50/p/MLA28203695#searchVariation=MLA28203695&position=8&search_layout=stack&type=product&tracking_id=9ab77d84-d7a0-492b-830b-1bd2467c069e,49.349,FERRESHOPFERRETERIA,Nuevo  |  +1000 vendidos,(915 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1570114968,2024-02-09 11:44:46,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=u0unv9c2fpCwxHlO7sPs2C9dq%2Fbf3XmwfQTnSFt4ZJXy8xhh%2Bsnn4FuV3V1Hz9o5y5ewzj72ZhfW7ik0lZhQhdcIz5itVtEnbqaA0DWG8wCUlINnP2G2hnJ3InoxxgbZ0Kh7S7rWdOLHOAxpX4LNsRqGValfM5DYkjiam5frktTqGBOYwHdYX9gMhs3ENS2VcanWZ6lYiR%2BYt5gIXVjds9Spncc%2FG3gD0n9c7s2dJ4%2FbFNoleUAiypj4X6iE7Xd5%2FpYNMJVuajmRyJATnlKL9gElqyG8TfLi%2FYxVeNtp2N9P5N2NHk80LJOKF5RZtNQBl0eFfrACCA%2BKyrTKoL7fie%2FZ%2B7HN1ucjx7ahT2tM89TOzxlkvRGghVhyhCAj1Z0EwdhNknYje4YnDM%2FqMIyfw3NZwUDNm2rIFfnYB75q%2BECsG%2F%2B3mWnBUdW9874MgXGfteB8I1%2FclfQXJaaTXRfAskYHuuqwTY1R0OxrdANR8PhJs4HkhU4xwheN7o526QNo2VtxvB7%2BvlioWzTQ6NGLh04%2F6IIhOobhtnsCSOz92eA%2BJg8bXSrLcfXfo%2FhCTxaWjvuuS7i2Wci4X13cKtG5TLcukgUMTa2ugAT7g2acmz%2B9TYzWSf5CadWQDH1seQlq5elpP4zq%2B9jeLwbPI0c6vTXF%2B95zqdnPgjGAaXbtOHM%2FKVXZT40CRCcje93AjaIR5j%2FBkt8rmvCDiAl5ghuY%2FhOn%2FxHpmGw%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,10.900,TUTIENDASUSTENTABLE,Nuevo  |  +25 vendidos,(5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1570066352,2024-02-09 11:44:46,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Bowl Enlozado Fruta Postre Cereales Vintage Trendy Corner,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=yFLfqwnpL64G%2FTIBiAQ8OoZLCA4ACGEK%2BjG60CwdYQpdVCd6JTN4JFEPhKy%2F%2B1rHAD01EfvT6m%2BD2%2BilXeL28%2F%2F2XgWAUk2HDPtMth2N1RRGUNIaIDvrGImL7TlmFimgzv7n%2FcXZTjHsVP1uvJ2JrKJjPRlBF1bjQqwjEijqaCPy%2FG90Q4BpOYTaP82WapJQG1%2Bwkb%2BuDH7Z6HOcbtHpTB9a1GuGDbIJUIjSukGspEN%2F63YggQ%2FnYoSvCtXCJxpzPxspth8lqTRSUpwyZosFADdThs4oKQpdM1y7GpKqU9EsPJaGo6SxunFPbCl1LW0jyvaPxViXbj%2F6%2F5K6J0GhMaxWJJCJbqIpZDd6DeVOkgnZVIzgQAJWlaiSnOUuzCs%2BD240%2B79HB2%2BK4gKyG06XRabVT6zEVlNAFXtra50d1iQxqfUw8zwgKUpXnbWpNmF97Lh6BOEHeiYXZPPgfvmdn5rJ35Ds1EMCwqKc96ci2B17YUBrtVPc%2Bvrtb%2F4KBNn4Z8YY7bYuwPekPIJkxN%2F4wr8guagz1V9SK9OUQCUfa0h%2Fi2PooCWHlMUA1K1CRkAoQgMMOmlY7A%2BxpFVuRIfWrmcNtPw1CSUX27E3%2Bmq5AraGBSP5Ise%2BOpWXn7dbakXT5qJmftqC5keVTm46ZlzWa6nh991PsRtE4Mz1hzvVUKoTZx7RMajDtgPtjVqxaJPJoe7FiBBBpQayy1yihB0vR96zR0pI&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,9.120,TRENDY CORNER,Nuevo  |  +5 vendidos,(12 disponibles),Nuevo  |  +5 vendidos,No disponible,#1155435261,2024-02-09 11:44:46,"Hogar, Muebles y Jardín",Bazar y Cocina,Vajilla y Artículos de Servir,Vajilla,Ensaladeras y Bowls
