Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA1403#searchVariation=MLA19939007&position=1&search_layout=stack&type=product&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,799,TAP GROCERY,Nuevo  |  +50mil vendidos,(15863 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-01-28 18:30:02,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA1403#searchVariation=MLA24750643&position=2&search_layout=stack&type=product&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,3.252,ECOMODICO,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-01-28 18:30:02,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA1403#searchVariation=MLA29911624&position=8&search_layout=stack&type=product&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,875,Mayorista Masivos,Nuevo  |  +500 vendidos,(76 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-01-28 18:30:02,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Ilolay Instantanea Sin Tacc 400 Gr,https://www.mercadolibre.com.ar/leche-en-polvo-descremada-ilolay-instantanea-sin-tacc-400-gr/p/MLA21904395?pdp_filters=category:MLA1403#searchVariation=MLA21904395&position=4&search_layout=stack&type=product&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,2.772,ECOMODICO,Nuevo  |  +1000 vendidos,(19 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360522950,2024-01-28 18:30:02,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=18&search_layout=stack&type=item&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,11.716,ECOMODICO,Nuevo  |  +500 vendidos,(302 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-01-28 18:30:02,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=21&search_layout=stack&type=item&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,33.000,JUMBALAY,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-01-28 18:30:02,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=22&search_layout=stack&type=item&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-01-28 18:30:02,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
16 Cápsulas Dolce Gusto Cafe Au Lait Skinny Descremado Light,https://www.mercadolibre.com.ar/16-capsulas-dolce-gusto-cafe-au-lait-skinny-descremado-light/p/MLA19752327?pdp_filters=category:MLA1403#searchVariation=MLA19752327&position=3&search_layout=stack&type=product&tracking_id=315462d6-1ea1-430c-824a-0164304ce3b4,8.823,Dolce Gusto,Nuevo  |  +10mil vendidos,(833 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1398765577,2024-01-28 18:30:02,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Leche En Polvo Descremada Purisima Sobres 5g X 600 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=fVN66TTFHWgwVB6vs7qHE77Bm0foqPF%2FpgFcjkK%2F%2BIhfR5QtL6EZSp3%2FcseOYf7LmtumBBFCT2KGVG7izVHUyId2JkdhyBc5vad1JdRu0d9tWBUbEWhs5uG7wXUXntKsayJlOHuVoUmUnr0X2bZd7pNU2xZSYYjBJeP3zopB%2F2cUNjEky%2Bf8%2Fok%2BuDf4QwE%2FFcswRI32FeplaeEmO%2FStGQqXrGzliwjhf5VwTTHZOvfwH0dW5GgiYammW0AJdI8xkhNOZrEKrxyKxbTV%2FeDv0WaH9MHk0brQrN%2BlwNnqESQezRWqPYGppWiKIti0eRYxyd1rjnak9K1xld1%2FkiJE6smA%2F1ZawDf62C5sdmoPpJOavvF2ZVqJD1CCtNoVeNCnsDzFbNwM7zijjN341CllPsiQWEv2XJ4%2ByZ0oFFydzpeSmbTE%2B7u8%2BWeikkp2CvCSePCjXwYo%2Bw893iHUmUx31vjKFdr1K6osxaBQf6GRUDrNcdjyU%2BxwqEJ2jszgQJANrGbN7FTaqhHq259e02w6sDUXdpepDL1fMA3A8OGhU9Jq6jUsxbHg1ZHGQgy9goRbhp%2BumAez4FRYDLQG5Bj1XDaAfrmRBXTlhLlFwz79Hcws%2FjTZ6%2BW%2BrIRM8GKA49TpWt3JRlo6XGVwo30bxfwTs0r678DhMywOxSAJGTGLP8xH5UmnMX1nMiUhaDn9LHNajN2VmW%2BFi%2BzvlOdh%2BxPiLFr2rCMwSQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,56.999,PURÍSIMA OFICIAL,Nuevo  |  +5 vendidos,(991 disponibles),Nuevo  |  +5 vendidos,No disponible,#1315064433,2024-01-28 18:30:02,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
Purísima Leche En Polvo Descremada Sticks 5gr (x20 Unidades),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=p0OMUfRu4j1fYE5ny6JyAEruM5TFOtkx4xUtaa%2FdhY85jVz49jpdC52MMUSsDMjq2NAuR097u3uKZ3XjBqUuu1J6NOVX8dh8myoNSKiPx%2FbAuJJiLeX36ZiwuPymcRF3prC8BIMBSy350uQ5IBiRK%2Fa87dLIalV3TMsIZgALJWzq6NdAdfVBv4%2FMkArddGx7QkbDf4l6eBqQZMoFFJNgAXl6X4r4QgyzD%2BgH0EJZ82aNv3XqHjeDZPhsBlrfPdav%2B6%2FXbKdC7NdUC9bKlsaTNNoezC7cKYZzPPPVrzIPon76aiVUq6MDCHfGJyNug5hiUIKOOhnMEJQb30w5wZr%2BhioF53hrA6zqGe%2FcCGB%2BZYswf6coMoDlH%2F4L0dZpCMF42eIT6Yjmu0tdJWeVPbpnKpr31yAdgdt%2BelRRe0bykbD5Suo8w%2B5J2d1VK6E%2FGKzV09dpHB91uGNiWVrh2sdxGQkJQxKLCc1eBXRV50mcNtHiAwYgXEClVdD4Z1ctRV9tFlJLZHi7YiAmARe5wDkDMBQOAJuYs5%2F4ufmcoGE86yTCFHf6aolwIkKI1PUEClNK4zMbNEbmfKpBNonxS83JQ4x9evDzJuO3EoyW9ty5wUk6N7eAopnNo0FPlLG78%2B0mvxT%2FQXGFj8wLiH1VQr%2F%2FfQ%2FrIcyEvWIREbcHhpT7o20ArITU5leO8mZt57j%2FLRTpxF68Ibl%2Fmoy1%2FOq0N1FYULA1T1m9&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,51.799,PURÍSIMA OFICIAL,Nuevo  |  +500 vendidos,(947 disponibles),Nuevo  |  +500 vendidos,No disponible,#910077079,2024-01-28 18:30:02,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
