Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA1403#searchVariation=MLA27864781&position=2&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,7.514,TAP GROCERY,Nuevo  |  +5mil vendidos,(18 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA1403#searchVariation=MLA19939007&position=3&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,799,TAP GROCERY,Nuevo  |  +50mil vendidos,(14744 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Suipachense Descremada 1 Litro,https://www.mercadolibre.com.ar/leche-la-suipachense-descremada-1-litro/p/MLA29911624?pdp_filters=category:MLA1403#searchVariation=MLA29911624&position=4&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,875,Mayorista Masivos,Nuevo  |  +500 vendidos,(76 disponibles),Nuevo  |  +500 vendidos,No disponible,#1404320075,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA1403#searchVariation=MLA24750643&position=5&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,3.520,EQUIPESHOP,Nuevo  |  +5mil vendidos,(6 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380907099,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://articulo.mercadolibre.com.ar/MLA-1380323275-leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un-_JM#position=16&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,9.373,Tresemmé,Nuevo  |  +500 vendidos,(283 disponibles),Nuevo  |  +500 vendidos,No disponible,#1380323275,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=17&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,33.000,JUMBALAY,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=18&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Ilolay Instantanea Sin Tacc 400 Gr,https://www.mercadolibre.com.ar/leche-en-polvo-descremada-ilolay-instantanea-sin-tacc-400-gr/p/MLA21904395?pdp_filters=category:MLA1403#searchVariation=MLA21904395&position=6&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,2.772,Tresemmé,Nuevo  |  +1000 vendidos,(35 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360522950,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Descremada Veronica Larga Vida 1 Lt X 12 Unidades,https://articulo.mercadolibre.com.ar/MLA-1390395463-leche-descremada-veronica-larga-vida-1-lt-x-12-unidades-_JM#position=21&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,15.999,GRUPO ELNENE,Nuevo  |  +100 vendidos,(62 disponibles),Nuevo  |  +100 vendidos,No disponible,#1390395463,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Uat Proteina La Serenisima X 1 L Pack X 6u Descremada,https://articulo.mercadolibre.com.ar/MLA-1508638436-leche-uat-proteina-la-serenisima-x-1-l-pack-x-6u-descremada-_JM#position=22&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,10.200,JUMBALAY,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1508638436,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Sin Lactosa Barista 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387384891-leche-la-serenisima-sin-lactosa-barista-1l-x-18u-botella-_JM#position=23&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,35.000,JUMBALAY,Nuevo  |  +25 vendidos,(5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1387384891,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Parcialmente Descremada Milkaut X 1lt X 2 Unidades,https://articulo.mercadolibre.com.ar/MLA-1398830411-leche-parcialmente-descremada-milkaut-x-1lt-x-2-unidades-_JM#position=24&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,2.645,TAP GROCERY,Nuevo  |  2 vendidos,(10 disponibles),Nuevo  |  2 vendidos,No disponible,#1398830411,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
16 Cápsulas Dolce Gusto Cafe Au Lait Skinny Descremado Light,https://www.mercadolibre.com.ar/16-capsulas-dolce-gusto-cafe-au-lait-skinny-descremado-light/p/MLA19752327?pdp_filters=category:MLA1403#searchVariation=MLA19752327&position=7&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,10.181,Dolce Gusto,Nuevo  |  +10mil vendidos,(336 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1398765577,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Leche Chocolatada La Serenisima X 200ml Pack X 24u Sin Tacc,https://articulo.mercadolibre.com.ar/MLA-1512189262-leche-chocolatada-la-serenisima-x-200ml-pack-x-24u-sin-tacc-_JM#position=25&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,23.000,JUMBALAY,Nuevo  |  +5 vendidos,(5 disponibles),Nuevo  |  +5 vendidos,No disponible,#1512189262,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima  Larga Vida Descremada 1l Pack 12 Unid.,https://articulo.mercadolibre.com.ar/MLA-1427057924-leche-la-serenisima-larga-vida-descremada-1l-pack-12-unid-_JM#position=26&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,18.380,Mayorista Masivos,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,No disponible,#1427057924,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima  Descremada Zero Lactosa 1l Pack 6 Unid,https://articulo.mercadolibre.com.ar/MLA-1419390908-leche-la-serenisima-descremada-zero-lactosa-1l-pack-6-unid-_JM#position=27&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,11.054,Mayorista Masivos,Nuevo  |  +100 vendidos,(6 disponibles),Nuevo  |  +100 vendidos,No disponible,#1419390908,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Prebioticos La Serenisima X 1 L Pack X 6u ,https://articulo.mercadolibre.com.ar/MLA-1512115646-leche-descremada-prebioticos-la-serenisima-x-1-l-pack-x-6u-_JM#position=28&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,10.200,JUMBALAY,Nuevo  |  +25 vendidos,(5 disponibles),Nuevo  |  +25 vendidos,No disponible,#1512115646,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Larga Vida Liviana Sin Tacc 1 Litro,https://www.mercadolibre.com.ar/leche-la-serenisima-larga-vida-liviana-sin-tacc-1-litro/p/MLA21767101?pdp_filters=category:MLA1403#searchVariation=MLA21767101&position=8&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,1.700,JUMBALAY,Nuevo  |  +10mil vendidos,(88 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1506998880,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Purisima Sobres 5g X 600 Unidades,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=oS96fmQW22XdRy7f7EEX4Zf3EIZa2DPC%2BBf7H68S8yGU1n7h0BEoA7w8YLFAEF0%2F4qj82wOjmzR35PvALsYlNRPpdeOteMk5W0ZFAsVm3X%2Frgi3O7shsOpNRVxRBPwhKScSgGgmdL%2BmL2GAAlwXSZBi1nfTIFuhXt%2FJbCOQtQfo9ZtbCRwtAR3jFSPj8%2B0hwQv2ekOcdnGLOfYQVckjPv%2FHaWWeJe%2Fviy5gVMcl26a3AWyIqybmwtUxu22AsqJcCa0lAT0a39j1rCTMWTSvXjBaxZ4WvmBpPF2jZy0IYNb0lf4%2BRApeuokhtqILmWDdFS%2F8GHsZr10l2wQ71H%2B3%2Fk11JxfN%2B5tBI4Nfy1Zjr1qTh1ZPKS0v6E3fSqh%2FScYdKqnQpXw7AxgIYWKN5GyXBpqS%2Bo6vLkEHxqI0N%2FHAN4n%2BJiQ%2FSk4nk%2B3s77Lh%2Bi76RnWLAAztxTQdKz74Y24Rvt2Wvs7LjqBJzSlszlr6W9UVlgjOhoShW553XhSX2T6ts8rUtLVlflvcYoID7idIy8Gi8KHaYtn59WHKZFXwZ%2FaEOqAjTkEF2bq%2B5lZ85M1GbYTgJAjTeT1cKWKS58jdYiuSZNFmdvrdt%2Fr9fIOHRW8i7IyDuBLElmaul%2BMbKhoVt3E5vrTqPL6VNFeJRr7RxOccyFO2QQqvQXHmj0D8yDlKyNTUC2bFtR3FF2oe%2B%2FSVx%2Fvub15hpL2qsrdLfSIUbduVRg%2BKeGgzQ3A%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,56.999,PURÍSIMA OFICIAL,Nuevo  |  +5 vendidos,(991 disponibles),Nuevo  |  +5 vendidos,No disponible,#1315064433,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Otras Infusiones,nan
Purísima Leche En Polvo Descremada Sticks 5gr (x20 Unidades),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=iRpvvbTVFbrekBGY5x07QDYOx35d%2F5KImbfgOQXGjBXGwIbaxSl%2B%2FKzef3h5WtoS3uJ0ux6WzAMycdxVKkpJhCCFzHWzZUkoNoOIYJ%2F%2FdOYRfw8No%2BvqYQCSbV7UD0bZTRqhLX%2FT7HNVigYuhit%2BvB5wwXjNdhgFZ4dP4IqsPrVLL2i2zenfgLSvTrZleoYw2IW0TOSdhmDHlMGmK3SyIPU9PinAQGwwOxE1kLw1cMYH%2BRFX4mv0H73xDBJ2FfRUOktWteM9a2KYSRUq7Dcg0Xbk8QicJtbhaNLWcSEooTl%2BB5urkVWkeP8GV316%2FyE8ehfyZXXUVc5R%2F7zLjwLao23QihFhdm4QKacmoolFiTVa2LmOFiemJjP39quQFFbTuR%2BYzd%2FU6jAEyFk2qalrqEU7dk5%2Bfgn3JEOVdrzmQIa4RXP2s3RBS7mX75zOMHd6TIXoEVGfBFEQSc4C3jIAC0OTJQCo1MNX9aTvb29jS9YeTesi0Pv0P84IKPj3w63we0oQBKdissHn%2BYX%2Bivotq8V29btE4r5%2F%2Bm8f5WLhA%2Br2ftd5%2BSH93EGCXoGsVD%2FDbIoyx9%2FpZEub%2FTMCQCeWEWpEx%2F2EdNhyjWA02JnAmoj%2Bl5ixgKpl0N1H0pTfFHA4bHg86c76KgjmBWSI3VwLlJwA7sdGlEhXRpOONuVm3ovJxEpyMWIeF4phAGL993ASPvBVcVv6LBaZePuBT9I6z2oufJ0crQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,51.799,PURÍSIMA OFICIAL,Nuevo  |  +500 vendidos,(946 disponibles),Nuevo  |  +500 vendidos,No disponible,#910077079,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Leche Descremada  Verónica X 1 L Pack X 12 ,https://articulo.mercadolibre.com.ar/MLA-1151459365-leche-descremada-veronica-x-1-l-pack-x-12-_JM#position=29&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,15.200,JUMBALAY,Nuevo  |  +50 vendidos,(39 disponibles),Nuevo  |  +50 vendidos,No disponible,#1151459365,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Tregar X 12und X 1l - Almacen Mingo,https://articulo.mercadolibre.com.ar/MLA-1572237394-leche-descremada-tregar-x-12und-x-1l-almacen-mingo-_JM#position=32&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,11.590,ALMACEN MINGO,Nuevo  |  +5 vendidos,(9 disponibles),Nuevo  |  +5 vendidos,No disponible,#1572237394,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Descremada Sancor 30 Sobres X6 Unidades,https://www.mercadolibre.com.ar/leche-en-polvo-descremada-sancor-30-sobres-x6-unidades/p/MLA21643814?pdp_filters=category:MLA1403#searchVariation=MLA21643814&position=9&search_layout=stack&type=product&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,24.999,BONAFIDEPATERNAL,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1394029098,2024-02-02 11:45:42,Alimentos y Bebidas,Almacén,Infusiones,Leche en Polvo,nan
Ilolay Leche En Polvo Descremada Sobre 5gr X 30 Unidades,https://articulo.mercadolibre.com.ar/MLA-1380453103-ilolay-leche-en-polvo-descremada-sobre-5gr-x-30-unidades-_JM#position=33&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,4.065,Tresemmé,Nuevo  |  +25 vendidos,(2 disponibles),Nuevo  |  +25 vendidos,No disponible,#1380453103,2024-02-02 11:45:42,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche Polvo Descremada Sachet Individual Abedul Equipeshop,https://articulo.mercadolibre.com.ar/MLA-677373411-leche-polvo-descremada-sachet-individual-abedul-equipeshop-_JM#position=34&search_layout=stack&type=item&tracking_id=2062eac5-1bc1-42d2-a38b-57caff732027,10.608,EQUIPESHOP,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#677373411,2024-02-02 11:45:42,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
