Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Leche Descremada Larga Vida X 1 L Tregar ,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-x-1-l-tregar/p/MLA19939007?pdp_filters=category:MLA417098#searchVariation=MLA19939007&position=2&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,1.109,TAP GROCERY,Nuevo  |  +50mil vendidos,(3567 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1272805664,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Descremada Larga Vida Tregar X 12 Unidades,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=category:MLA417098#searchVariation=MLA27864781&position=3&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,13.053,TAP GROCERY,Nuevo  |  +5mil vendidos,(131 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1550210076,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche En Polvo Sobres Descremada Ilolay X 30u 5g Sin Tacc,https://www.mercadolibre.com.ar/leche-en-polvo-sobres-descremada-ilolay-x-30u-5g-sin-tacc/p/MLA24750643?pdp_filters=category:MLA417098#searchVariation=MLA24750643&position=4&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,5.258,Ecomodico,Nuevo  |  +5mil vendidos,(30 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1495963960,2024-03-24 19:23:12,Alimentos y Bebidas,Bebidas,Leche,nan,nan
Leche Parcialmente Descremada Ilolay Larga Vida 1 Lt X 12 Un,https://www.mercadolibre.com.ar/leche-parcialmente-descremada-ilolay-larga-vida-1-lt-x-12-un/p/MLA29596579?pdp_filters=category:MLA417098#searchVariation=MLA29596579&position=5&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,13.231,Ecomodico,Nuevo  |  +1000 vendidos,(79 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1700032386,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Protein 1l X 18u Botella Proteina 46gr,https://articulo.mercadolibre.com.ar/MLA-1508598030-leche-la-serenisima-protein-1l-x-18u-botella-proteina-46gr-_JM#position=15&search_layout=stack&type=item&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,47.000,JUMBALAY,Nuevo  |  +50 vendidos,(3 disponibles),Nuevo  |  +50 vendidos,No disponible,#1508598030,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l X 18u Botella,https://articulo.mercadolibre.com.ar/MLA-1387358841-leche-la-serenisima-descremada-zero-lactosa-1l-x-18u-botella-_JM#position=16&search_layout=stack&type=item&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,47.000,JUMBALAY,Nuevo  |  +100 vendidos,(20 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387358841,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Chocolatada Las 3 Niñas 200ml,https://www.mercadolibre.com.ar/leche-chocolatada-las-3-ninas-200ml/p/MLA32450592?pdp_filters=category:MLA417098#searchVariation=MLA32450592&position=6&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,690,A.JUGAR,Nuevo  |  +5 vendidos,(14 disponibles),Nuevo  |  +5 vendidos,No disponible,#1411641731,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Descremada Zero Lactosa 1l Pack X 6u,https://articulo.mercadolibre.com.ar/MLA-1387435187-leche-la-serenisima-descremada-zero-lactosa-1l-pack-x-6u-_JM#position=17&search_layout=stack&type=item&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,16.000,JUMBALAY,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1387435187,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche Uat Proteina La Serenisima X 1 L Pack X 6u Descremada,https://articulo.mercadolibre.com.ar/MLA-1508638436-leche-uat-proteina-la-serenisima-x-1-l-pack-x-6u-descremada-_JM#position=18&search_layout=stack&type=item&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,16.000,JUMBALAY,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1508638436,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
Leche La Serenisima Larga Vida Liviana Sin Tacc 1 Litro,https://www.mercadolibre.com.ar/leche-la-serenisima-larga-vida-liviana-sin-tacc-1-litro/p/MLA21767101?pdp_filters=category:MLA417098#searchVariation=MLA21767101&position=7&search_layout=stack&type=product&tracking_id=ba33ccfb-ffa6-4510-8656-0e454fb3fc1b,2.700,JUMBALAY,Nuevo  |  +10mil vendidos,(11 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1506998880,2024-03-24 19:23:12,Alimentos y Bebidas,Frescos,Lácteos,Leches y Cremas,Leche
