Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=2&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,3.117,ECOMODICO,Nuevo  |  +50mil vendidos,(946 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=3&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,1.971,ECOMODICO,Nuevo  |  +10mil vendidos,(854 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=1&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,6.234,Ecomodico,Nuevo  |  +10mil vendidos,(64 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=6&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=11&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,3.569,TAP GROCERY,Nuevo  |  +10mil vendidos,(296 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1157686873,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Girasol Pureza 900 Ml,https://www.mercadolibre.com.ar/aceite-girasol-pureza-900-ml/p/MLA19779092?pdp_filters=category:MLA114008#searchVariation=MLA19779092&position=12&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,2.269,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(78 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1227954453,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella900 ml ,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=17&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,2.720,ECOMODICO,Nuevo  |  +10mil vendidos,(4027 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1130294110,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Lira Oliva Y Girasol 1,5 Lt",https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-15-lt/p/MLA23689710?pdp_filters=category:MLA114008#searchVariation=MLA23689710&position=4&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,6.950,Ecomodico,Nuevo  |  +1000 vendidos,(196 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372848003,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Orgánico - Campo Claro X 1000cc (pack X2),https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=K4a13ke3dxP2bNHZ7T6HbniZS8by%2B%2Fgitv%2Blbzxd0pWainqMlymeOqBKz8f%2F07RigFJ01m5RZVq8OTN8AqNR1aE1SkkXkSgRNd7AsSU3COFweefQpEAPHtiLufGwq5rza0EpM6NaO2E3AubQdM%2FHQ4TwDL5AB0UIKHMfrqfDTmjIbt%2BUJRXNsmLVXAxH%2FuU2OdcpJ7lUo0m6Kbdxovz5sSTGTjbLgwfSlKz93bP84VejRgo5AGlws934O8Fp%2FbaXNTYrXcgJdgRVXIQopzq86yv1YEULy4zf1H4%2B84pXODg2CGQfLewAa36dIx4H9%2ByKcl8L6CFWAFVAdvas3tCCwnvzWSYTlHLGAwqy7QwP32fcZIp0FfCkVgOFqELxNkYFMVgp9JNhr2JAkEIiu98qcw8MrulhTHwrqH0gqCrvcKlQld6jOCR%2FuIvr3cgyNixZg8UjjJaXoFkWEOOkKnkZEk9xXKZyetHKwiWMPQ8EEo7lRGBx0DGM9Y963qDlYeqmtJ2Mb2REwGavvU7EfHE5bmc1F8iNIKS5E4851ZLFX50HPLrsHAbykGJaW3jsg%2Bk2fUbKJQSj9XHnaCK7QV88BGURlqmeWB%2BSrbqGPihsW9yf3eO9lbPTkLLvF6LwQ3GF2GPoLMXoe0t%2BeWz%2Bz9bRBJl%2BzQfrsPyvW%2BuN%2FDNhY5hGWJnB4Hi217w%2Bs6eNdHYXw7XYuizdhI32ZbA%2B3bYjJjG3&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,16.000,MULTIORGANICA,Nuevo  |  +5 vendidos,No disponible,Nuevo  |  +5 vendidos,No disponible,#1116788264,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Girasol 2 Und X 10lt - Ideal Restaurantes - Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=CVeBpO%2FJnhTaI%2BGFmdMZAk2D8V4OjwCoRp6kc5AeKeYKP5yX4yCcvDuRWQPJrBYPWWR%2FWfnTYK%2FHDsMQKyiBsaMFjb6tncqsvXo%2Bt0Sw6E2L9FHIicy6bxgypnhWnyCP6TjDFaQ4FY1XwYI30IOzirT8h9fVXsZOmtfKN3JUwG5wxrLoe3%2BtQHbNuPSa%2F8X2UY8yZABR1v4nEq%2FjID2Zbe0mPSDDflt9AsGHyOYMHy%2B%2B9zV5YUbhfAWP%2BXuL4YhC4CPRvG2%2Fc5MJa8HVQvrsYVA9lUaMH6sS45zH1SaqZepV6lyYnR2hfW%2Fk0bj797gMA3VIj%2BW5GDISpo1fZGEEotm7Q9u6gFPKg89rhCn1Sy4%2Brty6VCUm7Qg7ITqVDorbI3maCxQQ4LcMdPCA%2BTFdmojTyqztgy5QWAIy5ocAU4j4Mmmf%2F3lHtYkVmk14vfqql8eq%2FNqvwj%2Fe9IzKHI%2B3kcm3p1CDt30VBRjr9u4mTdRVAkzQ3vOUYSWmUHMiTMda%2F0wkwlbZQaemk15DYaPZWjAcTJy1fNVVzU11FtUMO7Z%2F%2FC4p90Hf2RtgQQ1gUD%2B18g5K0xOcog5Bjx6Rj3rnrYCXg9jNHf9m2qrsYejUhGQX87L9uWwKCgtT%2BT4%2BpgXYKhPXsjcYj0SoFV3nIeBMVfjm7mLuxEQeB0h8GjblyJE9lKJUBebHZMOlmy7Oy3xl8o%2Bu%2FnwK%2FXFB2u%2BWNDdyaCl5MA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349&rb=x,43.025,IMPORTADORANACCATO,Nuevo  |  +25 vendidos,(18 disponibles),Nuevo  |  +25 vendidos,No disponible,#1364664311,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Cañuelas Girasol Botellon 5 Litros,https://www.mercadolibre.com.ar/aceite-canuelas-girasol-botellon-5-litros/p/MLA19784591?pdp_filters=category:MLA114008#searchVariation=MLA19784591&position=7&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,11.537,MATIASHERNANL,Nuevo  |  +1000 vendidos,(663 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1272810353,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Blend de Oliva y Girasol San Agustin 2 Litros,https://www.mercadolibre.com.ar/aceite-blend-de-oliva-y-girasol-san-agustin-2-litros/p/MLA21235230?pdp_filters=category:MLA114008#searchVariation=MLA21235230&position=8&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,7.989,DISTRIBUIDORA-SB,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1316643285,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Green Olive - 8 Litros - 1 Unidad,https://www.mercadolibre.com.ar/aceite-de-girasol-green-olive-8-litros-1-unidad/p/MLA19931067?pdp_filters=category:MLA114008#searchVariation=MLA19931067&position=15&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,14.610,GO GREENMARKET,Nuevo  |  +500 vendidos,(10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1268325678,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Pureza 1,5 L",https://www.mercadolibre.com.ar/aceite-girasol-pureza-15-l/p/MLA21508713?pdp_filters=category:MLA114008#searchVariation=MLA21508713&position=5&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,54.000,LELU6344439,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1429319594,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Plus Cocinero Omega 9 Vitamina E 900ml,https://www.mercadolibre.com.ar/aceite-de-girasol-plus-cocinero-omega-9-vitamina-e-900ml/p/MLA19567150?pdp_filters=category:MLA114008#searchVariation=MLA19567150&position=21&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,2.812,ECOMODICO,Nuevo  |  +10mil vendidos,(804 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1168345328,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Lira Oliva Y Girasol X 900 Ml,https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-x-900-ml/p/MLA19694445?pdp_filters=category:MLA114008#searchVariation=MLA19694445&position=25&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,3.699,KIGUSTOREARG,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1604201484,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Naruta 1,5 Lts X 12 Unidades",https://www.mercadolibre.com.ar/aceite-naruta-15-lts-x-12-unidades/p/MLA23633480?pdp_filters=category:MLA114008#searchVariation=MLA23633480&position=22&search_layout=stack&type=product&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,43.413,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(32 disponibles),Nuevo  |  +500 vendidos,No disponible,#1372200189,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Caja Aceite Girasol Molinos Cañuelas Vitamina E Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1387125576-caja-aceite-girasol-molinos-canuelas-vitamina-e-mejor-precio-_JM#position=32&search_layout=stack&type=item&tracking_id=1f972aac-5e8f-4180-973a-8e0771856b6d,40.371,MEJORPRECIO.COM.AR,Nuevo  |  +100 vendidos,(23 disponibles),Nuevo  |  +100 vendidos,No disponible,#1387125576,2024-02-22 15:48:10,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
