Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=2&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,1.799,CAPSULANDIA,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1495494430,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=3&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,1.431,Mayorista Masivos,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1281963999,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=4&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,3.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=5&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,3.299,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131?pdp_filters=category:MLA1423#searchVariation=MLA23792131&position=6&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,6.897,Cafe Martinez,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=7&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,15.344,OPENPRICE SUC2,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1670712998,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=8&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,17.575,POSTA LOCALES,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=11&search_layout=stack&type=product&tracking_id=e2e18517-38b8-4153-afde-a8a93e23e059,4.544,PLANTMARKET,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Coco Organico X 350 Gr Valle Organico ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=l9piIcl%2Bjl3DMOnUf8Ri10HYRkIrj%2FK2SwMx5cZo3UDYTRZuskUxsA2z77A5M0e17sMgg3riwdp%2BSSpic8ShYjyQgm%2FLIlaR%2B06E16lnFuaR7Pf%2BEM2lAm6g5kIfLZc6uJU5SlJz87hcvINqtKFIslADarhffZCJgSkuOkIesCewTtXuU5s7UvebnN8n6fFvhDFztHZTe5mw54tTA1bL0kKJB9gM7rN6DwuKQoluQEIkPINbsNOnsap3%2F1FHrgxfSyf5i0wxEJGHXyN2A63YebUyuWVFUFyj%2Fj2iW5w88sOWGzzohGDqm7x58cyJRQznCzY5yzjk%2F%2FVH2AmkMyRq6frnGhPmUdPeqzBxKD3jSO7VHxOzAgI9bvURrrG%2BnVXcEX7UR5IXltuU%2FSimCVtXuMf7TIlnJ%2B50F4HO%2FgI9n19PcpDxQMJsb6y8MGPGilZY8gYKr3JcZ1yXvQHcmt0Yj9eObglYiFUe%2Bqj95ekWuNSkgT3BztSzrvbsLnT2MA61%2F4NoIKgJqlWypRqy%2Fh5hyoOVCWagVTBech5DH7HrLp%2F9LjlVlPF7bWPtgLH6fay5r%2Br1LX338%2Bess%2F8hMpHC1LeGIPNvmM%2FFGpoEC%2FPBn2YOz6Q9y4jctTmfvpFd5SgbRmNMUBkANIi5FvZxGfKpycUH91FUPStT6RfbM83TzV5qRlKDEoKJYKWvoVo7hwR66dZd%2FooBHJE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,18.599,TUDIETETICAONLINE2,Nuevo  |  +100 vendidos,(+20 disponibles),Nuevo  |  +100 vendidos,No disponible,#908799358,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Organica Sin Tacc Libre De Agrotoxico Dicomere 1kg X3,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=cdOOwUm4aLZW7DKS20lJ%2FGEpJLOe2D%2FQ1awrXiT8RvyD2jtsOcptquiSw0ZFlm27bMDwfFPsX47EwxGWnnm2Crdfec0SurmvMD7gkO5H4ClB67bg9uGdWixtM2XNf7Z2qCuwPfea%2F5q3YvqaQncdyVz7%2BxJqOwsvc2ettkgjOKg70i7UecMk96vnsti5LhfYTkuHo8hwsI%2FxtwrOm5MZsrNvkRBi1c%2BYP0ZFqDYLZAH7MdSclx%2BqelRKIeAouIOVhSLjy%2BGM%2FR5s3XMfI%2FFvBJ9kO62tHQJYW2tW1Z68TZ%2FkppiYnvdi%2F0vWNQvmCic6WqdsjSquAfnZMSJiLBsAGo16iTFukykc%2FLTdGS7NIxnTyQ%2BQxjuLaCMSZBrCycFQoL0ygcLmiDsIivKpRVDAv23eJphYcRI47p2aCwGx%2B7zRTsuMvTHbIidqMX12LozL2DuzaJldb3ly1IBLxOzd63rTxBwi76YCoJOfZt1STRKm%2Bg4G6HoJFPgYPrCsPqN8qcsbugwmt4fHzSI1UqxwveGxvzQU1QJ1vN7C9hfMI474p%2B2xQFtxekgrUsPIu1zSPwwaEXwBthXsZeP7GV9HMUTx7b%2FwYVIJg5xTnl%2BhaKzXDMEInIMjLf%2BdzWTlBZXmZTHYOyJukmhDDWOY7YQVMG%2Fl%2FsqeoylNDDuWJcfRnWhECDfCyMSaiudZ4ZFy1Hl1umIoUY6usdpyoM9SglzZtdwy1KVP7vN5&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,16.768,PUENTE_AL_BIENESTAR,Nuevo  |  +5 vendidos,(2 disponibles),Nuevo  |  +5 vendidos,No disponible,#1509665118,2024-04-29 10:33:33,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
