Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=2&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(206 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=3&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,2.832,Ecomodico,Nuevo  |  +5mil vendidos,(91 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=4&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,2.801,CAPSULANDIA,Nuevo  |  +1000 vendidos,(218 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera T-go Yerbero Bolso Matero Correa Porta Termo Color Negro Eb334,https://www.mercadolibre.com.ar/mochila-matera-t-go-yerbero-bolso-matero-correa-porta-termo-color-negro-eb334/p/MLA29747716#searchVariation=MLA29747716&position=5&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,31.835,IMPORT  BAIRES,Nuevo  |  +100 vendidos,(5 disponibles),Nuevo  |  +100 vendidos,OFERTA DEL DÍA,#1404388779,2024-03-29 00:59:39,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Té Verde Tradicional Tucanguá - 100% Natural Y Saludable,https://www.mercadolibre.com.ar/te-verde-tradicional-tucangua-100-natural-y-saludable/p/MLA28875553#searchVariation=MLA28875553&position=6&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,700,TIENDA ANDALHUE,Nuevo  |  +100 vendidos,(50 disponibles),Nuevo  |  +100 vendidos,No disponible,#1405570485,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Te Infusiones Flor Jamaica Premium Kaia Botanicos,https://www.mercadolibre.com.ar/hibiscus-te-infusiones-flor-jamaica-premium-kaia-botanicos/p/MLA27830865#searchVariation=MLA27830865&position=7&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,2.821,SAWER.DISTRIBUIDORA,Nuevo  |  +500 vendidos,(55 disponibles),Nuevo  |  +500 vendidos,No disponible,#1683802188,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=8&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,19.507,TIENDA MADU,Nuevo  |  +500 vendidos,(99 disponibles),Nuevo  |  +500 vendidos,No disponible,#1620307424,2024-03-29 00:59:39,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Té Twinings Earl Grey 50 Saquitos ,https://www.mercadolibre.com.ar/te-twinings-earl-grey-50-saquitos/p/MLA19735219#searchVariation=MLA19735219&position=11&search_layout=stack&type=product&tracking_id=20dbb205-a38f-4346-af30-a4e22a932b9a,18.390,AVFX1,Nuevo  |  +5mil vendidos,(25 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1689302384,2024-03-29 00:59:39,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nf Nutrition - Lipocut Quemador Termogenico Inhibidor ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=jqTmpVP7IRbTZfD5zTGJMfmk9kcVCFttAEjnSHF%2BLVAr04iPr2%2FPKBMghhy1moaszt2ZJfvDxffY9bh8L81sCa3vrGpn%2F3GB8LJUh8rMmbaMAcswlB4mlNVuFJwBp22wHArK7E8fvjsBZps%2Fpila75xYDTa0XmwLlPdqka3PgvtI4xdFlChCfVm9MyUm6HR5zkGrgQhYBOzsIL3v1%2BdXuQRWvL1Ke%2FJtqkxsI7XOvq1dolA8Y%2FlcsXFkUIRyG9ORiwVyHG9ccIXDHkcMK6yY%2B7VEsg2BrWtCQTwqRJpxCDkNrgfrh2kwVIcrHQK%2FIwOdN3qOggGGAWOwWMFnce123Q1c%2BrtDg0ppJQg4v6J%2B%2FF7T%2Bs2ti3qxOLn5zw%2FCyixj%2F6N9o%2B6VWgin5%2FitUBIS7Nb%2Fypr2ZK6zLkIABThYpphKmmCJDU2qyPTu4m35pa4TGSfCBDSHXB4%2BzIQJ5d5z9p%2BtHQwwQu4H6zS66yKa2WKPBOXqcmoxnHIZDMIUzMm3YRVeBP3BXRnL5d38vH0bMA0edWaR4T0D5snEYCQpAJWMZGO0PxE8oKXRcxBNeYC5YcMXLBIUbaoTEcs3SzElzgsQjUKjkzBLhNMFdLBGN6hxwo4eMNyqM%2BlHlSLS4mUA2xfJqwIWBcCdgOiLPd4YwPfxo3tzI7HsVLExi%2FVM5%2F8yIjgc8Mz1r2l7gHIQCLJdN%2BN8MJQ4AzVjZpp%2BhTw%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,25.717,NUTRISHOP AR,Nuevo  |  +25 vendidos,(20 disponibles),Nuevo  |  +25 vendidos,No disponible,#1560160450,2024-03-29 00:59:39,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Difusor Saphirus Con Varillas Aromatizador De Ambiente,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2FQCUMKR6h1A5e7rUMrOE7mGEWscltt%2F99FWQQEIoeATEDDUPD%2FDeLcx6NrKleEOwX76tR3t0WR8RoOLp3yfF%2F3vY6I9ATiYrVDW%2BWlQiGj06GC4ZSf4HqJoOXvB3792KIMhnpwFqh8MX2WYbk4dhvtVI9g8%2BnwV02sGhkUIE2jLoVxrtTlNmh0exRSzG3pTcGJQ8de42DOILaDVJGHU2wIxvcm%2BQlHFLl%2BWCltXfqFBtRDl13nBXGD4y0jOLtz%2BuovBmlLqTcruZxbppQ3Er1VHvkjz2uC%2B7OpLywd0pePBhdvMh7hIU%2BXt%2BMktrVta%2FjcSnl8KeDgS99cJ0uIIH733Auw%2BPYy9EoU1gTPr1hWePmWu%2Bhruo6ZYBWYrBEROn2t6orP29SDu0f%2FjKZQT2wXiIPRHeRw8jetuJwfBYJb4P33zDOgdIPB8xQMbBYBlgl3Uq88YICyBq9uqN%2Fslxmu%2FtRoQTAdyl0p%2BM0BCx0f0APc4hMROtxLPQeusbN0hyhcBfNd1B7%2F3wGPbrxogu7UYS4IIkCYVaBxJ3EvzQW9N0Xb0nM9cqKAQW19EU8ipcRwCOoX1ztDAs%2BLxn2V2iJfK5caJmUNXCKOHFz3LYe7mhPtCMCa%2FWs30pZH5APzw13KkoeKhp4%2FralYECttRxFPYCEDswzjV2rE4nMSM8jU4eXW%2BfDJFUZed4OQ5QkopeeyVZBOJyHJUo2Gc4BYoocjwuAQOWLBuqPfCNcswKZQzdeoDNNpWVhjwXMIdVQk8M9JrdVGcGKFqhwGlg%2FvZVhexdbNQ%2BJrhkLSmWEKyI4BAyJp4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,3.204,FRAGANCIAS LALINDA,Nuevo  |  +5mil vendidos,(96 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1395841479,2024-03-29 00:59:39,Industrias y Oficinas,Seguridad Laboral,Limpieza y Sanitización,Aromatizadores y Purificadores,nan
