Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Aceite de girasol Natura botellasin TACC 1.5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-15-l/p/MLA16010049?pdp_filters=category:MLA114008#searchVariation=MLA16010049&position=2&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,3.270,Ecomodico,Nuevo  |  +50mil vendidos,(1579 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1114123456,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Girasol Natura - Botella - 900 mL,https://www.mercadolibre.com.ar/girasol-natura-botella-900-ml/p/MLA16010013?pdp_filters=category:MLA114008#searchVariation=MLA16010013&position=3&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,2.065,Ecomodico,Nuevo  |  +10mil vendidos,(479 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1114093225,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Girasol Plus Cocinero Vitamina E Omega 9 1,5l",https://www.mercadolibre.com.ar/aceite-girasol-plus-cocinero-vitamina-e-omega-9-15l/p/MLA19538642?pdp_filters=category:MLA114008#searchVariation=MLA19538642&position=4&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,3.199,TAP GROCERY,Nuevo  |  +10mil vendidos,(130 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1157686873,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botellasin TACC 5 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botellasin-tacc-5-l/p/MLA16010012?pdp_filters=category:MLA114008#searchVariation=MLA16010012&position=5&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,10.935,Mayorista Masivos,Nuevo  |  +10mil vendidos,(71 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1283575073,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Natura botella3 l ,https://www.mercadolibre.com.ar/aceite-de-girasol-natura-botella3-l/p/MLA16010002?pdp_filters=category:MLA114008#searchVariation=MLA16010002&position=6&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,6.540,Ecomodico,Nuevo  |  +10mil vendidos,(27 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131990047,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite de girasol Lira botella 900 ml,https://www.mercadolibre.com.ar/aceite-de-girasol-lira-botella-900-ml/p/MLA16010038?pdp_filters=category:MLA114008#searchVariation=MLA16010038&position=7&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,2.006,Ecomodico,Nuevo  |  +10mil vendidos,(1137 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1130294110,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
"Aceite Lira Oliva Y Girasol 1,5 Lt",https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-15-lt/p/MLA23689710?pdp_filters=category:MLA114008#searchVariation=MLA23689710&position=8&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,6.321,Ecomodico,Nuevo  |  +1000 vendidos,(270 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372848003,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Natura Girasol Bid. 5l,https://www.mercadolibre.com.ar/aceite-natura-girasol-bid-5l/p/MLA21393491?pdp_filters=category:MLA114008#searchVariation=MLA21393491&position=9&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,12.995,ROXYRO68,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1510666850,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Caja Aceite Girasol Molinos Cañuelas Vitamina E Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1387125576-caja-aceite-girasol-molinos-canuelas-vitamina-e-mejor-precio-_JM#position=26&search_layout=stack&type=item&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,42.312,MEJORPRECIO.COM.AR,Nuevo  |  +500 vendidos,(34 disponibles),Nuevo  |  +500 vendidos,No disponible,#1387125576,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite De Girasol Green Olive - 8 Litros - 1 Unidad,https://www.mercadolibre.com.ar/aceite-de-girasol-green-olive-8-litros-1-unidad/p/MLA19931067?pdp_filters=category:MLA114008#searchVariation=MLA19931067&position=10&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,14.353,GO GREENMARKET,Nuevo  |  +500 vendidos,(9 disponibles),Nuevo  |  +500 vendidos,No disponible,#1268325678,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
Aceite Lira Oliva Y Girasol X 900 Ml,https://www.mercadolibre.com.ar/aceite-lira-oliva-y-girasol-x-900-ml/p/MLA19694445?pdp_filters=category:MLA114008#searchVariation=MLA19694445&position=11&search_layout=stack&type=product&tracking_id=59ba9004-78d8-4732-bb9a-0e122568fc45,4.099,KIGUSTOREARG,Nuevo  |  +1000 vendidos,(30 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1604201484,2024-03-17 21:45:51,Alimentos y Bebidas,Almacén,Aceites y Vinagres,Aceites
