Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Yerba mate Playadito suave 1000g,https://www.mercadolibre.com.ar/yerba-mate-playadito-suave-1000g/p/MLA21017193?pdp_filters=category:MLA409408#searchVariation=MLA21017193&position=1&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,4.749,CAPSULANDIA,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1301692798,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias 500g Sab. Tradicional Original Importada,https://www.mercadolibre.com.ar/yerba-mate-canarias-500g-sab-tradicional-original-importada/p/MLA19957013?pdp_filters=category:MLA409408#searchVariation=MLA19957013&position=2&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,3.654,TIENDANEXT,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1669693184,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias Serena 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-serena-1kg/p/MLA20008630?pdp_filters=category:MLA409408#searchVariation=MLA20008630&position=6&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,8.250,OPEN25HS ,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1355571413,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Canarias sabor tradicional 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-sabor-tradicional-1kg/p/MLA19839481?pdp_filters=category:MLA409408#searchVariation=MLA19839481&position=4&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,6.885,VENTAS MERCADONLINE,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1455090456,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Playadito Suave 500grs.,https://www.mercadolibre.com.ar/yerba-mate-playadito-suave-500grs/p/MLA19991741?pdp_filters=category:MLA409408#searchVariation=MLA19991741&position=3&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,2.955,MAYORISTALA20221121100650,Nuevo  |  +10mil vendidos,(5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1401355667,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Nobleza Gaucha Suave Sin Tacc X 1 Kg,https://www.mercadolibre.com.ar/yerba-mate-nobleza-gaucha-suave-sin-tacc-x-1-kg/p/MLA21239193?pdp_filters=category:MLA409408#searchVariation=MLA21239193&position=45&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,3.262,TAP GROCERY,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1318632308,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Mañanita 4flex 500g,https://www.mercadolibre.com.ar/yerba-mate-mananita-4flex-500g/p/MLA20719063?pdp_filters=category:MLA409408#searchVariation=MLA20719063&position=9&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,2.199,TAP GROCERY,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286462786,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Mañanita 4 Flex Con Palo Sin Tacc 1kg,https://www.mercadolibre.com.ar/yerba-mate-mananita-4-flex-con-palo-sin-tacc-1kg/p/MLA19973281?pdp_filters=category:MLA409408#searchVariation=MLA19973281&position=39&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,4.350,OPEN25HS ,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1685274048,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Kurupí paraguaya menta y boldo 500g,https://www.mercadolibre.com.ar/yerba-mate-kurupi-paraguaya-menta-y-boldo-500g/p/MLA20008348?pdp_filters=category:MLA409408#searchVariation=MLA20008348&position=5&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,4.400,YERBAMATEORGANICA.,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1376025612,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Orgánica Pampa 1/2 Kg. Sabor Bien Suave Y Rica,https://www.mercadolibre.com.ar/yerba-mate-organica-pampa-12-kg-sabor-bien-suave-y-rica/p/MLA28515506?pdp_filters=category:MLA409408#searchVariation=MLA28515506&position=8&search_layout=stack&type=product&tracking_id=6bb20ed1-8bef-4327-b12d-7c3a8bdeb875,4.410,TIENDA ANDALHUE,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1580915642,2024-04-08 15:19:31,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
