Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Café Instantáneo Nescafé® Gold - Frasco X100gr,https://www.mercadolibre.com.ar/cafe-instantaneo-nescafe-gold-frasco-x100gr/p/MLA28567354#searchVariation=MLA28567354&position=8&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,12.796,Ecomodico,Nuevo  |  +5mil vendidos,(218 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1658654866,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Martinez molido tostado tipo italiano fuerte 500g	,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-tipo-italiano-fuerte-500g/p/MLA20026019#searchVariation=MLA20026019&position=9&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,17.900,Cafe Martinez,Nuevo  |  +1000 vendidos,(327 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1293219917,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Molido Tostado Suave 1933 Sin Azúcar 260gr,https://www.mercadolibre.com.ar/cafe-molido-tostado-suave-1933-sin-azucar-260gr/p/MLA23792131#searchVariation=MLA23792131&position=4&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,7.260,Cafe Martinez,Nuevo  |  +1000 vendidos,(174 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1430453106,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Morenita Cafe En Granos Tostado Colombia X 500 Gr,https://www.mercadolibre.com.ar/morenita-cafe-en-granos-tostado-colombia-x-500-gr/p/MLA19958437#searchVariation=MLA19958437&position=3&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,12.640,Morenita,Nuevo  |  +5mil vendidos,(1358 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1443468634,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Cafe Molido Super Cabrales 500gr Tostado,https://www.mercadolibre.com.ar/cafe-molido-super-cabrales-500gr-tostado/p/MLA20026331#searchVariation=MLA20026331&position=6&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,11.990,AVFX1,Nuevo  |  +5mil vendidos,(244 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1698275646,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
La Virginia Cafe Tostado Grano Puro Aroma X 500 Gr,https://www.mercadolibre.com.ar/la-virginia-cafe-tostado-grano-puro-aroma-x-500-gr/p/MLA19944508#searchVariation=MLA19944508&position=27&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,9.538,SUPLEMENTOSNORT,Nuevo  |  +10mil vendidos,(4 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1684570418,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Café Nescafé gold 100gr,https://www.mercadolibre.com.ar/cafe-nescafe-gold-100gr/p/MLA16112959#searchVariation=MLA16112959&position=1&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,14.692,TUPIXIE,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1388091661,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cápsulas Nescafé Dolce Gusto Lungo,https://www.mercadolibre.com.ar/capsulas-nescafe-dolce-gusto-lungo/p/MLA16167699#searchVariation=MLA16167699&position=5&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,11.349,Dolce Gusto,Nuevo  |  +100mil vendidos,(309 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1678555784,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Cafe Tostado Molido Espresso La Virginia 500 G Sin Tacc,https://www.mercadolibre.com.ar/cafe-tostado-molido-espresso-la-virginia-500-g-sin-tacc/p/MLA20732424#searchVariation=MLA20732424&position=7&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,9.400,DISFIT,Nuevo  |  +10mil vendidos,(26 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1418873465,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Dolce Gusto Cortado Espresso Nescafe 16 Capsulas,https://www.mercadolibre.com.ar/dolce-gusto-cortado-espresso-nescafe-16-capsulas/p/MLA19629590#searchVariation=MLA19629590&position=13&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,14.999,GOURMETPAISANO,Nuevo  |  +100mil vendidos,(7 disponibles),Nuevo  |  +100mil vendidos,No disponible,#1718284216,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
"Cafe Nescafé Clásico X 1 Kg, Nestlé, Café Instantáneo",https://www.mercadolibre.com.ar/cafe-nescafe-clasico-x-1-kg-nestle-cafe-instantaneo/p/MLA22834232#searchVariation=MLA22834232&position=16&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,35.950,NUTRISERVICESRL,Nuevo  |  +1000 vendidos,(32 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1372484559,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café Instantáneo
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543#searchVariation=MLA19979543&position=2&search_layout=stack&type=product&tracking_id=f7c82ddb-2598-4994-b201-677b4ce9de50,7.540,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(166 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-04-02 00:19:44,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
