Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Copos Naturales X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-naturales-x-1kg-envios-todo-el-pais/p/MLA25374441?pdp_filters=category:MLA1423#searchVariation=MLA25374441&position=2&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,3.833,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380533991,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=3&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,1.953,GREENANDML,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barras Laddubar Frutos Rojos 30g Raw Vegan S/ Tacc Kosher,https://www.mercadolibre.com.ar/12-barras-laddubar-frutos-rojos-30g-raw-vegan-s-tacc-kosher/p/MLA19846793?pdp_filters=category:MLA1423#searchVariation=MLA19846793&position=4&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,4.969,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1379913545,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
 Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-chocolate-avellanas-y-coco/p/MLA19875119?pdp_filters=category:MLA1423#searchVariation=MLA19875119&position=5&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,12.500,PUNTONUEZ,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1640273046,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=6&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,5.790,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,(+5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Frutillas X 500g -envios A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-frutillas-x-500g-envios-a-todo-el-pais/p/MLA26444831?pdp_filters=category:MLA1423#searchVariation=MLA26444831&position=7&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,3.379,TIENDA-EL PORTUGUÉS,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1384746937,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Vainilla Datiles Mani + 3 Claras 40g,https://www.mercadolibre.com.ar/ki-bar-barrita-proteica-vainilla-datiles-mani-3-claras-40g/p/MLA23024429?pdp_filters=category:MLA1423#searchVariation=MLA23024429&position=8&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,1.399,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1369823337,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereal Baloncitos Chocolatados Granix Bolitas De Chocolate,https://www.mercadolibre.com.ar/cereal-baloncitos-chocolatados-granix-bolitas-de-chocolate/p/MLA19937180?pdp_filters=category:MLA1423#searchVariation=MLA19937180&position=11&search_layout=stack&type=product&tracking_id=b382e27e-a212-46f4-bacb-685e9ebe9803,1.180,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1442907848,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barras Cereal Mix Yogurt Frutilla Light X 20u ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uPmD91gpwjDCZqR0Z%2BGpLGRWnf6a37sQ94Yejir6W8aHMqpz2lf3DKIm71CCOFKW1qkj9doZX9yzOY1F8s%2BbDP89d1uueRONewKctbFKxNGWXRy4P4ROaGDjhoJ6DGKOks%2FTda1PCgg7zhzK2XIiHwEr4fav%2B43%2BWcpFCruKfEOjzPf7%2BZzdnV8rErqsVzGqRKNQjV0AtXsO5AiWkbXn38LQFueoQNxUtuvfrxK1h7wEGsCDUmUtEgqaLbNMLCazCRMr%2BRys2LdkNM%2ByI7chOetTBEWLTKHgtbweQL3WoAasZmvogMvWyJmOU90Bi0Y7E00Lmk2%2FbQz4S0GdneqJzRe0U2u14WerLeA6EEuCkI4aRR6%2BEX0AjoLtCoeiGrasghm5mlXaDOCrWwUJZKPCt9sa7r8h0WEla7CVZ2hvsvQthssrR8GLDUs3S87mfm5TyaRvrk0TwOD9MvUdduJsBeKamxmbkDc7RJTfBDCtuOre8XjNyObYd54NHxMWL4wgmXSZHxzNIG%2FVJcG2zbkyj7VJAPE3USTYgl8gvt3pOLcu5PbwMYf0exiywZ4uy8zMe1AkMArGVVVdWJGKH89nQfaiqnpc2ELx4Wu2EmhiXOMrVVjagGJuUhEhGNHSyTE7cIPoWpGGFS9AT1aFmTKVtKol9Z3MmbrMAOQp7QAnVcB1lTllpRQAKU3DgAlxDXoShaXSfyEs&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,12.000,OPEN25HS ,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1616635136,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos De Maíz Azucarados Granix De 1 Kilo ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=7Cv%2FMPnxBefuO%2BEcwCIDJlMzF1A%2BcT5xRIjXWFChr0dgQfY74X5SSyxcVIXkm3lmC8aSYkEdSGXp2qUhbmdJl%2FJmoD65u8gf3ReK03YNCKQ0K%2BpZjb72ZQjmCfFbiAfjimg9nusKk5GFwUxM62UF%2FnUd4Qq9nB%2FWzzW1Qe1TaAY3kshalHwXBVkDgvorG4e5GZX0YmHth7RVaes1O93wSrx1PEFHGmTmdcZ7fCgrphJE%2FY1fqwI8T2RLP4toCvvU5OgbPqs3V4cR1Tp21EAmLcfF%2FX49TuNyrCphOysjefyNmQCVKPKbFiHKfpFc5lj0M0BIGQMO80B7yY6hsI0Ii0IJO%2BE4KE7QpxDZ6RzU%2B0LOtlt%2BlBT%2FlQMB2TZmvvlGS%2BYS479aTiWUPgZmvN93M61qS6jSwvTn8Pxn%2FeXdPQXe%2BPj%2BgaSWjGnaS1OTn5jpM%2BmFjeETqnykt%2FKxORadVvm8nlEsJJXq1iSFNdAeM47hRGWjYDddiRwH00ejOOxsnFoup7RyAXIj7k4OycniDMUh5FGvAJsZKQ7Z3LB7U7Ox8d50olL8YcqKjFepheNvVWONNRiJGp49Qebq%2F9EG65AxLJlq1KUAH2PSftq2RVFXqcX6I4318RvZqILpurkSMzrxBbTayHEZB4UX0GZCCa1Vid4ZmEeD8YMGuSpnRkY%2FPv0GC%2FDr1OVnIXal%2FCC24V7F6Jc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,4.694,POSITIVA,Nuevo  |  +50 vendidos,(+10 disponibles),Nuevo  |  +50 vendidos,No disponible,#912584716,2024-04-17 14:21:12,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
