Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=1&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(48 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Combo La Virginia Te Negro Clasico 3 Cajas X25 Sobres C/u,https://www.mercadolibre.com.ar/combo-la-virginia-te-negro-clasico-3-cajas-x25-sobres-cu/p/MLA27022950#searchVariation=MLA27022950&position=2&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,1.876,ECOMODICO,Nuevo  |  +100 vendidos,(27 disponibles),Nuevo  |  +100 vendidos,OFERTA DEL DÍA,#1510273240,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Nespresso 4 Capsulas Recargables Cafe Caffettino Ret.,https://www.mercadolibre.com.ar/nespresso-4-capsulas-recargables-cafe-caffettino-ret/p/MLA23532308#searchVariation=MLA23532308&position=4&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,8.349,LAPS-TU,Nuevo  |  +10mil vendidos,(10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1372437569,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=35&search_layout=stack&type=item&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(532 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-26 17:50:56,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=3&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,10.400,Soy tu farmacia,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1290994547,2024-01-26 17:50:56,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=5&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(18 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-01-26 17:50:56,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Ripped X Ena Sport Quemador De Grasas - Descenso De Peso Sabor Sin Sabor,https://www.mercadolibre.com.ar/ripped-x-ena-sport-quemador-de-grasas-descenso-de-peso-sabor-sin-sabor/p/MLA19544985#searchVariation=MLA19544985&position=7&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,7.369,TECNOFAST_,Nuevo  |  +10mil vendidos,(3 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1470397762,2024-01-26 17:50:56,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Pump V8 Pre Workout Star Nutrition 285 Gr Cafeína Taurina Sabor Grape,https://www.mercadolibre.com.ar/pump-v8-pre-workout-star-nutrition-285-gr-cafeina-taurina-sabor-grape/p/MLA24200541#searchVariation=MLA24200541&position=8&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,18.135,STIDIGITAL.,Nuevo  |  +500 vendidos,(58 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1514812022,2024-01-26 17:50:56,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=XTP6WL4bi97M4jy3hR105sWnqY0kgIupEV48VHFIkClbICIqOJx9T7%2FOzJbe71wSfrxgQu9bL77LZZfi9D2H9oWachMn52CRHS6N%2Fur6%2BR0w2oA1sKyytOWGK%2F0klgqbh4X%2BFn3HUic94ggYvMHnoHzmqrQ9kcZpShfek0v7CNkJuewt9O5MhqpOmnINj%2F4nKRBIW6ZzCI3bQ2WbytgfA3FkqGDoEsKtL3OxXXS%2FHTCD5UB1wKwPUUGVmvyJNFhpp8rsugCKC725w1HxA2%2Bq4NpXYnBHq%2B0wOn3PeV1hMKP2TuLmm9eEu68rHbcw33j7Kd%2FJPtiIbF8l%2FrNiQQ%2Bnb2m%2B2KZu5FYuX1sj0zcLRj4DcEJ6P9Y73zwIkJtoDEGADOpcM30oXBjmT%2B96ouBubYUba9dY%2Bb4wschcDPO1iJtLmP6yWbz8U5VZIFqSl%2BIFKBXpuVjbEnsYgQrwu47uLeWoKpcXzfCqtRx7BOVu7Wicq4wGEe7MYOAI8U71LpYvfdMGiZ8cb84WtuwMlAoa%2F9XqKfya2Vxm11blO%2BbMGmDXJ%2Fz5ZAydVQ4B6aq0xeF%2BqJTVBoGiGN0TehJlffiBDYuj%2FlqiZQQABdUt%2BZjNh405Z7cwC8vApZ4SnEP9rkQag9louQXjf2k%2F%2FZ%2FW3zYqxwhcMmsyZY%2FiOZR6r%2FJzViA1dZg7ET3h8ff8d2gZwLvQFqTrOiZ2FhrZmr4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,36.220,SIR NEKO,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#918534304,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Inti Zen Collection Nueva Caja Deco - Elegi Tu Preferida!,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=shEs0%2B177EO5ZC%2Ft0CfCuFfQhuGfiuvPFT7xo5P9j6T7ITRL5wRXfgK23YtG3TWaVRbAEcnt1%2FTt5YqgLSsclxBLPs6PvPWjJGha3aX7gqRVrkVJlHL%2BDqSwHBSr8qATvrJYVdRgRYdQgquonUwCtoq1nwKK3JTncFU3p7g%2Fyo9gUH%2BoMJ8moFmkwkSGFB9r5JoFO9cgHTNxKk8U8Wqi1M2ijSvxMhqJNkQLoeD5d7OsINFr43L%2F0U4wCaw7CCuQrR9cSmDp%2BWs4Xmmtbnb%2BlWaFKNIrsQxrFbTNSPsDYPxoXyLkpQrUsfCVw6QxaXr%2BHCF9L69A%2BPr1fE5BRAXEI%2BKHi6Bgv2BCQaluMWiwciO%2Fd5Je9HLP2ibhN2l1FKK4YL6S6k4aM4%2Bmqu1b9bhOKHNWsfNm872c3VvT6E8z%2F5Gz6NxUuQMUd%2FSPe0yLUoZdb%2FYxFxjt%2BZ1nN9Kh45dy7oXvfDFtj0Z3fsRGlXqcaQdp2WEF89xVTdYgLmfEb1A9tMNEdAC9uxoXWqciovovOdBp63ZirWDdXmhe6S4URRL%2FUUtLUe0wKrCSz1Og3IH%2BYAEcjJTkvwCAAoljHfNy126iIhzQt2rEuDCUoZY4we48EtO0A5vsBGn90FwjoaBvl5%2BFVxsZKiTcmWU3yho28ehPD1R%2BQpSKDIx12OAFFCbnyyUUV3qclMfgp9erwBO3pmiErfTNwZhAEwCm98Ks8Zxbwbi10SVObyyCF9PsJbDj2WIN8iqleFBIoAOP1fo81n933xXpy1XDFZ0OI4%2F7%2FZgM6AwapBZ9RfMvlj96Jd9J%2Bxo3TLtY&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.745,TIENDA.ANDALHUE,Nuevo  |  +500 vendidos,(24 disponibles),Nuevo  |  +500 vendidos,No disponible,#1299074314,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Te Infusiones Flor Jamaica Premium Kaia Botanicos,https://www.mercadolibre.com.ar/hibiscus-te-infusiones-flor-jamaica-premium-kaia-botanicos/p/MLA27830865#searchVariation=MLA27830865&position=6&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,2.070,SAWER.DISTRIBUIDORA,Nuevo  |  +100 vendidos,(1389 disponibles),Nuevo  |  +100 vendidos,No disponible,#1590700068,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=36&search_layout=stack&type=item&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,6.800,TIENDA-SANA,Nuevo  |  +1000 vendidos,(19 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Jengibre Heredia X 25 Saquitos,https://www.mercadolibre.com.ar/te-jengibre-heredia-x-25-saquitos/p/MLA19775507#searchVariation=MLA19775507&position=14&search_layout=stack&type=product&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,2.443,GREENANDML,Nuevo  |  +1000 vendidos,(87 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360962220,2024-01-26 17:50:56,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Bolso Matero Matera Un Buen Mate Porta Mate Termo Original  ,https://articulo.mercadolibre.com.ar/MLA-1198279849-bolso-matero-matera-un-buen-mate-porta-mate-termo-original-_JM#position=37&search_layout=stack&type=item&tracking_id=472f9e0e-df78-42f9-a273-6f2817a17db9,9.341,TIENDA MADU,Nuevo  |  +1000 vendidos,(175 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1198279849,2024-01-26 17:50:56,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
