Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Mini Oreo Chica,https://www.mercadolibre.com.ar/mini-oreo-chica/p/MLA16175918?pdp_filters=category:MLA1423#searchVariation=MLA16175918&position=4&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,486,No disponible,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1131395643,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=5&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,771,No disponible,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletita Cachafaz Integrales  harina integral y algarroba 225 g,https://www.mercadolibre.com.ar/galletita-cachafaz-integrales-harina-integral-y-algarroba-225g/p/MLA16175889?pdp_filters=category:MLA1423#searchVariation=MLA16175889&position=2&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,1.910,No disponible,Nuevo  |  +10mil vendidos,(+5 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1663521858,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Pitusas Mousse De Chocolate Mini Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pitusas-mousse-de-chocolate-mini-galletas-dulces/p/MLA26280673?pdp_filters=category:MLA1423#searchVariation=MLA26280673&position=3&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,745,No disponible,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384208013,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=7&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,1.339,No disponible,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Pitusas Chocolate Mini Galletas Dulces Rellenas,https://www.mercadolibre.com.ar/galletitas-pitusas-chocolate-mini-galletas-dulces-rellenas/p/MLA25871962?pdp_filters=category:MLA1423#searchVariation=MLA25871962&position=6&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,745,No disponible,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1469931860,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Fibra Diet Nature Sin Azucar Gullon X 170 Gr,https://www.mercadolibre.com.ar/galletitas-fibra-diet-nature-sin-azucar-gullon-x-170-gr/p/MLA21697480?pdp_filters=category:MLA1423#searchVariation=MLA21697480&position=1&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,3.200,No disponible,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1394299565,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Porteñitas Galletitas Dulces Bagley 139 Gr,https://www.mercadolibre.com.ar/portenitas-galletitas-dulces-bagley-139-gr/p/MLA19805135?pdp_filters=category:MLA1423#searchVariation=MLA19805135&position=14&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,970,No disponible,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1644486474,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletas Prestigio Chocolate Relleno Coco Nestle 140g Brasil,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uVoCjFUbjpHthR3YN4SG8Eau1kbgCsn4bR7sJN%2Fw74Eyl5gLelj6U3LzMPNdt92uLw4sxNToSRga9xMYmegREYTwlbtEv1q70h7YPiO3QG3We50651yG%2B8eWp2UkijPVkP8%2FBeA5tqXxwTMt1nf80RR1lE7tR2hbK0i3HVUL320YMqOZAg2CUFb0aiLH9MGdjU%2FJh%2BtL4SONEilDNQ1zpfvYsMrMsqPxIGUL7VrWnaTfde6tTwo1tsR68ROSR3cRYl6g2P8pOwa688QZA2v%2Bwr7KI34eBnSUlVNXTXsl8gl8PxLRDhgxMUpwXT8PFIzZVKWec2%2BxpJMWFCLcyOLyAMq18t56zaylJokK26hxCOifRsnZgjd9yb30CbEzL8nGlw2feBXdCI7j2OpXb%2B0kPrA3Y3FXRE8AEbdt9lO3pTKKve3nqM9MnGx2Z2thDrD4eEwfePpUPjfoFFWF%2FTp3Yp5PspLn2rMS33hWpmUpOuEa8OX6SGbAH%2FNQEVStEviCbtki3Uruw9Ei99MS2opk3fZ5FqmxO5MZJ0iaG%2Bifh6gHoGrNmacMEwP7PdDqdQwz9iq95%2B2CBzes5sgSX203FIux7NxRzgbPN0NbjcrRAaFoDQUdhieLRMm73hJoVI5yO5j2ExXN%2Bjg2xZSDbY1OsZNnGtIsUgr992hu8DDM0o8Du2nMsoIL00rK2c3qiRNDbMg5YQa%2BW5lOqwG9xCfl9n4yW4%2F2&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,6.331,No disponible,Nuevo  |  +25 vendidos,(+10 disponibles),Nuevo  |  +25 vendidos,No disponible,#1412583595,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Moça Nestle 140g Leche Condensada Import Brasil,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=vxO3itDGwrH5YYV6Nzw2hXm7ySJKssndYs5GSJAWzTCaWMIv2qO0t8Zu9GXGtsfHFQYZY6lFt6nZ3%2FUMTm6xmNubYJz%2BjOaiX8PQEHtU7pOA8al6%2BUK%2B2ZGZb20dPnDMZUH1ur9Lfb255U%2Bw%2BQWWbx8H%2BLegL%2FNN9utbDq88NubCA49MPH%2BfIHrlJcmnmNRMfKe58NV5UkUCPCiKQNKbbEbcB9diNrKP8QaPzvoVdmibt1R%2F%2FfMpHW5fHLZAxXZeSrYnUjEu0MyzZPKf0y%2FXwRKoAhgsR5ANshwybF%2FrlA%2BEhYsRE%2F4eCywIbACr%2FPP2owjPtx6lVvabNEsmGHkMiHwn%2BgAUdjaKVr2bYAJs1Ea6YrsJQCfboMTX186NHajWljxY2PN4dAMXI33l9koFV4EJM7IeoaZfE1q36O0eH9r%2FRyTOFBmmaEzhI5yyAwXtlmeyf80ncWCruo20zCUirwvz8zB1wvJY2OHDHFk9WOn8FwFBDTsplBJNOxo4fyYzFZFHlM9dOQkcLxIF91dgknSAsjy%2BkK2n2ym7oA8Ddr9%2BoMRRTt8n3DSjCAX3Vr5VOEJlfeiIubA%2BHWxpRSwMFZznanJv%2F6lptKjUiUBk9z4XhYXBqcGesQyqUgwlPb17W9iI2sUOmN0DaEU9Rvjsc4qoryGzRTD4E4do2PCOiy1xZKMwIEgazGsah5EG7DQAeAeIc%2BI254F5TMgWnTPGW3by8j8%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,5.224,No disponible,Nuevo  |  +25 vendidos,(+20 disponibles),Nuevo  |  +25 vendidos,No disponible,#1412574443,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Galletitas Celosas Tradicionales Semibañadas Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-celosas-tradicionales-semibanadas-galletas-dulces/p/MLA21237455?pdp_filters=category:MLA1423#searchVariation=MLA21237455&position=16&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,1.635,No disponible,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1328791861,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Caja Milka Oreo Bombon pack x 13 unidades - 247g,https://www.mercadolibre.com.ar/caja-milka-oreo-bombon-pack-x-13-unidades-247g/p/MLA20028578?pdp_filters=category:MLA1423#searchVariation=MLA20028578&position=12&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,4.509,No disponible,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1420453083,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,
Galletitas Mini Pitusas Rello De Limon X160 Grs Parnor,https://www.mercadolibre.com.ar/galletitas-mini-pitusas-rello-de-limon-x160-grs-parnor/p/MLA20003451?pdp_filters=category:MLA1423#searchVariation=MLA20003451&position=28&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,745,No disponible,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1281066912,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Granix Frutigran chips de chocolate 255g,https://www.mercadolibre.com.ar/granix-frutigran-chips-de-chocolate-255g/p/MLA19849715?pdp_filters=category:MLA1423#searchVariation=MLA19849715&position=22&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,1.623,No disponible,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1411480149,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
3 Cajas Galletas De La Fortuna X 12 Unidades C/u,https://www.mercadolibre.com.ar/3-cajas-galletas-de-la-fortuna-x-12-unidades-cu/p/MLA21830687?pdp_filters=category:MLA1423#searchVariation=MLA21830687&position=24&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,4.200,No disponible,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1363214810,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
Tostadas de Arroz Molinos Del Bosque Clasicas sabor original sin TACC 150 g,https://www.mercadolibre.com.ar/tostadas-de-arroz-molinos-del-bosque-clasicas-sabor-original-sin-tacc-150g/p/MLA16176351?pdp_filters=category:MLA1423#searchVariation=MLA16176351&position=18&search_layout=stack&type=product&tracking_id=892c7493-4b6b-4e78-8e2f-50429be5ac20,1.859,No disponible,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1151534762,2024-06-04 17:12:23,Alimentos y Bebidas,Almacén,Galletitas,nan,
