Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=2&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,1.953,GREENANDML,Nuevo  |  +1000 vendidos,(94 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Display Vegana Laddu Bar Brownie 30 G X 12 U,https://www.mercadolibre.com.ar/barra-display-vegana-laddu-bar-brownie-30-g-x-12-u/p/MLA21213464?pdp_filters=category:MLA1423#searchVariation=MLA21213464&position=1&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,5.230,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(165 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1451931526,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Cereales Quaker Honey Nut Oats X 190 Gr Desayuno Merienda,https://www.mercadolibre.com.ar/cereales-quaker-honey-nut-oats-x-190-gr-desayuno-merienda/p/MLA19957869?pdp_filters=category:MLA1423#searchVariation=MLA19957869&position=4&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,3.885,PepsiCo,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1282862986,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=5&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,5.590,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,(30 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Aritos Frutados X 1kg - Envíos A Todo El País,https://www.mercadolibre.com.ar/aritos-frutados-x-1kg-envios-a-todo-el-pais/p/MLA25677572?pdp_filters=category:MLA1423#searchVariation=MLA25677572&position=6&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,4.190,ALIMENTOS FUENTES,Nuevo  |  +1000 vendidos,(72 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1399289265,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
 Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-chocolate-avellanas-y-coco/p/MLA19875119?pdp_filters=category:MLA1423#searchVariation=MLA19875119&position=7&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,11.600,PUNTONUEZ,Nuevo  |  +10mil vendidos,(76 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1640273046,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Galletita Con Cereal Integral Clasica Cerealitas 212g,https://www.mercadolibre.com.ar/galletita-con-cereal-integral-clasica-cerealitas-212g/p/MLA29542564?pdp_filters=category:MLA1423#searchVariation=MLA29542564&position=3&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,1.116,ARTICULOS MOHE,Nuevo  |  +500 vendidos,(153 disponibles),Nuevo  |  +500 vendidos,No disponible,#1635324446,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Galletitas,
Almohaditas Doble Salvado X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-doble-salvado-x-1kg-s-a-todo-el-pais/p/MLA27047200?pdp_filters=category:MLA1423#searchVariation=MLA27047200&position=12&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,3.985,TIENDA-EL PORTUGUÉS,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1388633865,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Vainilla Datiles Mani + 3 Claras 40g,https://www.mercadolibre.com.ar/ki-bar-barrita-proteica-vainilla-datiles-mani-3-claras-40g/p/MLA23024429?pdp_filters=category:MLA1423#searchVariation=MLA23024429&position=9&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,1.299,CAPSULANDIA,Nuevo  |  +1000 vendidos,(273 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1369823337,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Frutillas X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-frutillas-x-1kg-s-a-todo-el-pais/p/MLA26444837?pdp_filters=category:MLA1423#searchVariation=MLA26444837&position=11&search_layout=stack&type=product&tracking_id=c57e125c-8857-42e9-b125-fd86a378af7c,5.450,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(44 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1394247307,2024-03-17 22:11:03,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
