Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Cellier 2lt,https://www.mercadolibre.com.ar/agua-cellier-2lt/p/MLA19737997?pdp_filters=category:MLA413907#searchVariation=MLA19737997&position=2&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,821,Mayorista Masivos,Nuevo  |  +5mil vendidos,(4 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1249318883,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Nestlé Pureza Vital  sin gas   bidón  6.3 L  ,https://www.mercadolibre.com.ar/agua-mineral-nestle-pureza-vital-sin-gas-bidon-63-l/p/MLA16247027?pdp_filters=category:MLA413907#searchVariation=MLA16247027&position=4&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,2.490,Cervecería y Maltería Quilmes,Nuevo  |  +1000 vendidos,(41 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1658709066,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Sierra De Los Padres Mineral Sin Gas Botellon 6,25 L",https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-mineral-sin-gas-botellon-625-l/p/MLA26525770?pdp_filters=category:MLA413907#searchVariation=MLA26525770&position=6&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,2.841,Mayorista Masivos,Nuevo  |  +100 vendidos,(19 disponibles),Nuevo  |  +100 vendidos,No disponible,#1482856460,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
 SLVDR agua mineral con gas en lata X12 unidades,https://www.mercadolibre.com.ar/slvdr-agua-mineral-con-gas-en-lata-x12-unidades/p/MLA20042438?pdp_filters=category:MLA413907#searchVariation=MLA20042438&position=11&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,9.500,SABORES LA LUCINDA,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,No disponible,#1679470992,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar+ Defense 750ml X1,https://www.mercadolibre.com.ar/agua-mineral-glaciar-defense-750ml-x1/p/MLA29666966?pdp_filters=category:MLA413907#searchVariation=MLA29666966&position=14&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,1.175,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(37 disponibles),Nuevo  |  +100 vendidos,No disponible,#1413967165,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Soda Sierra De Los Padres Sifón X  1,75 Litros",https://www.mercadolibre.com.ar/soda-sierra-de-los-padres-sifon-x-175-litros/p/MLA19737990?pdp_filters=category:MLA413907#searchVariation=MLA19737990&position=17&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,1.537,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(4812 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397225087,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   botella  1.5 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-botella-15-l/p/MLA16168877?pdp_filters=category:MLA413907#searchVariation=MLA16168877&position=1&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,1.229,ZETTA BEBIDAS,Nuevo  |  +5mil vendidos,(279 disponibles),Nuevo  |  +5mil vendidos,No disponible,#927110757,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack 12 Botellas 600 Cc,https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-pack-12-botellas-600-cc/p/MLA19737994?pdp_filters=category:MLA413907#searchVariation=MLA19737994&position=5&search_layout=stack&type=product&tracking_id=07e5303d-f706-443c-b29e-b104fb474fd4,5.523,FULL 7X24,Nuevo  |  +5mil vendidos,(291 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1368027825,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Soda En Sifon 500cc Sifoncito Pack X16 500cc,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=F%2BnRANdDfLQ0WhptrjTm%2BAD04qgSjBRooYmJ6ctwUSeHVwppGK6Mtdmi8ksMFIFH5cNGBBg5ksSKTJWqm0wYZ%2B1v2rzn9Nt6CXyvJmZ7BrZxqWQFfaCRDPYfixecN4b4FyUEBDsT6LajoX8CAGacgwDKm1shg9gDIvuc9%2BkDfIwbNDKAOqdBy1a%2FWtEPw7mAZxAJ6F6jkGrFFJVIQXOTr5qcvTjoUQXBbuzUdGM7k5Tact335Zy4rah17665iBmTn5pD4Hpln8bo8UkQofoxbPV1s8ao2JY9N3hyJ1oxdNvrxU8B8kh6hmkj3TU1nuSdQGAi4pryygBNL%2FTIyPr9b67EvxK9qGceeYc74KfhIaxbdNlbRtfuHNYMCLFWLuPBRF5oviPetkHgbiVKACbXHwhUW5Y%2BfCQF6Cv2b%2FWu%2BL4THCIbnhYlZNsw7DcRcK8Y9OL5oMlt4VANbtYllRRtMNnn9wTZ0jKLzHQRELSMcKwP8%2FIcmISCdGPY3O5V9wMCCoTrJMXrtdbN%2Bnh0oRX4VEOnhDEeoCDTNqxVXfyKmiXs9HvnHIcafWdWI4lSPdnsZxiFwE8STlKgY2M6purKq9zU4tJqErnX%2FVi2UjVK0TQ8JrL7KdOU7MNiy5HeOMnjgYlGryBy%2Fq4tkkJrhg6P3XO6JIVwwkgILNkFdaIjN2HQ2PFNAMAouob%2BvBifRXsPboO2tpwh&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,29.599,FIKAARTEBOTANICO,Nuevo  |  +25 vendidos,(66 disponibles),Nuevo  |  +25 vendidos,No disponible,#1381680425,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Eco De Los Andes - Sin Gas - 6 Botellas X 850ml,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ZA2teshWWiTshHIGLOKqWPWFyexXNwXXc9V%2BO8NRhWs4EZye%2FdyP0G01%2FxQuljBT3v2jtwgcoPF8PiPUbKjSonE1buAEU9hEazL8odw6Qj5eEtGffxp7NBciFbEolU5WqzKKzP0vtQWhEpGHYU3CVz0UK%2FLrnkJQBYf0ilaTQmmHZLKGzRlTEsJj7fSVF4ELoS8HJ4beXoyv3afIm9tPrK%2FDELR1O7QTHlgt9zZ2CxFBDTdXby5lt2mZFaa%2BvvBfu4pVAjMbo3ke8HtlSIE7LZMLB7EQpRNG16JiBc054suy%2B04voJUKGoe6IyrQZaVJHRPj52%2B3wI3JGWhrIisTCGWRybgfnO4Sqkde0OMmijewzh%2FKC0nC78KASKWjom16q2NXEHDNuBrFrwUZ1TcOE%2FbPRSg6G7WquPOZMgvA8NoCfL8SNSkjAKe%2FHDeLdl8A64E%2BpPOmo3MljEX8zitjOvP0gZQgKb50WTxOIOfXmGJD9r12ajZNytrFDB05IeDMMYciCq%2FzAjKU5h6BqDMT%2ByL%2F%2BI%2BM1ygkeXxaIFKMd2ZHGkDx1WtiXEsllRmh0ioGB1%2BmX56NkdNkcEA62DCmbjrGBeg1Lo1AjTfMkVj9upPUlDSeUWGI0VF46MoyYZ9givGwcOhizUVjpNgzI6LVGPipDj7f8ryF5ZKKfbH3Tr2%2ByWI%2F85tmRylFVHYpzzmG5Wn0LVMf1268nd%2FYoIxryetXh%2FE%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,7.804,Cervecería y Maltería Quilmes,Nuevo  |  +5 vendidos,(82 disponibles),Nuevo  |  +5 vendidos,No disponible,#1398616515,2024-04-01 00:34:57,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
