Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Yerba mate Playadito suave 1000g,https://www.mercadolibre.com.ar/yerba-mate-playadito-suave-1000g/p/MLA21017193?pdp_filters=category:MLA409408#searchVariation=MLA21017193&position=1&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,3.699,TGWSTORE,Nuevo  |  +50mil vendidos,(1984 disponibles),Nuevo  |  +50mil vendidos,OFERTA DEL DÍA,#1301673208,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Kurupí paraguaya menta y boldo 500g,https://www.mercadolibre.com.ar/yerba-mate-kurupi-paraguaya-menta-y-boldo-500g/p/MLA20008348?pdp_filters=category:MLA409408#searchVariation=MLA20008348&position=2&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,3.599,TGWSTORE,Nuevo  |  +10mil vendidos,(607 disponibles),Nuevo  |  +10mil vendidos,OFERTA DEL DÍA,#1283532174,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Nobleza Gaucha Suave Sin Tacc X 1 Kg,https://www.mercadolibre.com.ar/yerba-mate-nobleza-gaucha-suave-sin-tacc-x-1-kg/p/MLA21239193?pdp_filters=category:MLA409408#searchVariation=MLA21239193&position=5&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,2.377,TAP GROCERY,Nuevo  |  +10mil vendidos,(310 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1318632308,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias sabor tradicional 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-sabor-tradicional-1kg/p/MLA19839481?pdp_filters=category:MLA409408#searchVariation=MLA19839481&position=3&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,6.790,PAPUS SERGIO,Nuevo  |  +50mil vendidos,(944 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1396821339,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate De Campo La Merced 500g C/ Palo Original Sin Tacc,https://www.mercadolibre.com.ar/yerba-mate-de-campo-la-merced-500g-c-palo-original-sin-tacc/p/MLA19956928?pdp_filters=category:MLA409408#searchVariation=MLA19956928&position=4&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,2.810,TAP GROCERY,Nuevo  |  +50mil vendidos,(202 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1280860216,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Grapia Milenaria 1 Kg. Estacionamiento Natural,https://www.mercadolibre.com.ar/yerba-mate-grapia-milenaria-1-kg-estacionamiento-natural/p/MLA21361701?pdp_filters=category:MLA409408#searchVariation=MLA21361701&position=6&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,4.370,Alma Nativa,Nuevo  |  +5mil vendidos,(411 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1324550609,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba mate Canarias Serena 1kg,https://www.mercadolibre.com.ar/yerba-mate-canarias-serena-1kg/p/MLA20008630?pdp_filters=category:MLA409408#searchVariation=MLA20008630&position=7&search_layout=stack&type=product&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,7.695,OPEN25HS ML,Nuevo  |  +5mil vendidos,(274 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1355571413,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Tradicional Tucanguá 1kg. Suave Y Natural,https://articulo.mercadolibre.com.ar/MLA-710073058-yerba-mate-tradicional-tucangua-1kg-suave-y-natural-_JM#position=48&search_layout=stack&type=item&tracking_id=dc87fcf7-ffe0-4ebe-8987-85ab99316c52,3.375,TIENDA.ANDALHUE,Nuevo  |  +5mil vendidos,(354 disponibles),Nuevo  |  +5mil vendidos,No disponible,#710073058,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Ajedrez Canchada Con Palo Agroecológica X 10kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=nsTe3rfHk227xJqhF8fhgsRDoXsrWmbQOt42IW7Skcj%2Fr%2FFV2u0wTntlXoidz%2F8V3Ul3ORaXVejk2GJbetbmzo5awkudKt9P2I6exQl8SPmv2ejIztbw21DrPpu1FtBnOencJE%2FbU8QiXSzJV1l8gkCBflKb8jolLEKbmppP27UXgONmHyCkLnfyBIBWbdQH5tDM4uCfLsskOjhyf66h8KtjD0HtwtFVvuwJL8Rc3X7VsYuQfAH0Em2lcyV2kLVcnv%2FIEPE%2BADzT8OpuUsxiQXQKdhFxBtMl0N8x0vsyfljxIwGYvCezVC55%2F%2BH5IcdRGaq5M6avFssL6z1lpvgmN%2FZjS0AXuxJGpLsT%2BHt9TkSOUR8kyAedgAmgYRav3Tt%2BNcCsIQxTF9EkCifN1aFUpKhUwZgbrIJOaC3JALD5jpLsmnzrklqxsX1SyffTw2bo%2BmfW1rkRKZXbnecKN2w0lnPCtsD6ovovHW%2FFQ38RJgBHM5VTwCFjLML%2BeUTQ20cc9Q4qJDWUX2Wp5iPJEO%2FtfzaDQ%2BXy0lh8NHuMazGyMlYcrZc15EjsXNDjvO9WlIHGOpNN%2Fr8ccS%2B%2BlNOQ3%2B1qR3WgdxxwiuI%2FI5KcziVCj2R0VH5q%2FLoi5%2F21Nr%2FvPaBPESnD7nJ2f%2FK2OccX%2FLx4dyZlLdmYpD6t%2FKPEzjbNBenM%2BSQj68RSlZdnnEti4zKUq3Zv2lC94T4Ho55%2B6%2BNeAotpEA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,41.950,YERBAS CAMPECHANAS,Nuevo  |  +100 vendidos,(8 disponibles),Nuevo  |  +100 vendidos,No disponible,#1124908627,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
Yerba Mate Titrayjú Tradicional Canchada 10kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=uQWDpazLSHSNS%2F1B7XxH%2Fqy%2Bz3v84LIynviG7kDaAtuBRMzlNf9iJ4mfWUx7MDTBjtV6R3rgdr05Pay7wUE5sggoZKJrf%2BIguL9e%2FYZ%2FhBDzaU%2BijLBHg%2Fhg2ClJy79il9acFj2wLd73tBFCPh2OS87hyOL4YL1aLP6i%2FAwV47Sy3yqsCLOIk4gxVtHu0ErQlMoHrlFuYYzKaHcQCHhXmAsOl3%2FmhTh4GxScffqilH9UEiTYUSjtuvj%2FZYAe2JV6TgsWoVs37ooJAyr5kQHn2DUSXojrgQJERJjUUc%2F7%2Fe93UpNSo8jWG83D6FFpC3PPdObwlmfGMCQkxW24zi%2BFD7R25BOpJvGfFoQimoZICyKQty0%2BKOM1LkgiWHrkX7DRv3S%2B%2Fj3qNXn228bIyMLGf2BXQneu2yzYB3npypl4xz2L9rB7GAghg6SUPKKUmooiAYCFLVl%2FULbSkxsacdmqEJJ%2BPcCbFslGfF0sPAPoxmjB4MtqXQaLaU4WD1jdD7Dw%2FCrWgXLUkrAklJM6u6qpdWNDfqBAqFEwgr3iE2AZvUt3FV0ve9uP8EeHdqi07G2tvxbU68KL%2FVZ5DrH2PeOjwiqWSsAtiOhGDQY%2FJYCmrAgIAUKgC0Ur%2B%2FbU3LCvRZEX7ZzOo7daqYBJUzKLjNQlhHO1VgkFApwezU98MpiCmBmgIWfjp8tmQyuGktdmjADifVt2IxIKfHgQJg4%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,64.990,YERBAS CAMPECHANAS,Nuevo  |  +50 vendidos,No disponible,Nuevo  |  +50 vendidos,No disponible,#1118944381,2024-01-27 20:28:34,Alimentos y Bebidas,Almacén,Infusiones,Yerba Mate
