Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Copos Naturales X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-naturales-x-1kg-envios-todo-el-pais/p/MLA25374441?pdp_filters=category:MLA1423#searchVariation=MLA25374441&position=2&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,4.035,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380533991,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=1&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,1.953,GREENANDML,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Vainilla Datiles Mani + 3 Claras 40g,https://www.mercadolibre.com.ar/ki-bar-barrita-proteica-vainilla-datiles-mani-3-claras-40g/p/MLA23024429?pdp_filters=category:MLA1423#searchVariation=MLA23024429&position=4&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,1.399,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1369823337,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
 Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,https://www.mercadolibre.com.ar/muecas-caja-x16-barritas-cereal-chocolate-avellanas-y-coco/p/MLA19875119?pdp_filters=category:MLA1423#searchVariation=MLA19875119&position=6&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,12.500,PUNTONUEZ,Nuevo  |  +10mil vendidos,(+10 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1640273046,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=3&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,5.790,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Frutillas X 500g -envios A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-frutillas-x-500g-envios-a-todo-el-pais/p/MLA26444831?pdp_filters=category:MLA1423#searchVariation=MLA26444831&position=7&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,3.557,TIENDA-EL PORTUGUÉS,Nuevo  |  +500 vendidos,(+10 disponibles),Nuevo  |  +500 vendidos,No disponible,#1384746937,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barra Display Vegana Laddu Bar Brownie 30 G X 12 U,https://www.mercadolibre.com.ar/barra-display-vegana-laddu-bar-brownie-30-g-x-12-u/p/MLA21213464?pdp_filters=category:MLA1423#searchVariation=MLA21213464&position=18&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,5.120,NUTRAVIDAMDP,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1742208558,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Arroz Yamaní Pop Yin Yang Orgánico Sin Tacc 80g,https://www.mercadolibre.com.ar/arroz-yamani-pop-yin-yang-organico-sin-tacc-80g/p/MLA26444834?pdp_filters=category:MLA1423#searchVariation=MLA26444834&position=8&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,578,PLANTMARKET,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384788535,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barras Cereal Mix Yogurt Frutilla Light X 20u ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=nkWKVUgWCe3ruFMbiq0ue%2FYZZoWl%2FpShfR%2BMF8JiPdXK3Yph%2Fp9oUbTKfM6FQc%2FsLOtV1H8PLl8OfrHMvgzyb7xsm%2BSR%2FGuplsV7peHkOAHJYBX4Ly3CuwHlh%2BUtiH1mHnYNO021%2FYKHa4A4jBCmqBcP8DoBlmyV7A4VuFUIFu1YQ887%2FmShQIdtDEhw3EnEmK%2Ft21wvXeGoeEqeP%2Fx69ubrAX%2BZYRqrf52Fp7FTjN%2B7PFQWg9y8zjmYkQcXqruNgS7eBDL%2Bw2GR2XAM4EXKST%2B%2FirmhP9UX5YHb0QNkMQdotkL0Bztusa1GkEbxvkan1vncCjrTaip9b6WH5jWVRtmYj1ERI8muMqmT0Yh0RwshNoXQJ%2BcpyZhTHokkgXwrt5pJ5m91oIBVb5isH1EaHIMW0%2FthQ%2FFnG0zQS5bEH3PLUvLbXJKhRzrcNQ3AUUkoKzmmHEFIU8biguwYcDlKUGEawCTRGvwF78g68kf1ZRy1ajOgz04i9nv%2Bst9zp6UyqXtoqQrz32B781xyekytmV6RpepIDVDrbjl%2BtcgUOBRdV6doHnfOfeYAMsTB4WG9CqSHhDYmXUK9XTySAbVzJ1xBoEQq8o1ZONI4lVJIiFd5va0JIqQpEMjch7F8owJedcGbb%2BtutMU61otmJbNVY1tyZwkey%2BCpKy2qxBMnhGY5%2B93%2B9aHgkqdasHY8G0EXSrXyF8G90A%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,12.000,OPEN25HS ,Nuevo  |  +100 vendidos,(3 disponibles),Nuevo  |  +100 vendidos,No disponible,#1616635136,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos De Maiz Sin Azucar X Kg,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=A0LD37xnVB9LCaURT2v2AwvFyxy610OGMRXBt9P1wq5DLPomqTEms9jcASO1qk%2B2%2FJBCqOM4H8r8XlfQXn%2BKEinTxQb2UlLXfjNO5S%2Bwbt9agt3y%2BMFDt0Me9YPUGBMvCwgtf%2FUiAAKLA66Ww0T9B7vtUdppa3LiagfV3g4r%2BOENIS5bq5AN%2F6yM%2Fc5ON3DDuxnqXTgfNi12aki%2FzpoNJ9mXjXJkh5O2IirMna5v4Qg1qGRLOjxjKzBVeyryiJltovu0UGvyTuP2PtuX1Ak2R5vjXlYWgiatZs1pjrw4a7Sd9B5pKY4bwM1rjLvBzuNjEkZbqhc0u1XyNhhEDeQvouzsyuHZXHs0wlhGQUihw9ICen7LRa0A6iNzGuvaR1c205aI8xwRfBDA%2BTZZqPo%2FnDjknRhMywkyNnQddqElNyUlbQugPSvPDHKySJEdkiQlUqTGymd0Y2P0%2FAXSc4h%2Fb022lsm34llbeM2zBI4gsEZayylxvvhehKfcfddbudgBGQqNpAtGr%2BwmW1P9QXNSFckQsjn098ZaBBSm6%2BjuaFizsDRufq%2FQuTfAX6yzFC6InsTqSmH8Ocp2%2FNjDnlw0hyumTpQlUjhB9%2BA4oR0m6p6Z9ZaKA1ZxMg%2BAbyfHQuXw5WslcY3rowNKDqlVLcKai6MfNZoC43UorZY35xHU88pp%2FTbX3%2FW1X2CUCw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,3.550,ARGENTINAFINCA20230610073748,Nuevo  |  +50 vendidos,(2 disponibles),Nuevo  |  +50 vendidos,No disponible,#1438834584,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletita Con Cereal Integral Clasica Cerealitas 212g,https://www.mercadolibre.com.ar/galletita-con-cereal-integral-clasica-cerealitas-212g/p/MLA29542564?pdp_filters=category:MLA1423#searchVariation=MLA29542564&position=5&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,1.060,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1635324446,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Galletitas,nan
Cereal Baloncitos Chocolatados Granix Bolitas De Chocolate,https://www.mercadolibre.com.ar/cereal-baloncitos-chocolatados-granix-bolitas-de-chocolate/p/MLA19937180?pdp_filters=category:MLA1423#searchVariation=MLA19937180&position=13&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,1.242,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1442907848,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Aritos Frutados X 1kg - Envíos A Todo El País,https://www.mercadolibre.com.ar/aritos-frutados-x-1kg-envios-a-todo-el-pais/p/MLA25677572?pdp_filters=category:MLA1423#searchVariation=MLA25677572&position=15&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,4.390,ALIMENTOS FUENTES,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1399289265,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barras Laddubar Frutos Rojos 30g Raw Vegan S/ Tacc Kosher,https://www.mercadolibre.com.ar/12-barras-laddubar-frutos-rojos-30g-raw-vegan-s-tacc-kosher/p/MLA19846793?pdp_filters=category:MLA1423#searchVariation=MLA19846793&position=17&search_layout=stack&type=product&tracking_id=e7ed3852-91a2-4869-9ce2-cc4af9b0dbc5,4.997,PUNTONUEZ,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1680825234,2024-04-16 13:22:17,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
