Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Copos Naturales X 1kg - Envíos Todo El País,https://www.mercadolibre.com.ar/copos-naturales-x-1kg-envios-todo-el-pais/p/MLA25374441?pdp_filters=category:MLA1423#searchVariation=MLA25374441&position=2&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,4.035,TIENDA-EL PORTUGUÉS,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1380533991,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
12 Barras Laddubar Frutos Rojos 30g Raw Vegan S/ Tacc Kosher,https://www.mercadolibre.com.ar/12-barras-laddubar-frutos-rojos-30g-raw-vegan-s-tacc-kosher/p/MLA19846793?pdp_filters=category:MLA1423#searchVariation=MLA19846793&position=1&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,5.230,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1379913545,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Arveja Amarilla Texturizada (sin Tacc) Dicomere X 350g,https://www.mercadolibre.com.ar/arveja-amarilla-texturizada-sin-tacc-dicomere-x-350g/p/MLA21088434?pdp_filters=category:MLA1423#searchVariation=MLA21088434&position=4&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,1.695,GREENANDML,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1315400118,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Almohaditas Rellenas Avellana X 1kg - s A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-avellana-x-1kg-s-a-todo-el-pais/p/MLA26444832?pdp_filters=category:MLA1423#searchVariation=MLA26444832&position=5&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,5.790,ALIMENTOS FUENTES,Nuevo  |  +5mil vendidos,(5 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1603427794,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Ki Bar Barrita Proteica Vainilla Datiles Mani + 3 Claras 40g,https://www.mercadolibre.com.ar/ki-bar-barrita-proteica-vainilla-datiles-mani-3-claras-40g/p/MLA23024429?pdp_filters=category:MLA1423#searchVariation=MLA23024429&position=3&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,1.399,CAPSULANDIA,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1369823337,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Almohaditas Rellenas Frutillas X 500g -envios A Todo El Pais,https://www.mercadolibre.com.ar/almohaditas-rellenas-frutillas-x-500g-envios-a-todo-el-pais/p/MLA26444831?pdp_filters=category:MLA1423#searchVariation=MLA26444831&position=7&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,3.557,TIENDA-EL PORTUGUÉS,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#1384746937,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Galletita Con Cereal Integral Clasica Cerealitas 212g,https://www.mercadolibre.com.ar/galletita-con-cereal-integral-clasica-cerealitas-212g/p/MLA29542564?pdp_filters=category:MLA1423#searchVariation=MLA29542564&position=8&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,1.060,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1635324446,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Galletitas,nan
Aritos Frutales Granix Cereal Bajo En Sodio,https://www.mercadolibre.com.ar/aritos-frutales-granix-cereal-bajo-en-sodio/p/MLA25677571?pdp_filters=category:MLA1423#searchVariation=MLA25677571&position=11&search_layout=stack&type=product&tracking_id=8abdb7e6-9c01-42d0-9a75-8735f4306aed,1.146,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1467791944,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
Barras Cereal Mix Yogurt Frutilla Light X 20u ,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=N06b37GseaZjKKqz95FpkPAimdAEc0fjlR5a6aGbsRACjSVlKaDEG0l2HCkU%2FTQCPcn%2BNrzCtqQB%2BE3FPjKN0jzT5sJMm4pKZZxQ%2BW0sq1QMSui9fTsSlFsQei9mgvZ6VXyhPD%2BJzfL5RDXOfcRlovwfrGa49eu3YlSG3avE%2BSTwLGSea2HcrNe2mMG%2FwAZ0jaTxyfvLXHJcL4qfbLFI%2B2OiPbOzV44hTFStB%2FYUjw2oHnSSkeC%2F2pnYtwUlopsLXnnKiTxTMqL2W2VZYKJPdUonJqajlQbI1jLV%2BqhpGCzZ1GkCzlZzO0TY3ckST1v2f0%2FJS0I%2B87eg7Vv4SAGfS9QEkosmWenVG38PlepS85QIuOXZVzkEHigC0ytP8edIHkM0G4lKDMGvRLLfE747gZlYxzS2I%2FdjJVGamfACZtLT1legNB2No9uqAghwPDyQPcip0hXhLtZAeN4DQiA54EDTwtzIAq6p7B4OIzzW7x7c5Bm5QqfHW5pawQRkmmtBTA3hQLXB9ORIDxEJ4k82Hu6sZEVBK3KF%2BKxW73mCIuM3rBEOgzgmFQ2stY760OohIuKlPVHtjgtOcs9N3axfALaBNMbno3%2Bwro2nhs6kkwiZ7UqsKwa1UYcgwucgwNezUc%2F6QelkdEvtYdjf%2BEsd2KFjBu481IczPzS%2BXk5hkB51%2FrbJubLZOtuNb3KVabraD37UEKkJXQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,12.000,OPEN25HS ,Nuevo  |  +100 vendidos,(+10 disponibles),Nuevo  |  +100 vendidos,No disponible,#1616635136,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal
Copos De Maiz 400gr 3 Arroyos X 6 Un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=RnN9Q8zMotTucXSz4hP5su3aMt83uRmTLkY60lObBO7v8MkWzfy2HDyhPvUh7irgkyOr6PaA5O56S1PkZpOoucLD%2Fe47koA%2FrXXbClITeHYMV3qJwkO17QY%2FFshdv33kBfwy6bsf1JR3iIeVdS6EnRfMnOxHkNSAlKXSL1dP3EDEhOXi%2FoexOKCgUV99d0XhJy2y3IXDc3spToWmB3Re9yo6V%2BjwzLqU%2BA4qNn8gKAMBFJx0TnJjcEXcJKm%2BVLzHnULf9tNtMCkcyhwOKLfGHn73K3nq%2Bf2WIo6CsjQ6LuPLzaYtK83P8nYA%2BikgCO%2FYKKJmt7eATcrRWc%2F38nLspEzb1%2Fk2mB1u72qlNpc0gxAbQX4Guey7PCKnVGRjiBnjbi8UPfHWbMhEJi8SWgSKHPb6zkxrxsetJSom0A5QLaKg1vJKrcAfEaezIOpGxjipAqUBvo1ejuZ1C0mUano%2BaSdbXxy5Y7bBGKKO7vDo59xCFJ2rwfhvoHleaX9RV9AWYxmnoGcIy78svaRkcMI9ReKQMA%2BQNycI1zjjdLOa0nglaZroauXvDJNOC93ecN%2FWDWRXZ0ps1AWfPATMh5Kjpllrs6XuPXfIDlbLqaQMAmvzFvQtvnDXW9wGpeqjNVZlmBB7Q6gUmH38cjNytDhU0Bt1JGAyKP1G6w%2Bp3lmPxvJFHNZZGiDb8BGB1dUIJ9g%2B1Q%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,8.100,PUERTOGOURMETSRL,Nuevo  |  +5 vendidos,(+20 disponibles),Nuevo  |  +5 vendidos,No disponible,#1381202801,2024-04-22 10:13:16,Alimentos y Bebidas,Almacén,Cereales y Barras,Cereales
