Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=3&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,2.800,OPEN25HS ML,Nuevo  |  +5mil vendidos,(810 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1400029774,2024-01-27 21:23:29,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,
Barrita Flow Yogurt Light Georgalos 20 X24g,https://www.mercadolibre.com.ar/barrita-flow-yogurt-light-georgalos-20-x24g/p/MLA21526623#searchVariation=MLA21526623&position=4&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,6.600,OPEN25HS ML,Nuevo  |  +500 vendidos,(15 disponibles),Nuevo  |  +500 vendidos,No disponible,#1373637075,2024-01-27 21:23:29,Alimentos y Bebidas,Almacén,Cereales y Barras,Barras de Cereal,
Caramelos Masticables Dropsy Yogur X 700gr Frutilla Vainilla,https://www.mercadolibre.com.ar/caramelos-masticables-dropsy-yogur-x-700gr-frutilla-vainilla/p/MLA21563021#searchVariation=MLA21563021&position=1&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,3.500,OPEN25HS ML,Nuevo  |  +100 vendidos,(585 disponibles),Nuevo  |  +100 vendidos,No disponible,#1377034711,2024-01-27 21:23:29,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,
Yogurt Griego Natural Sin Azúcar Pack X3 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402566120-yogurt-griego-natural-sin-azucar-pack-x3-500gr-cu-_JM#position=24&search_layout=stack&type=item&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,8.900,HANSHOP BA,Nuevo  |  +500 vendidos,(296 disponibles),Nuevo  |  +500 vendidos,No disponible,#1402566120,2024-01-27 21:23:29,Alimentos y Bebidas,Frescos,Lácteos,Yogures,
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=5&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,34.498,OCAMBI,Nuevo  |  +10mil vendidos,(26 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1602807750,2024-01-27 21:23:29,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego Natural Sin Azúcar Pack X4 - 500gr C/u,https://articulo.mercadolibre.com.ar/MLA-1402362500-yogurt-griego-natural-sin-azucar-pack-x4-500gr-cu-_JM#position=25&search_layout=stack&type=item&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,11.500,HANSHOP BA,Nuevo  |  +100 vendidos,(832 disponibles),Nuevo  |  +100 vendidos,No disponible,#1402362500,2024-01-27 21:23:29,Alimentos y Bebidas,Frescos,Lácteos,Yogures,
"Yogurtera Smart Tek Digital 7 Recip Vidrio 1,2 Litros Color Plateado",https://www.mercadolibre.com.ar/yogurtera-smart-tek-digital-7-recip-vidrio-12-litros-color-plateado/p/MLA26925122#searchVariation=MLA26925122&position=8&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,59.900,Smart-Tek,Nuevo  |  +5mil vendidos,(32 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1505288490,2024-01-27 21:23:29,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Gomitas conitos Arcor Mogul Yogus 500g,https://www.mercadolibre.com.ar/gomitas-conitos-arcor-mogul-yogus-500g/p/MLA20015617#searchVariation=MLA20015617&position=2&search_layout=stack&type=product&tracking_id=4ea95bbf-0d6c-4e27-86f4-5c5dc9579b51,4.098,DULCEPAUSAOK,Nuevo  |  +1000 vendidos,(2 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1404800040,2024-01-27 21:23:29,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,
Yogur No Entiendo Mucho De Cocina Pero Descubro El,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=3swV8uzV7iueomM5wophbln8NuUryvQRQpOtVlfHw7lDGKZpdS15M55ff%2FusoWTos1kijrWGI3FepxikU0SgwqHeYWykmD1Hcsg2Ix%2FbejKtbjJuHFXPo82aAPC0bHu2J18gD4boU0RnwGdd%2BOlLX6W9hjckkLjjC6mpLppQXqX86%2BG2iWQXkT98RG665Was7vxXSWHq3kWh7VGS3NktYKTQkU5R3XNAE71FwWA9GbnVQMRXKBYVTdd5w8Wmmi%2FcbKeZDozBTTKIxh0O6jPz9wyvqTli%2BrddwkjSjmV5Ny3JNTDqBE%2B%2BjkekqTF%2BWms6lnGsaAfQNoKzu9au6DPHIG3FO9yDWbkmpqZaxlBEP5k6qrsxABD4wY8RmHOFTgnuTGEhEt6iEalPb76LEhdq7DbBAVKig2AXBTpqcIZ71RI6Qgi4n9SXbhK0CmY7kpSt4VJh8qgNlJ0MNP%2BqACxQuWJKLJtRMFJQWxU5GnDKsW6CAgd3tzVYvLrP51T9w4GPu9Ho0wt76abGyegJ9gHn11hjkxoyz5llNx8xwQayrzGWmbjDnrW4Q2nghOFFDelsQgagQwejgxNOCIJ28fM5sShLwbYuRZVOmSrGNrdMlOOVN7wgRisZha7auWw0rIMNAoHzBw2dyIou7zXXUbEeDzo2raWPjQMXhh17Vc8VDbgDDk4WMN1GT8taIBOUoyHpIV7CaX20Eg4Z&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,11.961,EDICIONES_CONTINENTE,Nuevo,(40 disponibles),Nuevo,No disponible,#694218981,2024-01-27 21:23:29,"Libros, Revistas y Comics",Libros Físicos,,,
Fort Tu Yogur X100 Grms Fel Fort *golosinas Del Sur*,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2BCVSnTipqK2o2kmyBCYQQC2b86rJgw6JPQURtDLljxDF9AVocN7GlLKYDL%2FugGnnCmWSf%2B1CEMJ4C2fuaYVtUxYJJ3sf8b810vBDyFJr%2BR3AMYDGbkYD%2Bx8vtCXSU%2F2Y%2BZDqF0NsDiS5yM5bCrOMciMStFEEdJfTrs%2F8U%2BwXuHn%2FaVfIfON8AFETAj%2BSq0cOim8IF1Cc9Xi9WBw9dgl%2FUvtRemAszqZ14b1kBBs6AEYoSpS1f1x8fr7wMalTVv12vLZeH8qiLWzjEcnZM4Jat4%2Bbv3YTiFlMm3Nnr%2FFiAalquKN9qX%2Fkx4IYXX7DTdr4VRhmmlDP4I%2FWxyzc433y6mcevOogMuO6gMlbU7qvk8b%2BO010JJMIpYGAoGIYhO71FuxqOct%2FZiq1HC3lyzPVRkcXeksv7a3w14%2F%2FilxK6KkSHxjauzQk31oJtCAIqOD4JlOajCyLoo3stIcRjf5K6vSHE0HX7hqhQ4HbPWfWvUeTy8hbpsBW5XSMNZtLuXKntUOrufotOO6NIb8yY47HmzA3htZglMQXrKzydo%2F1cLJDWRJMm5nl2Fz7y%2F0sc2SabMYmZIOBG7pEp5QoM%2BRVvbQcTUKMU6LjOQMAzLbLxl32q3WJJEiA1BeqJ3pvITMWmNU%2B0fM8DKdSE4HtFY7cMuZbw45AAwXjoaP%2F3PaIE5Yqr8izxtKT%2FlyiD%2BZrKYCdRd4dNypta41fUQGvyLc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,1.595,GOLOSINAS SUR,Nuevo  |  +50 vendidos,(51 disponibles),Nuevo  |  +50 vendidos,No disponible,#1112397765,2024-01-27 21:23:29,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,
