Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Mineral Glaciar+ Vitality 750ml X1,https://www.mercadolibre.com.ar/agua-mineral-glaciar-vitality-750ml-x1/p/MLA28743491?pdp_filters=category:MLA413907#searchVariation=MLA28743491&position=1&search_layout=stack&type=product&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,1.316,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(16 disponibles),Nuevo  |  +100 vendidos,No disponible,#1695027816,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sin Gas Nestle 1.5 Lt,https://articulo.mercadolibre.com.ar/MLA-1169855131-agua-sin-gas-nestle-15-lt-_JM#position=28&search_layout=stack&type=item&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,1.639,GRUPO ELNENE,Nuevo  |  +5mil vendidos,(23 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1169855131,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua De Mesa Nihuil 2 Lt,https://articulo.mercadolibre.com.ar/MLA-1183171187-agua-de-mesa-nihuil-2-lt-_JM#position=29&search_layout=stack&type=item&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,845,GRUPO ELNENE,Nuevo  |  +500 vendidos,(5 disponibles),Nuevo  |  +500 vendidos,No disponible,#1183171187,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   bidón  6.3 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-bidon-63-l/p/MLA16168859?pdp_filters=category:MLA413907#searchVariation=MLA16168859&position=3&search_layout=stack&type=product&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,3.762,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(14 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1400180705,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack X48  600 Cc Zetta Bebidas,https://articulo.mercadolibre.com.ar/MLA-1428057050-agua-sierra-de-los-padres-pack-x48-600-cc-zetta-bebidas-_JM#position=30&search_layout=stack&type=item&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,22.900,ZETTA BEBIDAS,Nuevo  |  +500 vendidos,(101 disponibles),Nuevo  |  +500 vendidos,No disponible,#1428057050,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   botella  2 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-botella-2-l/p/MLA16168863?pdp_filters=category:MLA413907#searchVariation=MLA16168863&position=4&search_layout=stack&type=product&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,7.595,ROXYRO68,Nuevo  |  +5mil vendidos,(14 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1160884909,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Ko Sin Gas Libre De Sodio Premium Pack X12 Unid,https://www.mercadolibre.com.ar/agua-mineral-ko-sin-gas-libre-de-sodio-premium-pack-x12-unid/p/MLA22241414?pdp_filters=category:MLA413907#searchVariation=MLA22241414&position=2&search_layout=stack&type=product&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,7.999,CAPSULANDIA,Nuevo  |  +500 vendidos,(11 disponibles),Nuevo  |  +500 vendidos,No disponible,#1427573730,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack 12 Botellas 600 Cc,https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-pack-12-botellas-600-cc/p/MLA19737994?pdp_filters=category:MLA413907#searchVariation=MLA19737994&position=6&search_layout=stack&type=product&tracking_id=213f7a49-909a-4f27-889c-ac5869a33218,5.523,FULL 7X24,Nuevo  |  +5mil vendidos,(295 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1368027825,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 48 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=v8%2FdKkUmtvarYQt6s1QOtT9KKdyHgTSNFzdvslbyn5P9ZC1RV%2BS8Mt8WkV%2FLzxa%2F8xqJAWCH7gclcY1UCvsdc%2Fbj8EuIoiAxIxcYNxi6nE%2BACQa04V%2FRVKOJQHU%2B9bsYYBiHZl5EFLS%2BVs%2B9yN1thwr2%2F8G1NG9YAodblR%2BCqo9YHiO1lrfhc31%2FIXUC%2BsuzplHya931Lk2nfJGcEqmL7i%2Bt1bVLzrB57Y6BG4Heh0OiESoIck10K536Zw7F4d4gtYPuGzCcEiZZ9xbpOe2fmJh3xLWNIHZjHHOHYcCkzYusL3%2FckKYKSV8XS50N%2BrPh0CSOIR8oAKytS8LwkMLtT4JSQ3tGm7YR8x1vCgMHnwez%2FMjF9KKyQpHGzJFFu63jicFFcKQRQVwH2BggP1IE53mQn0e%2FHLTIZqRwu3LO8UZJAaM62n%2BNpWnGRct0vxujZy2Z3CLrG3QXFX%2FeUXknaCAp%2FCabzO6HI3nKZkg9qww2eeGNIwLbqTCMbLdu6Si7WHtvFtAV47l%2BbSMYAsv2mOQhdqf%2BP3%2FTZK%2FB4%2FXiQ6RMv%2BHSjQjNOeTOw4dzWpqt7JEEU%2FIKm9ce5h3G6xzwczN%2F7%2FZ0NGDnexubV2e9H0f%2F28oAP59xKPQRcwBs5K%2BvJZ13IDNEqIp15slrwsItx98ypYDRRUDXyIV5lZMo2H0vUKyIlHBcbv0GM5V%2BcIaIP2DPeFvHwhmrJ3iruzm2iIELHeQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,50.662,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(35 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372314629,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio 500ml Agua Sin Gas Pack X 36 Zetta Bebidas,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=YJny0PLNCarOGP65nSoaAralIimykgpaDI45o4Qfn806B%2FAgcB9m%2Bx0hqUsZKFSoYxgRB8qSoyos%2B44%2BZusaMeIkqTknk5BoNSAGrSa5xYUg1ZVBlj%2FCrSPXA21kTZqfzJQisO%2FsiCmN63kaILPj%2BXVBvig2Ye7pphcNfF7lQKGvE%2F7IT5s7MP5lC7vHkgAnjv2ShVX4sRo3%2F%2BdXEwoY97%2FWJD%2BxmlgFm5FrlIYp5npIk5KJizvaCP6JHpjzJHiTvLI6ssDEYkoqKycjg0jtaGOpia8Xm3W2qA6Z3Zc5kqUhCMlD7qi3YMA2aAD1gKULy7ZnyGx%2FUfDldBxbND4BJuPD6pzB07EEZg1Uo6lhCUPnOkNWJEHjEX%2FdD9j16fsIpE2vnl4P66kWbdmjPso%2B1VPoIERu2c%2Fl6B4sufd0f5kMxDY37knfQfVr7EgvMwopUepQiE%2FpJsXzOiITX%2F7%2FzyPJ2%2FeKcXeWfewBKqSudhhXhzt8s%2BmTF2rGHwXww4j7GtcniD5LgJdBP1r%2B9jN4%2BRWkHX6O7ggZmP3GkBptyh5KYvywNjO9cyzQHXwi5A%2BLzeUSG48Zwb%2FUysQI50QIf9lYE4qQ0T%2FIfLzaneXrpXrRToOwa4m0dJv7C4ZJ5he3oKw2QS7O40ppBUJmO%2BH3GhKZ9U4Xc0ihW9mLnYloYO3YXkD0gWAI%2F6UMQMM1KXt7JqHl0aBOjjrcSKBFegRq7d0MSwRWjA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,38.720,ZETTA BEBIDAS,Nuevo  |  +100 vendidos,(46 disponibles),Nuevo  |  +100 vendidos,No disponible,#1372262997,2024-03-24 19:48:59,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
