Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Caramelos Billiken Mas+ Frutal Masticables Surtidos 600 Grs.,https://www.mercadolibre.com.ar/caramelos-billiken-mas-frutal-masticables-surtidos-600-grs/p/MLA19942558#searchVariation=MLA19942558&position=2&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,3.070,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+20 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1279975963,2024-04-29 15:01:13,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Caramelos Billiken Yogur Paquete De 600 Grs,https://www.mercadolibre.com.ar/caramelos-billiken-yogur-paquete-de-600-grs/p/MLA19974690#searchVariation=MLA19974690&position=3&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,3.070,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1278856888,2024-04-29 15:01:13,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Golosinas,nan
Tableta chocolate Cadbury yoghurt frutilla 162g,https://www.mercadolibre.com.ar/tableta-chocolate-cadbury-yoghurt-frutilla-162g/p/MLA20719509#searchVariation=MLA20719509&position=4&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,4.414,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1446817784,2024-04-29 15:01:13,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Yogur En Polvo Con Probioticos 6 Cepas Yogur Now - 1 Sobre,https://www.mercadolibre.com.ar/yogur-en-polvo-con-probioticos-6-cepas-yogur-now-1-sobre/p/MLA19920545#searchVariation=MLA19920545&position=5&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,3.113,DIETETICA CALLLAO,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1267115004,2024-04-29 15:01:13,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
"Batido proteico de yogur griego Optimum Nutrition, suplemento proteico, batido proteico de yogur griego",https://www.mercadolibre.com.ar/batido-proteico-de-yogur-griego-optimum-nutrition-suplemento-proteico-batido-proteico-de-yogur-griego/p/MLA13594072#searchVariation=MLA13594072&position=6&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,379.999,TOGNERIROSA,Nuevo  |  +50 vendidos,(+5 disponibles),Nuevo  |  +50 vendidos,No disponible,#1415871897,2024-04-29 15:01:13,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Bebida Yogurt 500ml,https://www.mercadolibre.com.ar/bebida-yogurt-500ml/p/MLA29529040#searchVariation=MLA29529040&position=7&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,3.375,ASIA ORIENTAL,Nuevo  |  1 vendido,(4 disponibles),Nuevo  |  1 vendido,No disponible,#1401628755,2024-04-29 15:01:13,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
Yogurtera Yelmo Yg-1700 1 Litro ,https://www.mercadolibre.com.ar/yogurtera-yelmo-yg-1700-1-litro/p/MLA17840710#searchVariation=MLA17840710&position=8&search_layout=stack&type=product&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,32.355,MUNDOJW ,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1395170261,2024-04-29 15:01:13,Electrodomésticos y Aires Ac.,Pequeños Electrodomésticos,Para Cocina,Preparación de Alimentos,Yogurteras
Yogurt Griego,https://articulo.mercadolibre.com.ar/MLA-1388618545-yogurt-griego-_JM#position=26&search_layout=stack&type=item&tracking_id=f93b52e5-b8ea-42e2-b617-ebf2abbd320b,8.200,VELA2022921,Nuevo  |  +5 vendidos,(3 disponibles),Nuevo  |  +5 vendidos,No disponible,#1388618545,2024-04-29 15:01:13,Alimentos y Bebidas,Frescos,Lácteos,Yogures,nan
 Iniciador De Yogur En Polvo Con Probióticos Yogur Now X 5un,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=YVq5dDZFmAD7nnTvNam7VGyVWzLUnjNhLMMSGvQpb9B8Uf97MEj1otfU6W5G74NLiFtthBOwiMVIt2Zu2rWgRkOQFvB7gS2uHE5xEW5ppgr%2BCgvMqCWQsg9VsSiXhJmQdkhMKoInml159LnQvy5HtmedrgXX6kHRwGGTF4SkAREoBFzz%2F%2Ft6k7u%2Fwc%2BsIs5lLsGEyhtcsPoP27JgfQCvsmWEgxAHEKKLZSXvDRk1ROa4qUxSUaW9jBY5waBGl0zblBbLnDHvUEjvMLG85m4RMY9V99pZiNfqnDk5rfX5LWppbotaLxYO1r1u4UrYonP8L3KQm0W6OegHRJM8XJAyFSSZERAV00x5xdEfhJ%2BcO1JUSCO6VJFbsdLXQnKnEQe4Ca%2F%2BrbC25Qlr53xeaMWmyDfXwHu%2FeFmtEbHrXO%2BLjGWDHNvQPgPul4trshN2rGKOCth9DaDNjk%2F8HLnM0Nl0%2Fv4Jv2a1LGSum%2F%2BDmgEDen9UMByY8e0b51dcFJjmQElVUFS4LPGKKey5hS6fApuaknLrs69vYdoCQBVxLt7vZTnMuqKVhoMbKKucJPT1rbm3DD6CeFWrtrf8NcVLHX2pzI7kuNDdXlOOgn8B8RqZbvladkISdIGTOqdeObabMQR%2BdauEBUl%2B3trq9kJ5Zo70eSfNJzMZ77YGJ%2FFN97ZOgJy7RGUB2kueA%2Fqkp4cgArVXjq7EK4BSoNdf9GZFGLQnjC7gbqVCyDsHusJtP5SF2HUwSNTVEvC1ebsR1zHiqnYTqzITHPxHhkQSo7EJ4lfdFJPewqdAjOcQp9Uz49GzCX2E%2FFGKOyODApc%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.900,TUDIETETICAONLINE2,Nuevo  |  +25 vendidos,(+10 disponibles),Nuevo  |  +25 vendidos,No disponible,#1388740775,2024-04-29 15:01:13,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
Iniciador Fermento Probioticos Para Yogurt Yogur Now Pack X5,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=DAbicT6TUMkZ%2F%2F7OLAD4CDDI8z9dMa1nbRyNb%2Bm2K%2FXSQE5DnrRwMnCKWu4siMKDnMs5ckdsZfAb2vY8tUSAnMIdasD1KeDtcnu9KyrPcBkUPhq6gJMqkzX2F21J3KS2uHjmf5u6kpaXDb2WGJpCEgAHJIbEwHVIXc6%2BDoXS98M7qyvoQrY5lwH%2FshaA2%2BeIBx6LWNLWIwl16CxF8I33ecxpCPLf0GooKIFiVARMC3as%2F5BQkuxEWeGbkcwbBHjOGKwfTW31cpcab%2BTBVn1NvDNawl1hrDsRADOkcUsU4IOTJKM2%2BWH53hAbIPM3KPR6EiDTAsjHp4ZClvbQuDoEhfmTc0Aw5znOeey4qioeb9a%2Fl3ltXdpdow4MN3mPBGxAlHH7byH6jIM3vp%2FXEN5GQJqlW6jbjFgFahYzyBOHCJwrn2SlNhE6Cb0LsEziMWyMFZbFhOxmuHNVr0VYB6bgfXJf6wtVNvDK2aXKfglcoCYO8IaldkWVd6%2FUj3vLyG1fycju8tOhlG%2BH50MlzCin7WGKc99hTTPG80bgGejMqAcXhpRhcFOKb7cMLTIoN8Z5xRrecHE9%2BpXOtFTrzjjH8aL1NhdWKU1ZpnLt0VheZldVTSz0jn5FRGmYotPGMu0jL5ORS8QH4Ltyi55b7Z3qDrKZVWaZ1TalsgPzJ2K3hbIAqQnFbLpNvG9LfPKisTTXZwZ2spfR3C%2FBSsDBqJI6XUUDYR17rp7Jtw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,14.900,TUTIENDASUSTENTABLE,Nuevo  |  +50 vendidos,(+10 disponibles),Nuevo  |  +50 vendidos,No disponible,#1570066352,2024-04-29 15:01:13,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,nan,nan
