Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Fideos Tallarín Don Vicente 500g,https://www.mercadolibre.com.ar/fideos-tallarin-don-vicente-500g/p/MLA19964512?pdp_filters=category:MLA1423#searchVariation=MLA19964512&position=3&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,2.150,Ecomodico,Nuevo  |  +10mil vendidos,(103 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1688078382,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos  Most.rayad. 500 Gr Sta.isabel,https://www.mercadolibre.com.ar/fideos-mostrayad-500-gr-staisabel/p/MLA21164899?pdp_filters=category:MLA1423#searchVariation=MLA21164899&position=12&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,963,ARTICULOS MOHE,Nuevo  |  +1000 vendidos,(72 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1395499445,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzón Lucchetti 500g,https://www.mercadolibre.com.ar/fideos-tirabuzon-lucchetti-500g/p/MLA20719337?pdp_filters=category:MLA1423#searchVariation=MLA20719337&position=13&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.473,TAP GROCERY,Nuevo  |  +50mil vendidos,(2162 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286443752,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Matarazzo X500 Gr,https://www.mercadolibre.com.ar/fideos-tirabuzon-matarazzo-x500-gr/p/MLA19943667?pdp_filters=category:MLA1423#searchVariation=MLA19943667&position=9&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.511,Ecomodico,Nuevo  |  +10mil vendidos,(53 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1580969844,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Giacomo Capelettini Verdura 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-verdura-500-grs/p/MLA19977015?pdp_filters=category:MLA1423#searchVariation=MLA19977015&position=6&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,2.501,Ecomodico,Nuevo  |  +5mil vendidos,(63 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1432346870,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tallarín Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-tallarin-matarazzo-500g/p/MLA19937131?pdp_filters=category:MLA1423#searchVariation=MLA19937131&position=8&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.359,Ecomodico,Nuevo  |  +10mil vendidos,(418 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1410407141,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Terrabusi Spaghetti N°3 500g,https://www.mercadolibre.com.ar/fideos-terrabusi-spaghetti-n3-500g/p/MLA28544406?pdp_filters=category:MLA1423#searchVariation=MLA28544406&position=1&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.027,Ecomodico,Nuevo  |  +1000 vendidos,(830 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1584459888,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti Matarazzo 500g,https://www.mercadolibre.com.ar/fideos-spaghetti-matarazzo-500g/p/MLA19943735?pdp_filters=category:MLA1423#searchVariation=MLA19943735&position=7&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.359,Ecomodico,Nuevo  |  +10mil vendidos,(384 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1286466941,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Tirabuzon Verizzia 500gr,https://articulo.mercadolibre.com.ar/MLA-1284845345-fideos-tirabuzon-verizzia-500gr-_JM#position=50&search_layout=stack&type=item&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,800,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(1872 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1284845345,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Spaghetti De Morrón Rina Matarazzo X 500 G,https://www.mercadolibre.com.ar/fideos-spaghetti-de-morron-rina-matarazzo-x-500-g/p/MLA19937152?pdp_filters=category:MLA1423#searchVariation=MLA19937152&position=4&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,2.270,AEH MALL,Nuevo  |  +1000 vendidos,(9 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1699468468,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Ramen coreano Samyang Buldak carbonara 130g 1 pieza	,https://www.mercadolibre.com.ar/ramen-coreano-samyang-buldak-carbonara-130g-1-pieza/p/MLA20529420?pdp_filters=category:MLA1423#searchVariation=MLA20529420&position=5&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,3.765,UMAMI BA,Nuevo  |  +500 vendidos,(17 disponibles),Nuevo  |  +500 vendidos,No disponible,#1593406898,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Alimentos Instantáneos,Fideos Instantáneos
Fideos Giacomo Capelettini Queso Y Jamon 500 Grs,https://www.mercadolibre.com.ar/fideos-giacomo-capelettini-queso-y-jamon-500-grs/p/MLA19994611?pdp_filters=category:MLA1423#searchVariation=MLA19994611&position=2&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,2.501,Ecomodico,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1287498996,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Italianos Pasta Barilla - Spaghettini N°3 500g,https://www.mercadolibre.com.ar/fideos-italianos-pasta-barilla-spaghettini-n3-500g/p/MLA21394480?pdp_filters=category:MLA1423#searchVariation=MLA21394480&position=19&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,7.990,CONFECTIONERY FINE FOODS,Nuevo  |  +1000 vendidos,(3 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1325039633,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Lucchetti Foratini 500g,https://www.mercadolibre.com.ar/fideos-lucchetti-foratini-500g/p/MLA28615789?pdp_filters=category:MLA1423#searchVariation=MLA28615789&position=17&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.262,ECOMODICO,Nuevo  |  +500 vendidos,(206 disponibles),Nuevo  |  +500 vendidos,No disponible,#1590716406,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos Matarazzo 3 Vegetales Penne Rigate N°45 500g,https://www.mercadolibre.com.ar/fideos-matarazzo-3-vegetales-penne-rigate-n45-500g/p/MLA28611321?pdp_filters=category:MLA1423#searchVariation=MLA28611321&position=14&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,1.647,Ecomodico,Nuevo  |  +1000 vendidos,(157 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397863973,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
Fideos De Arroz Con Espinaca - Soy Arroz - 300 Grs. Sin Tacc,https://www.mercadolibre.com.ar/fideos-de-arroz-con-espinaca-soy-arroz-300-grs-sin-tacc/p/MLA28465751?pdp_filters=category:MLA1423#searchVariation=MLA28465751&position=15&search_layout=stack&type=product&tracking_id=851d7552-f2aa-4e26-9284-0072af87f014,2.280,PURAVIDA STORE,Nuevo  |  +1000 vendidos,(79 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1398641765,2024-03-31 00:55:40,Alimentos y Bebidas,Almacén,Pastas,nan
