Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=3&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,2.832,Ecomodico,Nuevo  |  +5mil vendidos,(67 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=13&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,2.849,CAPSULANDIA,Nuevo  |  +1000 vendidos,(202 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1167986225,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Verde Tradicional Tucanguá - 100% Natural Y Saludable,https://www.mercadolibre.com.ar/te-verde-tradicional-tucangua-100-natural-y-saludable/p/MLA28875553#searchVariation=MLA28875553&position=20&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,700,TIENDA ANDALHUE,Nuevo  |  +100 vendidos,(36 disponibles),Nuevo  |  +100 vendidos,No disponible,#1405570485,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Mochila Matera Austral Bolso Porta Termo Hasta 1.9lts Madu Color Negro,https://www.mercadolibre.com.ar/mochila-matera-austral-bolso-porta-termo-hasta-19lts-madu-color-negro/p/MLA29472219#searchVariation=MLA29472219&position=6&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,19.507,TIENDA MADU,Nuevo  |  +500 vendidos,(83 disponibles),Nuevo  |  +500 vendidos,No disponible,#1620307424,2024-03-31 01:10:15,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Hibiscus Te Infusiones Flor Jamaica Premium Kaia Botanicos,https://www.mercadolibre.com.ar/hibiscus-te-infusiones-flor-jamaica-premium-kaia-botanicos/p/MLA27830865#searchVariation=MLA27830865&position=7&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,2.821,SAWER.DISTRIBUIDORA,Nuevo  |  +500 vendidos,(54 disponibles),Nuevo  |  +500 vendidos,No disponible,#1683802188,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=14&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,7.345,BESIMPLE.OK,Nuevo  |  +10mil vendidos,(15 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1695016600,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Recargables Caffettino x 4Uni Compatibles Nespresso,https://www.mercadolibre.com.ar/capsulas-recargables-caffettino-x-4uni-compatibles-nespresso/p/MLA23532308#searchVariation=MLA23532308&position=1&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,10.500,HB ASADORES,Nuevo  |  +10mil vendidos,(31 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1372409771,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Té Twinings Earl Grey 50 Saquitos ,https://www.mercadolibre.com.ar/te-twinings-earl-grey-50-saquitos/p/MLA19735219#searchVariation=MLA19735219&position=12&search_layout=stack&type=product&tracking_id=5cd7b5e2-0eab-4f2f-b056-72ae6ce9e278,18.022,AVFX1,Nuevo  |  +5mil vendidos,(22 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1689302384,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Rhh69dVlfcj2b7SCqsLM8yUJRVnEVrz%2BDBu1bYHSwoLP6G7wPqXlVEl5ajAHXj7w770muq7cd4J4YqwtyULInRtPV%2BqbG21T2SKH8Lkko75Z8Hm2%2BFLbSbYO3TJz55jBCjJC%2BL%2BnzCxUUIISq1s%2BPJPSbCaEOEBvgY7I%2Fjh89mX69bQPWlEkteNGqqqXUIZKrX%2FCc%2BYJc7YDpB8P%2B%2BcaCs0QDT2sSaXg0d%2BfUBvjlGOED%2B5Hj0tFmvf5Mv1y3tpvr1M8Ccx0AvEvfEY4h6ZqMH8%2B2RtXB%2BPiPCPNbe97biBZGHCfUTz5v5Q6o4tylUFomy7zCd%2BPMJXxumHFQeHflLhcDyRasvAaYS%2F6Mni6pY5l5mK%2FFTo7cJjhPKuYxPQz%2B5Ofpe%2Fcd6OSbt9vQdNkmt6Tj1F9zXJO3dl%2FsUhGtDWdBXvgqFVh32gQmasfxiTZKFSCE07erZ315p4I%2BLN7ZPOF63kj9JXCZkF2yDdylIc%2Br2nHWYXg8bK3DlzjEiEPc40XEq2eBD%2Fip1BwuyNRt3%2FG6juS1ZTRNxSPZ%2Fvq1GP2mSgX9dpICClRH%2BeZdhrgOUDu5ijCJEES7uQE6lHr3WehCa81bj3vSUGdDOc%2BZS53FkM7exByBWWyHlKGDzuHR52%2BMg9MkUFcykx4v6iT%2B8pxSHx2dOksnoU4JQkcP%2Fddx0y23taqoiLVsKNMaRZvQzijUFgjbfpIFHs%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,30.114,SIR NEKO,Nuevo  |  +100 vendidos,(10 disponibles),Nuevo  |  +100 vendidos,No disponible,#918534304,2024-03-31 01:10:15,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=po2aIGiyK%2BRjy5mqfBEHT5Y5N2GK3yuYRqVH8e7MOCKcIkBh4V6PdlFshDCV650odQvxGd30rMXw2Hl1MDukpDCZttppAOT22HMPYyzg8%2FZd%2BrB7FJ1GJvJDE1uIEotnBT1dDN1lWMYGuFLeXPpBTUrB9n%2F2YXiur18KwSBdCQg07i9iXr0EJH3XCpuJveXC6tRTuy4bZjZX1k5UPcELWGaE7skY4LF3OhyyjNYxMbVwx3ueH2A9JaaGyrwe46kK74Kvje0yj3uU3Xi7DQ4K5ajaJuh2gM5bzTry%2BdEFJHPpWaMyi8idnlXAQYPLlKlP74388OG2ewlnkpSpg85iLM85mA2JPrDnCOOssGoZEva%2BflAPBW7FM49MONgSpJE9eZ8zK%2BAfs85N7%2Fn1Ru73Xwwp%2BQO1YFTh0A%2Fii1UpSy8%2FwVbQQmJAUWASjLTZdR9%2Fo1g%2BGH6hTHv9%2FxqRr43rrN%2FC74f7lsJnHl04vLAiP7LvY%2FavHICTLGRjJCvNBnP1Makx7Y2FIFnTqzz1C7NNKoZXpSsNgAC3iIN8S9qhNcEqTFgjg4PDhpbPdZ7PM30GzWKwf4RlneLdLz9gMA8Bx%2F6mTh9O%2BQhrdovRE9Z6OMV8FrgvLgdPLov6QZXcXIrs%2FI8DNxBRcHUvaNXPb4ylV2jiRtMDAA7w2DlMGQlgC0nRjMG7UrqHCa1STNPGAXuEfpzlPVY%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,8.850,TEES FACTORY,Nuevo  |  +100mil vendidos,(776 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-03-31 01:10:15,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
