Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=3&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(53 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-01-25 21:16:08,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Combo La Virginia Te Negro Clasico 3 Cajas X25 Sobres C/u,https://www.mercadolibre.com.ar/combo-la-virginia-te-negro-clasico-3-cajas-x25-sobres-cu/p/MLA27022950#searchVariation=MLA27022950&position=5&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,1.876,ECOMODICO,Nuevo  |  +100 vendidos,(30 disponibles),Nuevo  |  +100 vendidos,OFERTA DEL DÍA,#1510273240,2024-01-25 21:16:08,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
! Te Green Hills Detox Menta Y Jengibre 20 Saquitos,https://www.mercadolibre.com.ar/-te-green-hills-detox-menta-y-jengibre-20-saquitos/p/MLA24691200#searchVariation=MLA24691200&position=6&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,1.999,CAPSULANDIA,Nuevo  |  +100 vendidos,No disponible,Nuevo  |  +100 vendidos,No disponible,#1461560906,2024-01-25 21:16:08,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=38&search_layout=stack&type=item&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(592 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-01-25 21:16:08,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=7&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,10.350,La Franco,Nuevo  |  +10mil vendidos,(11 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1233240454,2024-01-25 21:16:08,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=11&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(19 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-01-25 21:16:08,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Pump V8 Pre Workout Star Nutrition 285 Gr Cafeína Taurina Sabor Grape,https://www.mercadolibre.com.ar/pump-v8-pre-workout-star-nutrition-285-gr-cafeina-taurina-sabor-grape/p/MLA24200541#searchVariation=MLA24200541&position=13&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,18.135,STIDIGITAL.,Nuevo  |  +500 vendidos,(58 disponibles),Nuevo  |  +500 vendidos,OFERTA DEL DÍA,#1514812022,2024-01-25 21:16:08,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Té Té Guaraní plan 30 días en saquitos Natural 180 g 60 u,https://www.mercadolibre.com.ar/te-te-guarani-plan-30-dias-en-saquitos-natural-180g-60u/p/MLA21722196#searchVariation=MLA21722196&position=1&search_layout=stack&type=product&tracking_id=8d51be46-9b92-4019-89ef-0d1f0d328700,11.199,LEPOTMARKET,Nuevo  |  +5mil vendidos,No disponible,Nuevo  |  +5mil vendidos,No disponible,#1344524922,2024-01-25 21:16:08,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Oolong Azul En Hebras Premium 500g | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=02TcvgGsQjO8zc0RpQ5%2FPjv8Nlhj0HRu7c5oDmME2fhfw4YiU0u55i%2F8aH%2FTMRuw60fGOQXDk%2BwPhP9LOa8k1kuopaBqaqU5oKAloMPZO1%2F5QWhcw8K2rZ1WyoFgIHyiNLKi3voYophItH7NU1nT0VF%2B34Rg2oxmUBmSv%2BzIY%2F2JyYpiei8Tl7ZUvIM3zo5%2FAfr7o9eQE3S7%2Fb52QBX%2FnlJTbdIYPFDEgkD%2B0PZG0FBnV0lEoWoZHb6N9Ozh3IjvDCUE9fG3PBYIP6TiJI%2FHp6GFEXes5ukibnkgV3CfC4%2FdiylIe4mVZXNQ9OV8Bk%2BCyUvGsFY3LhrCycRumDum%2Bxdz0LexPfczU%2BGa4DNNHybxaI8lTe6yvdyrq3Zy3ja2hUeqgGeOr9mnSn4aHqDneqUMTSGYMRyZPLVSHl6I%2Bue7w6t%2FbOPc1im2Ekol9r2OILkV%2FjwoWjCEbOGxzLDsAmIPK268knnwWJwEXxm9CF%2BMeQGKD2grEXWPPw%2B7JbTf%2BtPc4xJ0XPesCvUHZ0kBmoWw6I8an8ZQxYfNlliX6URYMBqcblcSgzt4ONQQSK6Zu4CnwIbogLL3wZMB48MnA52eamnVVmDt3sMGvT5pEsn8bhzJ%2FIarZHb652Z%2B093rAOkM8hCr3JepRbo%2F1TYDRus4DtY5MVuFicNkmVqioGglHO%2BwhZvMWrp6ygKkTfDQh2%2BskKHZow%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,18.040,SIR NEKO,Nuevo  |  +25 vendidos,(6 disponibles),Nuevo  |  +25 vendidos,No disponible,#929001590,2024-01-25 21:16:08,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Difusor Saphirus Con Varillas Aromatizador De Ambiente,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2B5OVcvj9irQpu9ez%2Fg2w2%2FjTFr%2FyXCKXBKTouOmJo7SdkKIm1qdt5psWxUS%2BRbq%2F%2FFohgS5zeG%2BdstlXmlfBu4QHfRI2gmS7AlRGcriF7tHuv62WFRSTyVUshsxzEA6vaFljj49ZOkytcUCl0UIeRksxG5GVQdMSsSjehdQMLKRbHEKTZsLS8ccxd79c8T3hoY2lxJd3RVbyW60xjVgAC2Z1QlZZe%2FFDKS7HfZLvnOb88orcMAIds3U%2FxvDSMtYTD%2FW9xLE88v3ouU4IMjwarLrtfYzaQUA9hT%2BD%2FA1jiz6Um5RkVvTR0WIzi%2B6%2FbMEIIQgj7zTDWZ7QxapeSMwN9JjiygbDRflEtEo06LulUQ9%2B5AKz1gSexrWatTLqS0iPCxN7oEkfYxSZxfOcFJ35rx6%2FdxOD0BxR%2BEWLbGVBoPh9fFRUcSS2kHcsgDnwoQMy4HZFdqfAbPZmbMTzs3CAs%2BFz2gPHqOjaomcGwb65k8KQ5O8lmZRrkgqgVOadoFeqrxzeGHZkLw0K88t3Plsft4jpfQzUXId%2BdY75NwT5OrWHgatc6fA45ZxFRl5CXair3XQYJzER9epF96pOjpRKQ7rNqHoTnQNzDVy0345Wl%2B76nssifuGF6h0J0qNFwbUv9XYNOle%2FzrVTdC3sO7bapJXUPcWPZGf9Kr2I1MgLNmzti%2FFFAM5aDAAvqJsPtqF%2FTw5QvkttIasaExp41BuXRB6hTnvzsyYg1Nt3EMYnjvZA2PAPgvKYiqJf7JEeptxUaQL3hH%2BAV1pgATxdkqPgkavj3TuEgga7XaE4OeiA%2FmbamA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,3.150,FRAGANCIAS LALINDA,Nuevo  |  +1000 vendidos,(12 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1395841479,2024-01-25 21:16:08,Industrias y Oficinas,Seguridad Laboral,Limpieza y Sanitización,Aromatizadores y Purificadores,nan
