Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Oferta! Te Green Hills Clásico 100 Saquitos En Sobres,https://www.mercadolibre.com.ar/oferta-te-green-hills-clasico-100-saquitos-en-sobres/p/MLA19878263#searchVariation=MLA19878263&position=2&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,3.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(27 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1258819032,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=3&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,6.270,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(40 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Capsulas Nespresso Recargables Ecologicas X 12 - Caffettino ,https://www.mercadolibre.com.ar/capsulas-nespresso-recargables-ecologicas-x-12-caffettino/p/MLA19815010#searchVariation=MLA19815010&position=4&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,19.490,ALMACENCAFETERO,Nuevo  |  +1000 vendidos,(14 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1504327556,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Cápsulas,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=30&search_layout=stack&type=item&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(696 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-02-02 11:59:09,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=5&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,9.044,OPENFARMA,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1240794249,2024-02-02 11:59:09,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Suplemento Keto Plus Diet - Dieta Avanzada !!! 60 Cápsulas Sabor Neutro,https://www.mercadolibre.com.ar/suplemento-keto-plus-diet-dieta-avanzada-60-capsulas-sabor-neutro/p/MLA25908710#searchVariation=MLA25908710&position=6&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,6.997,TIENDASUPRALIFE_SUPLEMENTSTORE,Nuevo  |  +1000 vendidos,(15 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1384152713,2024-02-02 11:59:09,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
Té Té Guaraní plan 30 días en saquitos Natural 180 g 60 u,https://www.mercadolibre.com.ar/te-te-guarani-plan-30-dias-en-saquitos-natural-180g-60u/p/MLA21722196#searchVariation=MLA21722196&position=7&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,11.090,TELARART,Nuevo  |  +5mil vendidos,(2 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1344823552,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus Para Infusiones. Flor De Jamaica. 100grs ,https://articulo.mercadolibre.com.ar/MLA-871863001-hibiscus-para-infusiones-flor-de-jamaica-100grs-_JM#position=31&search_layout=stack&type=item&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,6.800,TIENDA-SANA,Nuevo  |  +1000 vendidos,(10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#871863001,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Inti Zen Collection Nueva Caja Deco - Elegi Tu Preferida!,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=iYkQTqRsDZr%2B1VmjW%2BWVwajOZkM%2BeK9WhlYSLuCko3evFcUWUcI%2F7kB2NTVn0fHZr3vd%2BSJG59euRIJaxyI%2FrTMMOI8vQXNhSZ9tQeMrzS3oQ9reB6wigtoXyM7MVwVDK6sW12S5Bt4Hjyph3qMcRCSQZrfgJzDFoi%2FshQH7sfLJLSI6orC346iDr8hRmaVculRekt4xwwpYAwmxLI%2FRLEzyu7hNuikmkjTA9J9eGF%2Bm540Hp7uNSfbmkcl%2FguicJKVYj1n%2FAZvvdu3Z8LVXpUqbwiWR3RJmBxYNdBGIvWbjCvgj6jjK8OfRypHNTaSxuakqOeyKUl0omAJnNKoFRzgG3K2NNoO6XwUDdILWe5EM0epNN8VtCMPnhfW9RHvl3Gr%2FwRX56UGIAO18TONw25ECnxVCH0vr40H5ITEXW9dC5XBMKEtJXvfiAYIzTm9bMZJmg2XibseuNZysYJUoKOZ%2FabMkHTl784Z%2BvQ0yzsF0g665u%2BFsL1MeXKkp6Sso6RlNrkAq8Pp%2B2lNhX%2Fz16NObCPVXMMFCCwIr0FMM4k8HLxtvChrglGfzwMwoC1NR5WYIn4B%2BQ7Q8XPxnNOJMCtL5ScrIMprFXOMdAWOfQUXRDLIR4uz0DoC4mpqV5eFqyB4WoA4mhljsh56kgCStV78My%2FDwsbjlmK8QK96ajzkqwCHdB6JC12rvai8XLe2H7QSQyRNd9fvNuM2kas9VZfaUQ%2FfnO3OprEARrLXBsakK3qDXoT4Nk5vJ41a31utG%2Bz7hdz%2BBrn5T0erBo4Dge4236ZJOuA%2FSAabnAd6SItDFpQVVZtQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,13.050,TIENDA.ANDALHUE,Nuevo  |  +500 vendidos,(24 disponibles),Nuevo  |  +500 vendidos,No disponible,#1299074314,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=eF7j2XQTLoJHPaHN%2BBotcrcKsSqewI3i6baK8T9L8oA2nRsLBQx6RgyQDAS7tEi3N7czFo0HYZ97pC98vcohAi8nfxqTXF%2FPY4GyN0OLGSL39GisdNpypwHDI55hPP4dpTndS2dOPyvigB3%2BtVgVVLfmdf3uU1hTRGd%2FJpijDPhxMVMocPKdM3WPs2%2ByuOVNEOmBH7m2%2FxoD9WR9i9Asp9n4jJH64xmYCtTaaoRSPTjGmbLYW9DbYzY8nookVJP8eLKCYEnZwG%2F4gnXnnYKFiNFMBUG0XkFm49GGqXCivgZQ10O7ZMPdeitIUIQw5i1smiHyUfUssM8ImIoWrJoyYQ0bU6iBh%2BZLTdWAOEQGF7aK87Bsg%2BjRVTQpkFxQfO81muk%2BAUfpUYlhc13twlaFzId1MAhmk7xC5TAGBgHeekvrDRLTSBP9NrLDbQU%2B2E8k6orYRwDG3O94iKY4j2ngqxdrMsAA%2BUoXXeEvS64QPSMu9dSGLUtt6J%2BcdZbk021FYb2ophWzy17I3P5SlNEFEY3AmGPfctaXLgtH0h5eRgqzRJm5zphiCog0c5DtvvA7Etuo0oxKEiY7FVMaP4kgNZx9KNPCxcSrbXPAFixiQV7klcNFjeU3xw36DcVGtEegYHs5aSUSDSZz%2BQLfBj9PSCUO5CsExnLS7o6IlBX35KDZAjEmVvNkChNDUOgVwkWV%2FHPbaoWw&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,7.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(696 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-02-02 11:59:09,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Bolso Matero Matera Un Buen Mate Porta Mate Termo Original  ,https://articulo.mercadolibre.com.ar/MLA-1198279849-bolso-matero-matera-un-buen-mate-porta-mate-termo-original-_JM#position=32&search_layout=stack&type=item&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,9.891,TIENDA MADU,Nuevo  |  +1000 vendidos,(180 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1198279849,2024-02-02 11:59:09,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Mates y Accesorios,Bolsos Materos
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=8&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,2.628,Tresemmé,Nuevo  |  +5mil vendidos,(113 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Jengibre Heredia X 25 Saquitos,https://www.mercadolibre.com.ar/te-jengibre-heredia-x-25-saquitos/p/MLA19775507#searchVariation=MLA19775507&position=11&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,2.443,GREENANDML,Nuevo  |  +1000 vendidos,(68 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1360962220,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Té Inti Zen - Golden Chai - 15 Unidades Inti Zen Saquitos - Golden Chai - 15 - 30 g,https://www.mercadolibre.com.ar/te-inti-zen-golden-chai-15-unidades-inti-zen-saquitos-golden-chai-15-30-g/p/MLA22129551#searchVariation=MLA22129551&position=12&search_layout=stack&type=product&tracking_id=03bbc257-0d9a-4cc2-bd20-ca4c216f8fd6,2.320,TIENDA.ANDALHUE,Nuevo  |  +500 vendidos,No disponible,Nuevo  |  +500 vendidos,No disponible,#1471967182,2024-02-02 11:59:09,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
