Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Galletita Don Satur Bizcochos  dulce 200 g,https://www.mercadolibre.com.ar/galletita-don-satur-bizcochos-dulce-200g/p/MLA16176019?pdp_filters=category:MLA1423#searchVariation=MLA16176019&position=2&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,752,MEJORPRECIO.COM.AR,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1141296773,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pepas Trio Membrillo Mermelada Galletas Dulces,https://www.mercadolibre.com.ar/galletitas-pepas-trio-membrillo-mermelada-galletas-dulces/p/MLA19734071?pdp_filters=category:MLA1423#searchVariation=MLA19734071&position=3&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,1.237,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1218949523,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Frutigran Avena Y Pasas Galletas Granix,https://www.mercadolibre.com.ar/galletitas-frutigran-avena-y-pasas-galletas-granix/p/MLA19531303?pdp_filters=category:MLA1423#searchVariation=MLA19531303&position=4&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,1.351,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156529409,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Toddy Chips Chocolate Galletas - Mejor Precio,https://www.mercadolibre.com.ar/galletitas-toddy-chips-chocolate-galletas-mejor-precio/p/MLA19860519?pdp_filters=category:MLA1423#searchVariation=MLA19860519&position=5&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,1.770,OPEN25HS ,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1405856275,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Caja Milka Oreo Bombon pack x 13 unidades - 247g,https://www.mercadolibre.com.ar/caja-milka-oreo-bombon-pack-x-13-unidades-247g/p/MLA20028578?pdp_filters=category:MLA1423#searchVariation=MLA20028578&position=6&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,4.095,OPEN25HS ,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,OFERTA DEL DÍA,#1368703767,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Dulces y Chocolates,Chocolates,nan
Bizcochos 9 De Oro Agridulces Galletitas,https://www.mercadolibre.com.ar/bizcochos-9-de-oro-agridulces-galletitas/p/MLA19531322?pdp_filters=category:MLA1423#searchVariation=MLA19531322&position=7&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,777,MEJORPRECIO.COM.AR,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1156522788,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletita Chocolinas 250 g,https://www.mercadolibre.com.ar/galletita-chocolinas-250g/p/MLA16176041?pdp_filters=category:MLA1423#searchVariation=MLA16176041&position=8&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,1.440,TAP GROCERY,Nuevo  |  +50mil vendidos,(+20 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1224439902,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletitas Pitusas Chocolate Mini Galletas Dulces Rellenas,https://www.mercadolibre.com.ar/galletitas-pitusas-chocolate-mini-galletas-dulces-rellenas/p/MLA25871962?pdp_filters=category:MLA1423#searchVariation=MLA25871962&position=11&search_layout=stack&type=product&tracking_id=b3488364-fc7b-43e7-8ade-9421050e4043,726,MEJORPRECIO.COM.AR,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1469931860,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
10 Cajas Galletas De La Fortuna X12 Uni. Marca Family,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2BAVl8d2hc%2FMpB1VYM3x4gIYzBQ3Rxzco0H%2BhYEzzoxQ3vD1B5OceL9fe8hx%2FIMYh%2BmlujOKQ2FnzcWJi7aLBfTZk%2BO%2BVyuLykIIPI8hxw0gycSaUrGOM2DFYEVxquuwDcnZ28ThcSeXoq2ce1nq%2BEUDg%2FO10VF47WN0u%2BYdj1Vh8zjDW%2FQTeXdyBu5Q5LGvxO%2FS1DktFWTX8rfiWqybS5iMIrho4kjlXmQqBtU73KJW82fSnWMnIcrZ6VWXZWbmRmW36uxlDjXIi1OBB4aHIaNKDDcAHZwEt%2BgD928tkZWIB23JNmcBrjGc%2BhDt9BFW0SPVnyNrZWz9Z2LSPh5E2wIJ7acAu%2FLxWLrRqUx6E%2BsnhDn9b7kjYl3eNNkoxNiiyhVl492WOSkN%2FiY1DxDiLdK%2FPGPCYssz%2BS1Rf8aWr2kb%2FslTrABUxX6c7yLatzD2P58SEUSrxmDeXOA%2FhLGGyvs%2BIv%2BowOPclHoAERY1rRshzDKVpdud30VfpoMH5nk858OZ4u8MaQW2WXSyzNytOs0xDA2jSwdllRjYVM%2F0n6gpOS9lJmPvrY8IoTvDXX9r5mSQkcV3LJ0qTNde8ucJTeYIKkH%2FNCPg%2Bg0QXdGJl1ubpmBigalI8ZsSRfi8h3iJBlK1lUYlUW1sKCSs%2B7%2FBguN%2Fi3APXjEuz71hRjJrTwTMhL3y1weTeVCnb4VV9c4WDEpw4PzRDnaq32FSREg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,14.125,ASIA ORIENTAL,Nuevo  |  +100 vendidos,(2 disponibles),Nuevo  |  +100 vendidos,No disponible,#832092395,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
Galletas De Arroz Yamani Integral X24 Con Sal Sin Tacc,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=FmLA7EJf73idpmwJTmIDY3AsgB%2Bwj6Rm%2Bchuqlek%2FUHPfumsGtCy7UIqEgEPWgwpowRsl604EPtpv%2BRSsCHqYi7LaS3SmzkuBX6GLxDIeG81ksDksn21aY7diW4OyTdrmhVi7Xv8O%2F7Atc8QqR0xwPKXlxURR4HWNwJ9hjqn5C%2Bi%2BezLd5GdrE1R6zOfVmb9RmJA6S1HDi5UYmPNYArSZGK6dGIqrW5siiS%2F0S9dGSD8dhPtVvADQvy24vff%2Fupa82FcPex5JktAknv%2BKG7SIaZif5XdT1KqBY6bPdWh15SI9S1EcpxXB718beZZpldDBRKugyryatN08K3cdKse7n9yUCH11IaR0WKc1qwc3%2FQvvJOFP5wOhSA6dXFYastDITwFzit1%2FHRAzftBMvDj3Fiy1sx%2BMVqLz1%2Bial%2FtMXILaYWa38hxx40RQ1RmN68BNNm8q9YvQD6Z4O18x75bXzYFWcb714JDCyTN2jIyCv%2BcAZZD9%2F7pgigQfollP0n3hJ9LJWZQ8W%2BclEUxSELDtkb8LET%2BJJ%2Bj5aJ3K%2FL1XE2zSO%2FGDN1HypoB0hStpugsQK5TxYGjvzqnrbKPv1CZQ1MFgCGHoHElao3mkVjySJe7mwvmUKXmsil8NJvaZffEkyICY2wXlljBwIlLFsZ1kGejmuJoJg26mraSWg3EUdfshFt6Dsk%2FLCKnna%2BC8Z009wMXVlJ1SMSq1GSYdGnM4IR1KEs%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383&rb=x,20.341,EDIETETICS,Nuevo  |  +5 vendidos,(+5 disponibles),Nuevo  |  +5 vendidos,No disponible,#1455961200,2024-04-17 14:25:24,Alimentos y Bebidas,Almacén,Galletitas,nan,nan
