Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Te Verde Matcha En Polvo Organikal Hgl X50gr,https://www.mercadolibre.com.ar/te-verde-matcha-en-polvo-organikal-hgl-x50gr/p/MLA22086446#searchVariation=MLA22086446&position=1&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,7.500,MORASHOP,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1511639362,2024-04-29 14:57:47,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Organikal Superfoods Matcha Jengibre Y Limon X 50g,https://www.mercadolibre.com.ar/organikal-superfoods-matcha-jengibre-y-limon-x-50g/p/MLA19972700#searchVariation=MLA19972700&position=2&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,7.176,POSITANO DISTRIBUIDORA,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1391211235,2024-04-29 14:57:47,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Te Negro Green Hills Classic Clasico Caja 50 Saquitos 2g C/u,https://www.mercadolibre.com.ar/te-negro-green-hills-classic-clasico-caja-50-saquitos-2g-cu/p/MLA19566710#searchVariation=MLA19566710&position=7&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,2.754,CAPSULANDIA,Nuevo  |  +5mil vendidos,(+50 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1167986225,2024-04-29 14:57:47,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://articulo.mercadolibre.com.ar/MLA-619208970-remera-lisa-algodon-jersey-peinado-premium-_JM#position=51&search_layout=stack&type=item&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,9.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(+50 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-04-29 14:57:47,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
Metabolic Max Reduce Grasa Corporal X 60 Caps. Blandas,https://www.mercadolibre.com.ar/metabolic-max-reduce-grasa-corporal-x-60-caps-blandas/p/MLA19700947#searchVariation=MLA19700947&position=8&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,13.815,Farmacias Selma,Nuevo  |  +10mil vendidos,(+20 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1210462303,2024-04-29 14:57:47,Salud y Equipamiento Médico,Suplementos Alimenticios,nan,na,nan
V8 Pump Pre Work 285 Gr Star Nutrition Sabor Grape attack,https://www.mercadolibre.com.ar/v8-pump-pre-work-285-gr-star-nutrition-sabor-grape-attack/p/MLA24200541#searchVariation=MLA24200541&position=5&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,22.572,STIDIGITAL ,Nuevo  |  +1000 vendidos,No disponible,Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1514812022,2024-04-29 14:57:47,Deportes y Fitness,Suplementos y Shakers,Suplementos Deportivos,na,nan
Cafetera Embolo Prensa Francesa De 800 Ml De Gran Calidad,https://www.mercadolibre.com.ar/cafetera-embolo-prensa-francesa-de-800-ml-de-gran-calidad/p/MLA24394459#searchVariation=MLA24394459&position=3&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,15.999,FOR HOME,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1446392826,2024-04-29 14:57:47,"Hogar, Muebles y Jardín",Bazar y Cocina,"Café, Té y Mate",Cafeteras,nan
Te En Saquitos La Virginia Clasico X 100 Sobres,https://www.mercadolibre.com.ar/te-en-saquitos-la-virginia-clasico-x-100-sobres/p/MLA19835209#searchVariation=MLA19835209&position=4&search_layout=stack&type=product&tracking_id=7575b561-8730-41db-b7ef-e2dce76849f5,3.745,Ecomodico,Nuevo  |  +5mil vendidos,(+20 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1635338952,2024-04-29 14:57:47,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Hibiscus En Flor Premium Deshidratado 1kg | Sir Neko,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=hXJkgWZNGZn0FK9Pu3Xd8%2Bqa53Q70woc74V4CXAYwvq5bGgO5PBTmgyKsTek0L7xhNPw%2B8SSKL8QV6fJ5cBO4qK%2F9LCeb1Gewld3IqQMt2abGADGBoHJY%2BQ5MnkdAhVS2xhtr4qVFDBcKryOJWzvUf0G5Rsk9K9oKSyRNLSz6cn7vj2b9sbVS3AhaWi6Z%2FgJQAhGMAYMbREvMG9nccWfGdXNsZVKlh3M2CAX54AKr0UHF%2F5hwoPBL%2BAH1FElG2OCLvIP2uNLv1%2F5QLvJRSV3dW0CaqinMtoH99Nx8IxPtqEu5cBo65O%2B3LDDiohHAwQJgwrtAh0aK1mPCDQaDiX3WKDSSoCUE%2FMuDtxCGd%2BnBCVkWrBf5sEz6S28ndX22YSPEkzgj%2BMZRducz5xEcMM%2BANZ6JK3KrA28GYXapI9VYZTGZhfO%2FYQDZiLwliQeqY2alHgrIAHAxYPjKr%2FdEUtUug9Fl79e7v0IsoW0gtHfCtmdOGBaE2eDlf5PVpyi6BA0rBZwcdRr2gbRJGZnQJk%2FV1K96djqvACCSH7M1NoTlEKYLsWFDpyTrHLoi4myogNjUa0EX2Ve%2BueSXrQTYDeMkvt9uPTKuHS0WZ0Nme6O9T5VkDI5bTVWEs5yLOKhCvNjPya60SYDLes%2FcRlN7h21On2OspJKH2zbTuXIvYQhOiHBgCFDnHpdUh2DUxULkojHrFvyRhIgAM0H2rjQ&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,31.787,SIR NEKO,Nuevo  |  +500 vendidos,(2 disponibles),Nuevo  |  +500 vendidos,No disponible,#918534304,2024-04-29 14:57:47,Alimentos y Bebidas,Almacén,Infusiones,Té,nan
Remera Lisa Algodón Jersey Peinado Premium,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=%2Bj3EUUwlFzlkfbV5ReqZXf9EMZhwHG8qJO%2BeQW%2BawfZxzLcPc00EM7LjOZw2eNCEs3Rskb9kmeVKmQ4c%2BkjpHJnC4HkvXJxgZx4trtUjTrt0W7x44ju83D1OKr1m%2F60wufVqIkGFnAhaS9o1GL%2F2Kz6PfbCRY5GC5v4rrIHiOrr%2FDA1W3yy3jxu4uzGojSnyjptPCt2uPYBYDN0Vsp5KAK66HosvmP6tdT521s5zVuPz3My5hjn6%2FdIUvxSms5M0R%2Bf7Tt0WT5dafkB5E6jEa1%2F2EkS%2B1vaQ41D3WOkhlS2SQO3pnzvQzOAE8TOl6Hi4ua1A1yyNeStI0AOwKhlZK6x6ExmO%2FW0F91q67LDvYLXV%2BpB2de%2FIKm8hcr3XgdChM5A6gZ1E8q3jCBZWuSiluSN5ITFh3jH5hY8ws4btQPz0ng7zrlMLpDqg1nuBcCn5%2BsuMS%2BpDcQFIcwDFTnOCeUTKK6AtUdg1%2BHRDNcgvunq1msTCcM0%2FnePI0HcEiBlWCbOJ9JstspscroFCJz88gJZ1HmHUodHFd5Vlzhh%2F%2F93siCG5uyFLui5zHp6oBxo41vHUHNDVZFKeVu3BvnO25XFSA8ggZu1klD8R%2Fq3Z7xmwsdrkQJGbxs7P3Lii%2F53HuN8qVb1Uhl81TmsLcqLGy3dVwhfZjMIq8ztPVfD5kn3F%2FK6Lo6M7rG0Uwi9Qye51HpPOwXg%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382&rb=x,9.690,TEES FACTORY,Nuevo  |  +100mil vendidos,(+50 disponibles),Nuevo  |  +100mil vendidos,No disponible,#619208970,2024-04-29 14:57:47,Ropa y Accesorios,"Remeras, Musculosas y Chombas",nan,na,nan
